OTUs,571.T0_RA2_01_33058,582.T1_RD8_01_33104,586.T5_BG8_01_33378,571.T2_RF6_01_33131,578.CT5_RA11_01_33408,576.T5_BF11_01_33368,581.T4_BD7_01_33212,584.T5_BG6_01_33376,585.T0_RB3_01_33073,601.T1_RF2_01_33124,600.T4_BF1_01_33358,578.T5_BG1_01_33371,596.T2_RH5_01_33156,585.T1_RD11_01_33107,578.T1_RD5_01_33101,601.T5_BA1_01_33398,572.T1_RC11_01_33094,602.T1_RF3_01_33128,577.T4_BD4_01_33209,571.T3_BA2_01_33167,592.T4_BE5_01_33349,572.T3_BA3_01_33169,578.T2_RG1_01_33139,577.T0_RA8_01_33065,597.T3_BC2_01_33194,596.T1_RE9_01_33118,589.T3_BB6_01_33185,588.T2_RG9_01_33147,599.T2_RH8_01_33159,602.T2_RH11_01_33162,594.T1_RE7_01_33116,597.T2_RH6_01_33157,584.T3_BB2_01_33181,575.T1_RD2_01_33098,570.T4_BC9_01_33201,577.CT5_RA10_01_33407,590.T3_BB7_01_33186,589.T2_RG10_01_33148,573.T2_RF8_01_33133,588.T5_BG9_01_33379,575.T2_RF10_01_33135,594.T5_BH3_01_33386,574.T0_RA5_01_33062,598.T3_BC3_01_33195,581.CT5_BB1_01_33411,598.T0_RC3_01_33086,584.T0_RB2_01_33072,575.T0_RA6_01_33063,601.T0_RC6_01_33089,577.T3_BA8_01_33174,598.T5_BH7_01_33390,580.T5_BG2_01_33372,571.T4_BC10_01_33202,576.T2_RF11_01_33136,581.T2_RG3_01_33141,580.T4_BD6_01_33211,573.T5_BF8_01_33365,600.T2_RH9_01_33160,599.T3_BC4_01_33196,584.T2_RG6_01_33144,599.T5_BH8_01_33391,602.T5_BA2_01_33399,601.T2_RH10_01_33161,583.T2_RG5_01_33143,598.T4_BE10_01_33354,589.T0_RB6_01_33076,595.T2_RH4_01_33155,571.T1_RC10_01_33093,593.T1_RE6_01_33115,589.T1_RE2_01_33111,599.T0_RC4_01_33087,571.CT5_BA5_01_33402,580.T0_RA10_01_33067,572.T0_RA3_01_33060,586.T4_BD12_01_33217,592.T1_RE5_01_33114,590.T2_RG11_01_33149,583.CT5_BB3_01_33413,570.T2_RF5_01_33130,574.T2_RF9_01_33134,578.T0_RA9_01_33066,586.T2_RG8_01_33146,572.CT5_BA6_01_33403,588.T1_RE1_01_33110,590.T1_RE3_01_33112,593.T5_BH2_01_33385,577.T2_RF12_01_33137,581.T1_RD7_01_33103,588.T4_BE1_01_33345,574.T5_BF9_01_33366,603.T2_RH12_01_33163,595.T1_RE8_01_33117,585.CT5_BB5_01_33415,582.T2_RG4_01_33142,599.T1_RE12_01_33121,588.T3_BB5_01_33184,572.T4_BC11_01_33203,582.T5_BG4_01_33374,573.T1_RC12_01_33095,593.T2_RH2_01_33153,581.T3_BA11_01_33177,584.CT5_BB4_01_33414,582.CT5_BB2_01_33412,592.T5_BH1_01_33384,576.T0_RA7_01_33064,602.T4_BF3_01_33360,583.T1_RD9_01_33105,574.T4_BD1_01_33206,592.T0_RB9_01_33079,573.T4_BC12_01_33204,578.T4_BD5_01_33210,590.T4_BE3_01_33347,574.CT5_BA8_01_33405,591.T5_BG12_01_33382,600.T5_BH9_01_33392,595.T3_BB12_01_33191,590.T5_BG11_01_33381,585.T3_BB3_01_33182,570.T1_RC9_01_33092,575.T4_BD2_01_33207,580.T2_RG2_01_33140,596.T0_RC1_01_33084,594.T3_BB11_01_33190,600.T0_RC5_01_33088,595.T5_BH4_01_33387,589.T4_BE2_01_33346,589.T5_BG10_01_33380,596.T4_BE9_01_33353,582.T0_RA12_01_33069,593.T4_BE6_01_33350,575.T5_BF10_01_33367,583.T5_BG5_01_33375,570.CT5_BA4_01_33401,570.T3_BA1_01_33166,592.T3_BB9_01_33188,572.T5_BF7_01_33364,575.T3_BA6_01_33172,603.T1_RF4_01_33129,595.T4_BE8_01_33352,602.T0_RC7_01_33090,591.T1_RE4_01_33113,594.T0_RB11_01_33081,571.T3_BA2_01_33168,581.T5_BG3_01_33373,580C.T5_RA12_01_33409,580.T3_BA10_01_33176,576.T1_RD3_01_33099,570.T5_BF5_01_33362,574.T1_RD1_01_33097,576.T3_BA7_01_33173,588.T0_RB5_01_33075,584.T1_RD10_01_33106,583.T3_BB1_01_33180,602.T3_BC7_01_33199,571.T0_RA2_01_33059,593.T0_RB10_01_33080,603.T5_BA3_01_33400,573.T0_RA4_01_33061,573.CT5_BA7_01_33404,603.T3_BC8_01_33200,599.T4_BE12_01_33356,570.T0_RA1_01_33057,576.T4_BD3_01_33208,597.T1_RE10_01_33119,573.T3_BA4_01_33170,594.T2_RH3_01_33154,603.T4_BF4_01_33361,591.T4_BE4_01_33348,582.T3_BA12_01_33178,581.T0_RA11_01_33068,586.T0_RB4_01_33074,597.T0_RC2_01_33085,585.T4_BD11_01_33216,586.T1_RD12_01_33108,590.T0_RB7_01_33077,596.T5_BH5_01_33388,586.CT5_BB6_01_33416,583.T0_RB1_01_33071,584.T4_BD10_01_33215,601.T4_BF2_01_33359,574.T3_BA5_01_33171,585.T5_BG7_01_33377,600.T3_BC5_01_33197,598.T1_RE11_01_33120,571.T5_BF6_01_33363,578.T3_BA9_01_33175,596.T3_BC1_01_33193,586.T3_BB4_01_33183,585.T2_RG7_01_33145,576.CT5_RA9_01_33406,598.T2_RH7_01_33158,597.T5_BH6_01_33389,601.T3_BC6_01_33198,597.T4_BE11_01_33355,583.T4_BD9_01_33214,582.T4_BD8_01_33213,577.T5_BF12_01_33369,591.T2_RG12_01_33150,591.T3_BB8_01_33187,595.T0_RB12_01_33082,580.T1_RD6_01_33102,600.T1_RF1_01_33123,603.T0_RC8_01_33091,577.T1_RD4_01_33100,591.T0_RB8_01_33078,572.T2_RF7_01_33132,593.T3_BB10_01_33189,594.T4_BE7_01_33351,592.T2_RH1_01_33152
106,0,0,0,65431,206256,0,55754,0,0,40845,58384,0,157973,0,0,22548,0,0,0,0,0,0,0,445091,194888,143869,0,474271,164266,194151,25250,0,0,0,0,46982,0,388395,0,0,7471,0,341593,0,0,223433,42507,69367,20992,426900,0,0,28280,0,56935,0,0,267388,40468,0,0,0,281430,0,0,421766,269763,0,0,33909,253382,69355,262159,281121,0,0,433534,0,0,0,148159,0,53859,36447,0,560592,76740,0,0,0,141691,0,48581,0,23790,0,0,0,0,376913,23088,73425,0,0,255606,0,0,0,270174,0,0,0,239677,0,0,0,0,0,0,27303,59365,301956,0,158005,0,295671,0,0,84282,0,0,0,259713,0,0,0,45133,0,0,153642,0,212968,21531,0,114988,0,0,0,0,23015,0,0,0,0,0,272048,0,95593,0,0,0,0,0,0,0,310353,0,276699,0,208512,12988,119499,181745,0,0,0,58739,0,0,12920,39007,0,0,0,0,0,11877,19560,0,476324,492842,0,0,0,0,0,0,485160,0,0,0,0,308196,166744,115845,0,64515,0,543024
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22203,0,0,0,0,0,16843,0,0,0,0,0,0,0,0,0,0,0,0,0,5318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41391,0,0,0,0,193081,0,0,0,0,0,0,0,21391,26110,0,0,0,0,0,0,10013,0,0,0,0,0,13138,0,0,0,0,0,0,0,0,0,0,83543,0,0,0,0,0,25856,0,0,0,0,0,0,0,0,0,0,0,0,0,38541,0,0,0,0,0,0,0,0,0,0,0,0,35879,0,0,0,0,0,23098,0,0,0,0,0,0,0,0,0,0,0,0,0,29346,0,0,0,0,0,0,0,0,25835,7369,0,0,0,0,0,0,0,0,0,7378,0,0,0,0,0,0,67570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,8054,0,0,0,0,0,0,0,0,0,0,0,0,7613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,64456,0,0,0,0,0,0,0,0,0,0,0,0,13652,0,0,0,0,0,0,0,0,0,11501,0,0,0,0,0,0,0,0,6872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101787,0,0,0,0,0,0,0,0,0,0,0,0,0,33440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5340,8252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26684,0,0,0,0,18185,0,0,23379,0,0,0,0,0,30944,0,0,0,0,0,0,0,0,0,0,0,0,19883,0,0,0,0,0,0,0,0,0,0,0,0,9267,0,19532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,254836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27330,0,0,0,19240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10041,0,0,0
112,0,0,0,0,0,0,0,0,0,0,0,0,0,4279,0,0,0,0,0,0,7139,0,0,0,0,10210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278,0,0,0,0,0,0,0,0,0,8750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0,0,0,75865,61927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73131,0,0,0,66210,0,0,0,0,0,0,85679,0,0,0,0,0,0,0,0,0,87713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69142,0,0,59285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53280,35642,0,0,0,0,0,0,67405,0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29723,0,0,0,0,0,0,0,0,4471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0,12336,0,0,0,0,0,0,85277,30234,207824,0,0,0,0,30446,46225,0,0,0,0,18684,0,770853,0,236102,16676,771626,426856,316460,62281,0,0,0,0,73131,13522,352709,53271,0,15982,0,631851,389576,0,387689,116480,0,137924,334568,0,0,140729,33120,108858,42169,0,454559,0,0,18715,0,30509,0,0,676293,458381,0,12798,0,230394,218681,862813,506850,0,0,775014,0,0,0,260368,0,243142,384520,0,942425,123629,0,0,0,194934,13350,109044,0,0,18190,0,0,278787,655612,0,324767,0,0,471713,0,0,0,197412,0,0,0,421354,0,0,0,0,0,0,0,0,614453,362369,255883,0,596768,0,20788,186919,33240,0,0,468505,0,0,0,71956,0,0,261482,0,461420,0,0,0,10329,0,36906,178441,36521,30187,0,0,9245,0,440189,0,249398,39409,0,0,11889,0,19122,0,428700,0,420157,0,380298,99772,201008,0,0,0,0,55382,33867,89600,26814,67751,0,0,0,0,0,0,103954,0,845645,836109,16659,0,0,21456,0,0,438159,172011,72692,0,0,531038,274883,163044,13511,115911,102218,795645
116,0,0,0,0,180892,0,54907,0,0,0,0,0,105513,0,0,0,0,0,0,0,0,0,0,34554,46639,0,0,50357,0,0,0,41326,60270,0,0,0,0,64645,0,0,0,0,0,47531,0,23653,8908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62026,0,0,0,0,17744,0,0,16444,0,0,31694,0,0,0,17120,0,0,0,0,0,8372,0,0,0,17886,0,31997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24095,0,0,0,0,0,0,0,49121,0,94235,0,0,85191,0,0,0,0,0,0,27638,0,0,0,0,0,0,23522,0,0,0,0,14683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23629,0,20484,0,15768,0,0,0,0,0,0,0,0,0,0,10099,0,0,0,0,0,0,10486,0,0,0,0,29087,0,0,0,0,0,22316,0,0,0,26385,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24530,16389,0,0,25566,0,0,0,0,11871,0,0,0,0,0,0,0,0,0,0,0,0,25201,0,0,0,0,0,0,0,0,0,0,0,27334,0,0,0,0,0,0,0,11288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36079
118,0,21172,0,43178,66449,0,13452,37494,0,15583,0,15375,27636,0,7490,12370,14761,0,0,0,10852,18798,13575,20154,42030,26267,0,24339,51795,35301,0,39954,9705,0,19464,8358,0,33412,22132,0,12661,0,6539,37118,0,8808,4834,0,18853,11957,0,0,23823,0,4251,4021,0,72577,25931,3901,0,0,78362,19007,0,22535,58162,31075,0,0,0,37731,16941,12365,5309,0,40180,23592,24596,0,21426,0,17511,14453,18436,42860,0,10876,35153,0,41606,8158,18215,13412,30986,0,21893,0,0,29912,20553,39592,37373,0,4627,0,22106,14973,16232,15412,12273,24806,37364,0,0,41238,0,0,26671,13925,9779,27488,42784,5728,0,0,0,0,8844,31255,0,0,45325,0,23462,0,17020,0,25541,16673,0,16653,0,0,18917,9581,0,24090,33974,0,25765,0,13932,0,16557,24381,3845,0,6999,17743,10849,0,0,16036,19814,10166,0,16428,10079,28104,0,7406,3021,0,0,0,12018,4612,10837,7853,20182,9676,0,0,0,20436,0,13311,15811,48153,33886,29282,23414,0,14743,4224,0,57232,36295,3717,19588,17614,25183,0,0,0,38829,0,31034
119,0,0,0,98692,0,0,19939,5057,4723,20411,15083,0,42479,0,0,4958,0,2716,0,0,0,0,0,50212,37757,25518,0,151720,56818,35795,14682,45906,4174,0,0,0,0,94457,2127,0,3701,0,62314,65413,0,33260,0,23869,12012,65833,0,0,27880,17798,8386,6439,0,47168,0,0,0,0,34585,0,0,47477,68509,0,10434,37009,28457,25086,44807,90092,0,0,86019,0,5081,0,26313,3430,30484,48028,33191,48061,25710,0,0,0,41091,0,11876,0,10949,0,0,0,29599,60731,0,29452,11014,0,44989,0,0,0,34860,0,0,0,23304,0,0,0,0,0,0,6726,51244,41796,40987,22449,0,23197,0,0,26423,0,0,0,36013,0,0,0,0,2121,0,19764,0,30848,0,0,17581,0,0,3276,21692,0,0,0,0,0,0,34368,0,46707,6421,0,0,5863,0,0,0,83869,0,30886,0,56686,20038,11705,49183,0,0,26671,0,0,17832,0,25290,0,0,0,0,0,0,28331,0,37281,51854,0,5571,0,5371,0,0,65965,26065,7025,0,1989,29672,21472,33535,0,19733,9855,75642
120,0,0,0,0,7015,0,0,0,0,11920,13312,0,4977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4089,2297,0,11240,2648,0,0,0,0,0,4630,3596,0,0,0,0,0,0,0,0,0,0,0,2247,0,0,3151,0,4906,0,3399,0,0,0,0,0,1650,2672,2920,0,0,3698,11409,0,2690,0,0,0,8173,4766,0,2116,0,3418,1745,0,3857,2201,3412,0,0,0,0,1823,0,0,0,0,0,1581,0,2164,8362,0,0,0,0,0,0,0,2004,0,0,0,0,0,0,0,4813,0,0,0,0,0,0,0,0,3965,2126,0,0,0,0,0,0,0,0,0,0,2564,0,0,0,7413,0,0,0,0,2502,0,0,0,0,2495,0,0,0,6649,0,2306,3952,0,2146,0,0,0,3141,2303,8708,0,0,0,0,5902,2426,0,0,6371,6464,4021,0,2019,0,0,0,0,0,2145,0,0,0,0,0,0,4084,0,0,2356,0,0,8395,0,0,0,4370,3055,0,0,0,0,2995,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11779,0,0,0,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7292,0,0,0,0,0,0,0,6447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15711,0,0,0,0,0,0,0,0,0,0,0,0,0,15518,0,0,3629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,12927,4944,0,18320,13060,0,0,0,0,0,2055,5045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5767,0,0,0,0,0,4922,0,0,0,0,0,0,0,6784,0,0,0,0,0,0,0,11064,0,0,0,10812,0,5744,0,0,0,0,0,0,0,0,0,1768,0,0,0,0,0,0,0,3762,0,0,0,0,0,0,0,6135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2604,15050,0,0,0,0,0,0,0,0,0,11539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6757,0,0,0,0,0,0,0,0,0,0,0,11188,11128,0
123,5151,0,0,0,0,0,0,83887,0,0,28847,34211,0,0,49393,0,152236,0,0,0,0,98842,0,0,0,0,0,0,0,0,0,0,0,0,0,81790,8029,0,265233,14839,95643,111312,63892,0,42092,62124,0,39536,0,0,0,43725,0,0,0,10598,44786,22676,0,63987,0,0,0,0,0,53200,0,41460,0,56896,91414,90465,0,0,0,0,39922,0,0,62533,0,0,0,0,0,0,0,57532,78262,35520,0,0,51862,0,0,4928,0,43704,0,60808,82815,0,0,28266,33109,0,55153,14323,0,0,0,66037,43100,66889,7724,0,0,0,86518,32155,0,73451,76747,0,0,0,26595,0,0,0,43391,0,0,0,73292,14979,12162,0,59197,6512,0,0,0,60859,0,0,0,0,83529,0,67687,0,25338,0,58897,0,0,0,18039,0,76264,0,0,0,146200,0,0,51622,0,0,111445,46202,26822,4670,0,19844,0,48642,0,0,10619,0,0,0,113278,0,57350,0,57454,0,0,67799,0,67729,0,0,6367,80820,129595,0,74084,0,86218,0,66321,0,0,0,0
124,0,113952,5069,0,131167,10244,51749,0,0,60587,521281,0,128821,8106,2729,33373,28045,103780,31034,0,28680,54053,17658,3399,52148,43498,21976,0,3901,13768,13416,27872,0,26543,2297,165436,34147,37069,196340,0,12241,3541,0,26106,87329,0,0,0,10266,0,8318,217599,47692,0,7340,7112,11920,17523,1710,38674,12542,28882,2516,0,5511,24755,0,94257,74633,131634,36079,3134,11567,0,0,23832,7686,41341,11561,73010,3220,8079,7177,0,84242,5341,24921,0,232576,3556,0,935,1057,0,31855,106700,60442,91320,2120,12008,74373,3804,0,6690,0,4573,65636,36042,0,31349,50010,18513,3065,1631,3303,115693,0,12207,33970,82052,3759,18505,63361,0,22864,40507,11855,46219,0,21450,18412,50512,55531,2401,52146,17555,7406,4239,33168,2924,34259,0,6732,1228,919,167475,5940,33943,22305,10521,9133,15478,43861,0,91950,3767,154942,11847,2810,86383,12781,21339,25773,30901,2107,2642,46762,15261,13038,26542,6622,36280,1412,46696,3610,47034,67919,0,3072,8011,15054,11687,65185,9875,21873,73173,42914,8458,7231,18457,33884,112510,2816,27868,4988,31841,0,3891,68147,0,186469,97754,57331,42881,0,15876,4084,4367,7975
125,73075,106187,2431,45750,190729,0,80261,0,0,0,0,821752,109492,185194,0,0,91049,0,0,0,538918,0,0,446288,559168,172486,0,0,0,0,342869,0,0,282797,0,0,0,66580,432588,110182,0,0,0,499400,56546,575654,126180,0,415772,0,166822,300215,0,0,0,15072,0,0,0,2929,0,0,0,0,0,0,542473,10819,0,70590,432695,93589,0,0,321552,0,693152,179337,3188,0,24500,0,47301,0,606762,0,0,0,700248,121896,509868,0,0,0,0,0,57790,0,79805,0,98141,6463,708346,426441,98448,270169,105010,0,80317,0,0,0,0,449320,7191,0,0,66659,0,0,13140,0,0,0,0,0,0,0,0,0,148882,27209,0,0,2614,0,51269,6437,3857,0,0,0,0,448111,0,0,55181,0,625151,0,362576,0,2682,24217,0,0,0,2334,0,0,0,0,0,68838,0,0,408108,0,6120,0,56377,0,0,168104,51612,0,0,136881,0,0,0,0,0,0,0,404043,0,0,0,0,0,1856,0,360796,382305,0,118710,943051,328988,0,636695,222025,0,368137,217249,0,0,2661,444993
126,8208,341687,0,176747,1043640,0,227775,548303,50682,321361,81335,0,50034,23087,221696,692041,436539,308359,50227,178611,2410,194108,257289,42914,795094,252586,159066,156298,173015,291923,2622,208707,194266,0,83786,278918,371842,399480,0,0,159278,77867,181344,36163,540498,181576,0,136029,0,317700,62441,21667,197603,0,100877,297376,78737,444421,327401,0,77262,258070,472745,419766,0,9578,520142,355295,396896,147776,0,622252,249086,246816,0,144006,88861,2733,0,215455,178286,59550,447457,3551,122810,0,242745,277058,253239,0,157521,65258,0,316083,425325,51909,442563,0,0,0,468801,2165,0,0,0,35363,311322,336411,205465,262813,226721,788633,299801,0,481519,837036,398903,159851,0,329499,64266,632177,632257,239735,561299,660919,50166,0,360608,409445,95391,222082,254955,122480,334759,262019,0,559927,513947,255519,374877,40252,0,34757,383531,210777,312820,20334,131731,0,32776,258752,147980,7046,144325,445753,70372,234646,3682,430047,0,0,6588,128717,0,368302,97274,0,0,627240,319282,164237,77936,220983,261129,0,5675,0,164196,108637,204407,50764,189404,281258,0,32607,378466,944,257355,605884,850987,377185,409277,154253,241129,360340,82163,5828,0,46362,535782,1094586,729453,133220,36695,69359,271705,205995,208321
127,3059,0,0,0,0,0,0,0,0,0,0,0,2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2988,0,0,0,0,0,0,0,0,0,0,5886,1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567,0,0,0,0,0,0,0,3961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8258,5106,0,6884,0,0,1961,0,0,0,0,0,0,0,0,0,0,0,0,5978,0,0,0,0,0,4867,0,0,0,0,0,0,0,0,0,0,0,0,1492,1800,0,0,0,0,0,0,0,0,0,0,5142,0,0,0,0,0,3701,0,0,0,0,0,0,0,0,10961,0,0,0,0,7765,0,0,0,5572,3747,0,0,0,0,0,0,0,0,0,0
128,0,0,312499,559830,0,109536,642022,35603,95809,120266,383655,0,0,155090,158118,0,433225,363679,177559,12938,0,455046,132932,70245,0,10956,115795,0,452331,360149,285390,108163,6522,0,239885,154385,0,332990,0,141630,390277,410481,507911,47818,0,36990,58883,11048,100467,657121,291259,14778,1113,154350,69382,161630,279259,192127,34722,434281,431425,0,68484,0,302912,297544,0,8575,0,578513,14134,0,0,0,22094,705854,58877,0,391164,349173,613972,266322,0,120539,356140,434180,0,297240,0,62564,0,271621,166606,0,56910,136756,0,148568,0,439938,6690,203770,0,0,0,0,0,0,0,31909,0,0,0,0,0,584579,247239,0,383296,138132,169650,2832,0,51936,67941,0,272282,70928,0,311922,0,0,771,0,130359,0,259409,0,0,4891,173633,109787,52845,23851,0,0,0,397109,0,338472,119278,172900,208723,0,283179,74019,873994,0,201715,19096,1181340,0,0,170367,488549,11927,0,658634,236979,147406,0,9153,202401,0,0,1981,292974,25124,120811,380592,68876,271701,370214,0,525989,198503,0,152829,0,143297,32740,0,117111,0,14689,0,0,98137,72165,257758,65974,0,55181,147718,0,341968,0,255497,108733
