570.T5_BF5_01_33362,571.T5_BF6_01_33363,572.T5_BF7_01_33364,573.T5_BF8_01_33365,574.T5_BF9_01_33366,575.T5_BF10_01_33367,576.T5_BF11_01_33368,577.T5_BF12_01_33369,578.T5_BG1_01_33371,580.T5_BG2_01_33372,581.T5_BG3_01_33373,582.T5_BG4_01_33374,583.T5_BG5_01_33375,584.T5_BG6_01_33376,585.T5_BG7_01_33377,586.T5_BG8_01_33378,588.T5_BG9_01_33379,589.T5_BG10_01_33380,590.T5_BG11_01_33381,591.T5_BG12_01_33382,592.T5_BH1_01_33384,593.T5_BH2_01_33385,594.T5_BH3_01_33386,595.T5_BH4_01_33387,596.T5_BH5_01_33388,597.T5_BH6_01_33389,598.T5_BH7_01_33390,599.T5_BH8_01_33391,600.T5_BH9_01_33392,601.T5_BA1_01_33398,602.T5_BA2_01_33399,603.T5_BA3_01_33400
0,0,0,0,11690,0,0,0,0,31954,18482,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,0,0,0,0,0,0,0
0,33814,12268,0,12107,29019,3426,0,53725,13832,26728,3045,38301,21780,28358,6099,27439,30256,10945,10481,12099,0,49216,0,0,20701,0,0,10927,59228,0,6112
0,0,20182,0,0,0,0,12622,0,0,25278,0,0,4724,0,27199,0,0,12240,6970,0,0,0,3726,0,2939,0,17123,12078,30374,0,0
0,0,25994,50088,39580,0,10503,33166,30370,0,0,0,10410,37283,0,0,0,6873,26438,0,0,13871,9430,57575,0,17974,0,36656,52748,2666,36945,18610
22262,24361,0,0,0,59812,0,0,0,0,2469,13389,0,33291,6354,19886,0,0,0,54033,30688,8767,0,0,14360,0,10393,0,43519,0,6852,0
11758,4555,27342,0,0,12760,0,0,0,0,0,0,0,3316,0,0,15648,0,0,8614,6572,0,0,0,0,0,0,0,0,0,0,0
0,4335,0,0,0,0,0,0,5350,0,0,19611,0,0,0,0,0,0,0,0,0,11698,0,0,0,0,0,13109,0,0,7492,27938
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23824,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10495,4266,0,0,0,0,0,0,3444,0,0,5127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6718,0,0,5077,0,0,0,0,0,0,0,0,5199,0,0,0,0,0,0,0,0,0,0,15371,0,0,0,0
0,0,0,0,0,17651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8718,27623,0,0,0,0,10986,0,0,0,0,0,0,0,0,0,18281,8246,13117,0,0,0,0
0,0,0,8385,33056,0,0,0,0,6420,0,0,36170,0,0,0,0,0,0,0,0,0,0,0,4124,0,0,0,0,0,0,17982
0,0,0,0,0,0,13362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3528
0,0,0,0,0,0,0,0,0,0,5902,0,0,0,0,0,0,0,0,0,4894,0,0,5413,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6313,0,0,0,0,0,0,0,5405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,19340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14354,0,0,0,0,0,0,0,0,0,0,0,10507,0,0,4791,0,0,0,0,0,0,0,0,0,0,0,5366,0,0
0,0,0,0,0,0,0,22425,0,37977,0,29743,0,0,47055,21362,0,0,32849,0,0,0,0,36851,0,12238,48304,0,0,39169,0,18626
30220,15593,0,41843,0,0,17980,0,28725,0,0,0,0,0,16088,0,0,0,22550,0,117773,0,0,0,0,0,0,19626,0,0,0,0
0,0,0,5036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11024,0,11939,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,27537,0,0,0,0,0,0,0,0,0,0,0,0,0,2773,0,0,0,7383,0,11839,0,0,0,0,0,0,0
0,0,0,0,0,2813,0,0,2916,0,0,2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,40459,0,0,0,0,0,24538,0,0,0,0,0,0,0,0,0,0,0,0,17742,0,0,0,0,0,0
4850,0,0,0,0,0,0,0,0,0,0,5212,0,0,0,0,0,0,0,5947,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14789,0,0,0,19192,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2841,0,0,0,9673,0,0,0,0,0,0,0,0,0,0,15570
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2525,0,0,0,0,0,0,0,0,0,0,0,0,6362,0
0,0,0,0,0,0,0,0,0,0,0,0,0,16422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18401,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5493,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32191,0,0,0,0,0,0,0,0,0,17491,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26038,0,0,0,0,0,0,0,0,0,29786,0,0,0,0,0,0,0,0,26750,0,0,0,0,18191,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,18322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4231,0,0,0,22956,21988,0,0,17436,0,0,0,0,0,0,19050,0,0,13967,0,27094,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1568,1738,0,0,0,0,0,0,0,6086,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,6169,0,0,0,0,1639,0,0,0,0,0,1251
0,21830,0,0,0,4817,16592,23909,9274,12996,4726,13341,32611,0,0,0,0,0,0,17304,34100,0,0,0,0,57250,0,0,0,0,4935,0
0,0,0,0,0,0,0,0,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30077,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23521,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6133,4485,0,0,0,0,0,0,0,0,0,0,0,0,5491,0,17288,0,0
30042,28261,53588,50710,53955,36941,15326,21200,42349,38438,42100,23468,11171,51903,47403,31157,27977,45805,59347,48019,29088,40298,33942,29459,54709,23259,58751,38742,58221,59251,16168,39186
0,9268,9568,14124,21703,13962,0,0,16581,0,7648,0,0,29984,8321,8950,0,0,16146,17550,20019,0,0,6384,39607,20658,0,17938,18770,5966,0,8391
0,0,5201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6355,0,9072,0,6131,0,7665,13123,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4969,0,0,0,0,0,0
0,0,0,0,4517,2745,0,0,0,0,3703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4532,0,0,0,0,0,0,4171,0,0,12765,0,0,0,0,0,0,4297,0,0,0,0,0,0,0,0,4930,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59662,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2074,8411,0,0,3449,1797,1576,0,0
0,0,3117,0,0,2831,0,2578,2106,3080,0,2029,0,0,0,2430,0,6244,1842,5055,0,0,9034,0,0,0,0,0,0,3783,0,5725
1874,0,2560,0,0,0,0,0,4738,0,4033,0,0,4489,0,0,0,0,0,0,2774,0,0,0,0,0,2159,0,0,3320,0,0
0,0,0,0,3805,0,0,0,2954,0,0,0,0,0,0,0,0,0,0,0,5389,4478,0,0,0,0,0,2244,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3387,0,0,5568,0,0,0,0,0,0,0,0,2591,0,0,3827,4040,2288,0,0,0,2439,0,0,2717,2145,0,11942,0,0
4169,2328,0,0,0,0,0,0,0,0,1500,0,0,4530,0,0,0,0,0,0,1938,0,0,0,3822,0,0,0,0,2323,0,2135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2729,0,0,0,0,0,0,1675
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2801,0,0,0,0,0,0,0,0,4694,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716,0,0,0,0,0,0,3377,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5584,0,0,0,1597,0,3855,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636,2098,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379,0,0,1489,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4075
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6053,0,6511,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2921,0,3107,0,3000,0,5468,0,0,0,0,0,0,0,0,0,0,0,7165,0,0,2578,0,0,0,0,0,1876,0,1871
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,18550,0,7557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,4407,0,4732,0,0,6025,0,0,0,13210,0,0,0,0,0,6130,0,4322,0,0,0,6344,0,6041,3693,3030,0,0,0,6897,5399
4383,1244,0,4927,9919,4371,0,0,8196,4648,0,0,0,0,0,0,0,0,3203,0,5447,0,6146,15763,8826,0,0,0,0,0,3271,5854
0,0,0,0,0,0,0,0,0,0,0,0,0,7744,4973,0,0,0,0,0,0,0,0,0,0,0,15896,0,0,30638,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5548,4846,0,0,0
0,0,5597,0,0,0,0,0,0,0,0,0,0,0,0,3011,0,0,0,0,0,2711,2059,0,4416,0,3600,0,1587,2767,0,0
0,0,0,0,3717,0,0,5499,0,0,0,0,0,2429,0,0,0,684,4496,0,0,0,0,0,6043,0,0,0,0,0,0,0
0,1224,0,0,0,0,0,0,0,0,0,0,0,0,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4345,0,0
0,0,0,0,2937,0,0,0,0,0,0,0,0,0,3243,0,0,0,0,0,0,0,0,0,0,0,0,0,2206,4648,0,0
0,0,0,0,3270,0,1075,0,0,0,0,0,0,0,0,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1201,0,0,0,0,0,1431,0,0,0,0,0,1845,0,1095,0,1705,0,0,1240,0,1713,0,0
3526,40987,24608,24446,56387,37062,18584,0,56300,30431,20215,11007,23936,34518,21045,38169,37985,16747,108858,42596,161614,26273,26591,46951,70265,44885,30427,36164,57599,25490,25522,38864
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1568,0,4229,0,0,0,0,0,0,0,0,2435,1997,3984,0,0,1886,0,0,0,0,0,0,0,1480,4384,1741,2902,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2028,9908,0,0,0,0,2804,0,0,0,0,10547,4890,0,0,0,5865,5501,6117,0,1962,1933,0,0,0,0,0,0,5465,0
1761,2575,0,2669,1845,0,0,0,0,0,0,0,0,4039,2207,0,0,0,0,2019,0,0,0,0,4065,0,5320,0,0,25777,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,0,2267,0,0,0,0,0,0,0
0,0,0,0,2943,881,0,0,7206,0,0,0,4884,2229,0,0,0,0,0,2588,0,0,0,0,0,0,4355,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7682,0,0,0,0,0,0,0,0,0
0,0,0,0,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2933,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6923,1984,0,0,0,2100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1581,0,0,0,0,0,0,0,0,0,7559,9224,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7382,0,0,0,0,0,0,0,0,0,0,0,2694,0,0,1527,0,2372,0,0,2544,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6516,0,0,4349,0,0,0,0,0,0,0,0,0,0,0,0,2935,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6881,8575,0,2167,8029,9170,12725,0,0,0,0,0,0,6744,0,0,0,0,0,0,0,0,3944,0,0,0,10567,6659,0,0,13540
0,4267,0,0,10182,4511,4328,16075,0,0,0,0,0,7389,0,0,0,0,0,0,0,0,0,0,12549,0,11693,0,0,7145,0,0
1357,6844,7544,0,14999,0,6813,0,12034,0,23904,0,0,12090,3892,15528,0,8217,33558,0,0,0,7277,0,0,7095,10897,0,0,38386,0,0
152853,86702,190057,121688,103789,91588,312422,324507,80624,10577,11837,31216,0,509252,340766,263957,68881,262795,266819,118744,39503,97489,151696,143504,243981,42957,235992,135510,130249,509604,30779,20367
6887,0,0,0,0,0,0,0,0,3208,0,0,5810,0,5997,6411,0,0,3571,0,0,0,0,3927,27821,0,3689,0,5205,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13820,0,0,0,0,0,6693,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256,0,0,0,0,0,0,0,0,1468,0,0,0,0
38866,11838,80245,77050,148695,46469,67735,121899,126726,94679,92444,49687,37904,225101,55712,85014,24208,30827,65630,86807,119958,132352,120186,54858,83330,107386,56711,150862,129273,125771,44422,140026
0,31616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6316,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6993,0,0,0,0,0,0,0,0,0,0,0,0,5794,0,0
0,0,31497,0,0,0,0,0,0,0,0,0,0,0,80583,36383,0,0,4975,0,0,7384,6513,9231,17249,0,66679,58309,27764,8929,0,0
11042,13534,17512,4127,14321,14484,6310,7001,23824,10062,15895,6489,6271,17131,12378,13324,8709,12410,11325,15648,23996,5241,11948,9037,15344,9128,12407,14353,13732,34287,6640,11923
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1491,0,0,0,0
0,2824,6823,0,0,0,0,0,0,0,5950,0,0,0,0,0,0,0,0,15201,2022,0,4802,2251,5458,0,0,2306,0,1768,4932,9972
2294,3032,0,5158,14677,9073,0,0,0,0,0,5496,0,13037,10278,0,0,4608,0,6274,0,0,12416,25179,0,2677,0,0,4700,11673,0,0
0,0,0,0,0,0,3755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0
0,0,0,0,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2248,2769,0,0,0,0,0,0,0,0,0,0,0
11810,21924,16673,18454,0,15638,0,0,0,18201,27792,21433,17380,0,25416,21590,10959,6088,23882,17466,48164,0,0,18407,8178,7047,18275,0,35796,12006,23671,14526
0,0,0,0,0,4271,0,0,0,0,0,0,6572,0,0,0,6018,0,0,0,0,0,0,0,0,0,0,2349,0,2650,0,0
0,0,28038,28380,0,0,0,0,0,0,8629,0,0,17043,0,0,0,7013,8980,0,0,0,5620,0,13619,0,0,0,0,7854,12276,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12953,6723,0,0,3013,6762,17461,0,0,0,0,0,6665,25033,0,0,0,2186,0,1724,0,0,0,0,0,0,0,0,0,2335
0,0,17032,10572,19485,0,9896,22586,17827,0,0,5971,16674,0,0,0,0,10928,25997,10013,23641,11698,0,0,0,0,0,3529,0,0,6501,0
356172,420273,449273,284799,929025,195875,357960,226539,365169,90219,246982,73653,35575,253299,298027,851879,400584,375391,1016361,356800,169444,466834,463640,398058,782253,199922,511429,476312,374291,526908,216022,356733
0,16009,0,0,0,18899,14938,5357,0,0,20360,4715,3307,16310,5653,0,0,0,0,0,0,12467,0,1948,0,0,4669,13841,15956,0,0,0
0,0,0,0,0,0,12426,0,0,0,5990,0,0,0,0,29568,9640,0,28013,0,0,0,0,0,0,0,0,0,0,0,0,9105
0,0,0,0,0,0,0,0,0,0,0,0,0,3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10839,0,0,8479,0,0,3934,0,0,0,0
0,0,0,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5703,0,0,0,0,0,0,2243
0,0,0,1754,3194,2593,0,0,0,0,0,0,0,0,0,0,0,0,5058,0,0,0,0,0,8865,0,0,0,2625,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,12339,2620,0,0,0,3090,7537,0,0,0,0,0,0,4257,0,0,0,0,2857,0,0,0,5022,3093,3678
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8766,0,31315,5659,0,0,2448,13313,0,8264,18775,0,0,0,0,0,0,0,0,12017,0,0,2068,0,0,0,0,0,13148,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,0,7340,7071,16844,3369,6882,5993,0,8988,2747,0,17571,16164,6357,0,3592,5314,3486,0,2972,0,5907,5432,5503,0,18488,4118,5485,0,15191,0
11219,7832,28673,5798,15592,0,16708,3027,12118,15802,39473,7123,9887,29807,28043,27109,3180,4508,20070,0,10494,7052,2609,53370,11462,10626,0,33649,0,17369,15321,6664
10597,0,0,60628,22766,34022,0,34798,0,0,0,22655,5040,9355,6848,5997,2787,16779,20332,49621,26374,1213,10751,14171,11463,0,8150,5033,23685,62646,9145,8125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,0,0,0,0,0,0,0,0,0,0,0
4865,4702,0,0,0,0,0,12223,8016,7531,0,2493,9628,0,2932,0,0,0,0,0,0,5781,0,0,0,0,0,0,6448,5677,0,2845
10954,6659,6093,6608,0,11308,3708,0,7052,0,2484,6200,13724,3890,3016,0,0,0,5246,0,14398,3830,2295,9296,0,0,5320,0,2470,0,3337,0
0,0,0,10487,5057,0,7084,0,18505,8600,0,5830,13728,0,3681,6398,0,0,0,0,27730,4194,5786,0,0,0,7453,0,11358,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2888,0,0
0,0,0,0,2728,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1667,0,0,0,0,779,0,0,0,0,0,0,0,0,0,1847,2405,0,0,1228,0,0,0,0,0,0,0,0,0
1255,0,0,0,0,0,0,0,2644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0,0,3126,0,0
0,0,0,0,1517,0,0,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3518,0,0,0,0,0,0,0
0,0,0,4433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2753,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2797,0,0,0,0,0,0,2501,0,0,0,0,0,0,0,2620,0,0,0,0,0,3363,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1899,0,3478,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11759,0,0,0,0,0,0,0,0
0,0,5816,2313,0,0,2465,0,1765,4307,2933,13481,0,1885,3587,0,0,6950,4393,0,4495,0,0,0,4827,2840,2797,1529,0,0,4439,5766
0,0,0,0,0,1505,0,0,0,2406,0,0,0,0,2922,0,0,5385,0,0,6817,0,0,11887,10842,2501,2331,0,11562,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,65127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1138,0,0,0,0,0,0,0,862,0,0,0,0,0,0,0,1622,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,2567,0,0
0,0,0,0,0,0,0,0,0,11665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17095,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5865,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
