570.T2_RF5_01_33130,571.T2_RF6_01_33131,572.T2_RF7_01_33132,573.T2_RF8_01_33133,574.T2_RF9_01_33134,575.T2_RF10_01_33135,576.T2_RF11_01_33136,577.T2_RF12_01_33137,578.T2_RG1_01_33139,580.T2_RG2_01_33140,581.T2_RG3_01_33141,582.T2_RG4_01_33142,583.T2_RG5_01_33143,584.T2_RG6_01_33144,585.T2_RG7_01_33145,586.T2_RG8_01_33146,588.T2_RG9_01_33147,589.T2_RG10_01_33148,590.T2_RG11_01_33149,591.T2_RG12_01_33150,592.T2_RH1_01_33152,593.T2_RH2_01_33153,594.T2_RH3_01_33154,595.T2_RH4_01_33155,596.T2_RH5_01_33156,597.T2_RH6_01_33157,598.T2_RH7_01_33158,599.T2_RH8_01_33159,600.T2_RH9_01_33160,601.T2_RH10_01_33161,602.T2_RH11_01_33162,603.T2_RH12_01_33163
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2632,0,2463,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19015,22336,0,0,14464,0,7047,18519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12348,0,2391,0,0,0,0,0,0,15325,6590,0,0,0,11583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24692,11187,29751,0,17703,0,17858,14027,34428,8380,16582,0,10034,28697,18685,19743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7733,15846,0,0,0,12954,0,0,27280,0,28515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78736,0,0,0,0,9978,0,0,0,0,0,0,0,10779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,12138,0,2187,12526,14153,0,6852,0,28606,0,0,11621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3076,0,0,0,0,4966,7177,0,0,0,3376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8429,0,7556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8997,0,0,0,2355,15604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24486,10149,0,0,0,0,0,2967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8515,0,0,0,0,0,0,17155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1571,0,0,0,6814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3572,0,0,0,0,0,0,0,10613,0,0,0,0,0,0,0,0,2678,0,0,0,0,0,0,0,0,0,0,0
0,0,3074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11765,0,0,4654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,19110,0,0,7244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,22421,14590,0,0,0,0,0,0,29877,0,15674,28666,22585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,24659,0,0,0,0,0,0,0,0,0,9255,18901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,19678,0,0,9122,0,0,0,0,0,24871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13074,0,0,0,0,12850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,19020,21196,0,0,0,0,14566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,10325,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17467,9426,0,0,15567,0,0,0,29318,0,0,0,25628,0,36121,11904
0,0,0,0,0,0,7792,0,0,0,0,19813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14751,41813,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4109,0,0,3628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1954,5172,0,0,0,0,0,0,0,0,5461,0,5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,11086,10258,0,0,0,5491,5084,4734,31762,0,3923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16060,2697,36939,0,13757,3773,0,0,0,0,3519,3592,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5242,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2435,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8467,0,8291,23466,15774,0,14253,29172,43944,41999,10117,8881
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4225,4098,0,7527,0,0,0,2228,0,0,0,2990,2354,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17130,0,0,0,0,23159,15667,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4714,4277,4322,11681,0,2758,0,5882,1854,0,6988,2203,2811,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5287,11408,18488,10310,10356,5885,17606,12871,20069,0,0,0,9840,0,15922,54353,20748,44869,29209,43012,15903,8367,31234,11977,4518,26061,21014,25684,22189,0,33129
5286,0,4402,8850,0,6917,4942,17994,3565,0,0,0,3150,0,4697,0,0,0,5202,0,13396,0,9599,0,3763,0,0,0,0,0,0,5022
0,2504,0,0,0,0,0,4425,0,0,0,0,0,0,0,0,13835,7894,17502,4927,25010,15023,4315,12582,10553,5335,0,0,17001,6392,12588,16474
0,0,0,0,0,0,0,0,0,0,0,3780,0,0,0,3483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6479,5486,1900,0,3588,3661,3535,0,7317,3771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3671,0,3106,0,0,0,0,0,0,0,0,4365,0,0,5323,0,0,3537,6590,6117,0,11244,5582,0,13272,5999,0,0,0
0,0,0,0,0,0,0,0,0,39780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22600,20078,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2993,5050,6261,4043,0,0,0,0,0,0,0,0,2183,2385
0,2844,0,0,0,2122,0,0,0,0,0,0,0,3265,0,0,14652,25080,39895,59428,76309,18002,29593,35511,4568,23989,23186,33569,29865,39279,46602,27015
0,0,0,0,0,0,2099,0,0,1381,1677,0,5440,0,3010,0,6062,0,0,0,3766,0,4801,0,0,1195,3442,0,0,2528,4262,3851
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963,0,4743,0,0,0,0,0,23542,0,0,0,2621,0,2565,6939
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4575,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12563,16852,5327,4612,0,12174,5503,3173,0,0,5232,0,0,10954,0
0,7880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5713,0,0,0,5629,0,0,0,4967,0,0,0,5819,0,0,0
0,0,0,0,0,1641,0,0,0,0,0,0,0,0,0,3431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3547,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6477,2081,0,0,7835,0,6836,0,5291,0,0,0,2542,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560,3760,3297,4265,0,3779,0,3918,0,0,0,0,0,0,3058
1049,0,0,0,0,0,0,1825,1229,0,1510,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4662,11766,10320,3494,6165,5847,0,0,10438,4312,5126,0,7839
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7343,7409,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3618,3483,0,29029,0,11157,0,11914,2773,6460,5065,7125,3162,11118,0
0,2151,0,4201,1806,2231,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28191,43263,0,0,0,0,0,0,0,0
5241,0,0,0,2289,0,0,0,0,5866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6846,0,0,4382,0,3629,3615,0,0,0,3143,0,0,5548,5165,10574,0,3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5515,0,0,0,5819,2173,2897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5777,0,5184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20317,0,0,0,7055,4094,3497,4880,11802,4261,12025,0,8606
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8905,0,0,0,0,0,0,0,0
0,0,4250,0,0,0,0,13501,0,1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,0,0,7727,0,1203,0,15594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2378,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3746,0,0,0,0,0,0,2721,0,0,0,0,0,0,0,0,0,0,0,2398,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1392,0,2169,0,4077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34509,44347,12615,24971,9574,19884,20448,42984,13553,24079,25642,4173,0,0,21467,22756,216842,895,5011,14231,83619,3972,0,16588,30333,12145,10483,0,16079,13606,125955,17420
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7266,0,0
0,0,3095,1868,0,0,0,3656,1876,1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3099,0,3648,0,0,0,3429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3033,6613,0,6466,0,3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12277,0,2153,0,0,0,0,0,0,0,2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3761,0,3535
7374,2676,0,2772,3272,2585,0,0,0,0,8012,0,0,3760,9259,0,0,0,0,3458,0,0,0,0,0,0,0,0,7070,0,0,0
0,3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3157,0,0,1570,0,0,1757,6647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3051,0,0,0,0,3701,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3692,0,0,0,0,2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3459,0,0,0,0,0,0,0,0,0,0,0,0,2989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7158,0,0,0,1481,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1820,0,0,0,0,0,0,0,0,0,3812,0,0,0,0,0,0,0,1578
0,0,1730,0,0,13767,0,13287,2417,4839,0,0,0,5478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11565,13387,0,0,0,13445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9825,0,10040,32373,0,0,8060,38886,0,0,0,0,5957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30138,36411,89109,149921,52017,41740,254033,101548,11802,66013,82727,17536,15300,59438,36973,27248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3269,0,0,0,0,0,0,0,6333,0,0,0,0,0,0,0,0,2494,0,0,1452,0,0,0,0,0,0,0,0,0,0
0,0,5705,3300,0,0,0,4112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2414,0,0,0,0,2253,0,3249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46545,49168,47742,42568,44347,40518,47106,81315,34958,45173,69928,55251,28771,31432,23916,60914,80556,14641,17970,0,73923,59044,49255,7653,39258,0,0,4890,37023,9928,111496,0
0,12557,0,0,0,0,0,0,0,0,0,0,15588,0,0,0,0,6960,6029,10374,0,0,15531,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43341,0,88901,98462,0,3715,0,35473,2594,0,64313,2969,0,0,0,0,0,2508,4538,0,0,8827,4826,0,0,278358,0,2638,2368,69342,0,0
8549,0,13755,8315,5310,6607,5990,15300,6842,4845,4183,7103,6862,4188,10618,8147,0,0,0,2045,0,0,0,0,0,0,0,0,0,0,0,2480
0,0,0,0,0,0,0,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8235,0,0,0,0,7924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3502,0,0,0,0,6850,0,0,0,0,961,0,0,4523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4715,7722,0,0,0,0,0,0,0,0,0,0,1165,0,0,0,0,1644,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8605,0,0,0,0,0,5841,0,2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26911,5426,19558,10203,11620,20164,17582,0,12992,8453,15869,21605,22465,17125,16117,23243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4155,0,0,0,0,0,0,0,0,0,4584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4407,4231,0,0,19643,0,5588,9796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,15462,0,0,6141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7661,0,0,0,4799,0,0,3384,0,0,0,0,0,9402,0,11518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,30736,0,11365,1924,44298,6119,10342,0,12085,0,7515,0,0,3255,0,0,6989,11452,0,0,0,3619,0,18657,14130,22395,6433,0,3999
206602,202828,357810,396285,233181,171060,309488,676113,191797,261135,171912,217328,291691,412091,273483,311403,0,13852,113083,10379,13072,159835,59673,24401,0,67999,50645,0,9688,10567,0,0
10027,0,0,0,12218,0,17188,0,5702,0,0,0,18431,0,0,0,0,7414,0,0,0,0,0,0,7509,0,0,0,0,8766,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,2468,0,0,0,6574,0,0,0,0,6083,0,4684,4184,0,0,2603,0
0,0,0,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9633,0,0,0,0,0,9536,0,3381,0,0,0,0,0,0,0,0,5352,0,0,5429,0,0,0,0,3256,0,0,0,0,0
0,0,2714,0,0,5277,0,0,0,0,0,0,0,0,0,0,7397,10189,6974,3473,0,5695,3088,3296,5030,3018,2736,2634,9405,7065,0,4592
0,18829,2889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4836,0,0,0,0,0,4063,0,19111,0,0,0,2855
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20722,0,6279,0,5965,7495,0,5685,16903,0,45086,0
0,0,0,0,0,2928,0,2420,0,0,0,0,0,0,3089,0,0,0,0,0,1812,0,0,0,0,0,0,0,0,0,5466,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,12245,0,0,0,14153,0,0,7381,0,0,0,0,0,2239,0,0,0,2276,0,0,2289,6895,4241,0,3279
0,0,0,0,7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3107,0,0,0,0,1823,0,0,0,0,0,0,0
0,0,9037,0,0,0,0,3027,0,0,0,9237,8729,9697,8493,21181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11186,0,16846,6315,9092,3643,970,4843,12923,5973,33039,14699,7196,5098,25764,6420,0,0,2939,0,0,0,0,0,0,0,0,0,2498,0,0,0
7426,9965,1357,4631,13969,12789,25728,11922,2394,3411,0,15584,0,1523,0,18677,0,0,0,0,1346,0,0,0,0,0,0,0,2885,2521,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3240,0,0,0,0,2892,0,0,0,0,0,0,0,0,0,0,0,0,0
11643,0,12813,0,14454,0,7021,0,7706,0,6440,0,8476,19212,0,0,0,0,0,0,0,0,0,0,0,1730,0,0,0,0,0,0
5262,0,6801,0,0,0,0,0,0,0,0,0,3579,0,0,7436,0,0,2569,0,2176,0,0,0,0,0,0,0,3024,2831,0,0
10212,0,11256,0,0,0,0,0,0,0,0,12620,10010,0,12271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20969,6018,0,0,4408,0,3195,0,4139,0,2700,0,0,0,0,0
1825,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,0,1035,0,1712,0,0,0,0,0,0,0,0,1816,2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1921,0,0,0,0,0,0,14347,0,0,0,0,0,0
0,0,0,0,0,0,0,3527,0,0,0,0,0,0,0,0,0,0,0,2858,0,0,0,0,0,2451,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2374,1572,2847,0,2145,3541,6029,7056,3692,0,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,0,2071,1779,2428,0,2541,0,2283,4324,0,7736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9217,0,0,0,0,0,0,0,10395,0,0,0,0,0,11022,7430
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46169,45530,0,0,0,0,0,0,0,0
0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15552,9389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12502,27039,0,0,0,0,0,0,0,0
0,0,0,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4535,0,2133,0,3639,0,2407,0,0,6876,3270,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10975,1661,3088,5776,10641,0,5182,0,13756,0,0,0,0,0,0,2280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2860,1779,0,3714,0,0,0,0,1483,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
