582.T1_RD8_01_33104,601.T1_RF2_01_33124,585.T1_RD11_01_33107,578.T1_RD5_01_33101,572.T1_RC11_01_33094,602.T1_RF3_01_33128,596.T1_RE9_01_33118,594.T1_RE7_01_33116,575.T1_RD2_01_33098,571.T1_RC10_01_33093,593.T1_RE6_01_33115,589.T1_RE2_01_33111,592.T1_RE5_01_33114,588.T1_RE1_01_33110,590.T1_RE3_01_33112,581.T1_RD7_01_33103,595.T1_RE8_01_33117,599.T1_RE12_01_33121,573.T1_RC12_01_33095,583.T1_RD9_01_33105,570.T1_RC9_01_33092,603.T1_RF4_01_33129,591.T1_RE4_01_33113,576.T1_RD3_01_33099,574.T1_RD1_01_33097,584.T1_RD10_01_33106,597.T1_RE10_01_33119,586.T1_RD12_01_33108,598.T1_RE11_01_33120,580.T1_RD6_01_33102,600.T1_RF1_01_33123,577.T1_RD4_01_33100
0,3967,0,0,0,4703,15114,2933,0,0,11382,4853,0,20994,11330,15359,4957,9715,10967,0,0,6241,0,0,7592,1508,8963,0,8618,10886,3861,8582
2037,0,1070,0,0,0,0,0,7136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2602,3360,0,0,0,0,0,0,0
0,0,0,0,7691,0,0,0,9575,0,0,13510,6083,0,14152,0,0,0,0,0,0,0,0,0,0,0,0,7523,0,0,7018,3948
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3438,6238,0,0,0,0,4194,0,0,0,0,0,10113,0,0,0,0,2281,0,0,0,3316,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4975,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8142,2657,0,0,0,0,0,0,0,4689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2511,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10133,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5252,0
0,14125,4998,0,0,11862,0,0,0,0,0,25790,2356,0,15475,0,0,0,0,0,0,0,19889,0,0,3780,7858,10084,0,0,0,0
0,0,2256,0,0,2172,0,0,0,0,0,0,0,0,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4397,4418,0
0,0,0,0,0,0,0,0,0,0,23208,0,0,0,0,168878,0,0,0,0,0,24055,0,0,0,0,0,25071,0,0,0,0
0,0,0,0,0,0,0,0,0,4571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802,0,0,0,0,0,0,0
0,0,1296,1183,784,0,2591,806,0,0,0,1363,0,0,1095,0,0,1723,0,0,0,0,0,1608,0,0,0,0,0,1326,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,11870,0,0,0,0,0,0,0,0,0,0,1593,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,14660,0,0,0,0,0,0,0,0,0,0,4132,0,0,0,0,0,0,0
0,30694,1589,5307,10725,10846,5537,5832,0,21804,3206,23149,21302,0,13051,5807,0,22196,5467,7175,4932,4335,6831,11773,0,16292,11235,10857,5121,14588,6672,5622
9017,1123,7590,0,0,0,0,0,3206,0,13176,0,0,0,0,0,0,0,0,0,0,0,18389,0,0,0,4056,7849,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6305,0,0,0,0,0,0,0,0,0,0,3079,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5906,0,1557,2316,2293,0,0,1900,0,0,3287,3217,0,0,4525,7655,1976,0,0,2364,0,2628,4964,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,24102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,0,0,0,0,0,0,0,0,0,2789,0,0,0,0,0,0,7142,0,0,0,3186,0,0,0,0,0,0,0,3455,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4350,0,0,0,0,0,0,0,0,0,0,0,18245,0,0,0,0,0,9293,0,0,0,0,0,0,5280
0,0,0,0,0,0,0,0,0,0,0,0,0,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7647,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7707,0,0,0,0,0,0,0,0,0,0,0,0,6815,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3138,0,0,5635,0,0,24700,17557,0,0,0,0,0,25096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7836,0,0
19548,0,0,14772,0,0,23047,18294,20614,0,19062,35781,11107,0,0,0,6816,25495,0,0,19813,0,0,25002,0,0,11437,0,0,0,25249,11512
10243,0,0,0,20498,40528,16593,0,0,0,27187,0,21533,0,27468,0,14835,0,12749,0,4990,0,0,21312,11088,0,0,0,8204,24412,0,19082
0,36298,0,0,24144,0,0,0,0,21181,0,0,0,0,0,19890,0,0,0,22763,0,32758,0,0,23465,0,0,12055,0,0,22838,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,0,0
0,0,0,0,0,0,0,0,0,0,8473,38722,0,0,0,0,0,0,0,17196,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10374,0,9497,14792,17196,16071,28108,12505,7165,12766,21017,20137,20488,4557,0,13920,8239,3289,11811,6370,3631,16489,15913,3487,5900,7919,35764,14828,23241,29367
0,0,0,0,0,0,5027,0,0,7944,0,0,4639,0,2153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1837,0,0
0,0,0,0,0,0,0,0,0,2017,0,0,1115,0,1978,0,0,0,0,0,0,4989,0,0,1460,0,5599,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,0,0,0,0,0,0,0,0,0,1645,0,0,0,0
0,0,0,0,0,0,0,0,2888,3270,0,0,0,3971,2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3561,3426,0,4106,0,0,0,0,7078,5900,11888,13228,0,16557,10178,10274,0,11119,1855,0,1993,6753,0,0,2434,6898,4533,2705,0,4951,3506,0
0,0,0,0,0,0,3315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3684,0,0,0,2902,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,26825,22309,0,0,0,0,0,0,24305,0,0,0,14943,0,0,3955,0,0,2141,0,5024,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2637,0,1970,0,0,0,0,0,0,0,0,0,0,0,2968,0,0,0,0,4037
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4398,0,0,0,0,0,0,0,0,0,0,0
0,10920,5585,0,0,7749,0,4313,0,5838,0,18049,7960,0,13611,2982,0,1880,0,0,0,2894,0,0,0,0,6328,0,6301,0,12432,3074
1926,4718,0,0,0,6388,0,2144,0,3058,10276,4954,7229,0,2129,0,0,9653,3196,6334,0,6215,18388,5413,0,0,5495,1723,3412,10701,5651,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2997,0,0,0,0,0,3504,0,0,0,3493,0,3379,0,3652,0,0,12094,2076,0,2915,6377,4922,0,0,0,3699,0,0,7227,3357,3248
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2255,0,0,0,0,3066,0,0,0,1813,0,5368,0,0,0,0,0,0,0,5004,0,0
0,0,0,0,0,0,0,0,0,0,2936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,16424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2046,0,0,0,0,2280,0,0,5482,0,0,0,0,0,4096,0,0,0,2418,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2568,0,0,0,11465,8683,0,0,10501,0,0,0,0,0,0,0,0,0,0,5942,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3927,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8045,0,11055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,8908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,59582,0,0,0,11290,0,0,8023,0,0,0,0,0,0,0,0,0,0,0
0,40334,0,0,0,0,96421,26072,9337,0,34231,21859,0,75979,25505,0,0,15941,156442,0,11232,0,0,0,82904,0,8993,0,0,0,21600,63964
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294,0,0,0,0,0,0,0,0,0,1352
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5949,0,0,0,0,0,0,0,27797,0,0,4825,0,0,12514,0,0,0,0,0,0,3887,0,0,0,0,0,0,0
88900,0,0,0,51745,55747,0,56180,0,0,0,0,0,0,0,0,0,92016,80139,0,0,0,57062,0,193157,0,0,0,0,0,0,11677
0,7078,0,0,0,0,0,0,0,0,0,0,0,0,4197,0,0,3676,0,0,0,7441,0,0,0,0,0,0,0,0,0,0
0,0,0,11871,0,0,0,0,0,0,0,9870,0,0,0,0,5879,0,0,0,0,0,0,0,0,0,0,9281,0,0,0,0
0,85003,0,0,0,61716,0,0,0,0,0,0,8971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2437,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,26044,0,0,0,13738,0,26990,0,16745,0,0,0,0,0,0,0,0,32009,0,0,0,0,0,23599,0
0,0,0,0,0,10804,0,0,0,0,80038,0,85471,0,0,4746,40316,0,0,0,0,96496,0,0,0,0,89198,0,0,0,53588,0
0,0,0,0,4905,0,0,0,0,0,4648,0,0,0,5228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6755,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,93707,0,0,0,0,52974,0,0,0,0,0,0,0,9942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12354,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6328,0,0,0,0,0,5719,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,14190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,15313,0,0,40270,0,0,0,0,214389,41948,0,4231,0,333196,0,0,8290,0,0,0,0,0,0,0,0,0,50738
0,0,0,7443,0,0,0,0,0,0,0,0,0,0,0,0,7761,0,0,0,0,0,0,0,0,0,0,0,0,12656,0,0
0,40845,0,0,0,0,143869,25250,0,0,0,33909,0,36447,0,0,0,23790,0,0,0,0,0,0,0,0,0,0,0,0,0,166744
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5318,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,43170,0,0,0,0,0,0,0,58249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,26110,0,0,0,0,0,0,0,0,0,0,0,0,67570,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,15474,0,0,20624,0,0,0,0,0,0,0,0,0,17341,22887,0,15863,0,0,0,38976,0
0,8054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12080,0,0,0
0,0,0,0,0,0,0,39537,0,0,0,0,0,15864,0,0,0,0,0,0,0,7586,0,0,0,13624,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2797,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6902,0,0,0,0,0,5642,0,0,0,0,0,0,0,0,0,0
0,51082,9805,16955,32770,0,0,0,0,24479,0,0,41240,0,49238,53678,25197,0,21647,23818,38205,0,44033,0,42169,0,28159,0,0,65277,50202,52319
46563,0,17712,7962,41877,0,86861,0,21271,69189,27222,0,38969,0,32589,39863,0,0,26878,0,0,0,0,15354,0,0,0,0,13807,0,0,0
0,0,0,0,0,0,0,0,0,97255,0,0,0,22393,0,0,0,0,0,0,0,0,68900,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,37733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,63572,0,0,0,0,0,0,0,0,22969,0,0,0,0,0,26261,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,23843,0,0,0,0,0,0,0,0,0,0,6286,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14161,0,0,0,0,0
0,0,4279,0,0,0,10210,0,0,0,0,0,0,0,0,8750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,63134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,61927,0,0,0,0,91456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35642,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4471,0,0,0,0,0,0,0,0,0,0,0,0,0,58076,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2148
2177,0,0,0,0,0,0,0,0,0,0,8945,0,5097,2887,0,0,0,0,0,0,0,0,0,0,8433,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3233,0,0,15789,0,13010,0,0,0,0,0,0,0,6757,9036,5162,0,0,0,8326,0
0,399706,0,0,0,112316,0,20481,11846,0,0,0,21580,0,0,0,8736,0,0,155600,0,415947,0,152939,0,0,0,0,8418,0,28174,0
224239,71851,172771,327925,0,0,0,0,0,0,0,42251,88607,283427,0,380213,0,0,0,6150,0,0,59674,0,0,34829,0,1755,37127,24549,85619,7473
0,0,0,0,0,0,34064,7042,0,0,0,60876,68346,54115,121274,66965,7228,19599,0,0,0,0,18156,0,0,11208,0,0,0,4901,0,0
6020,0,0,3485,0,0,0,0,0,0,0,0,30151,0,0,0,0,44304,0,29762,0,0,7399,0,6273,0,0,191799,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5002,0,0,0,0,0,0,0,0,0,0,0,0,6187,0,0,0,0,0,0,0
47970,134812,15453,528710,674209,1095158,494660,460798,472450,551127,595036,427609,564614,262734,642900,0,166815,632788,752158,61281,556788,581462,248095,902787,297560,179545,442318,543926,333990,715341,600181,683902
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5358,0,3221,0,0,0,0,0,0,0,0,0,0,0
0,6949,0,0,0,0,21131,0,0,0,0,0,0,0,0,5926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8389,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5349,0,0,0,0,0,0,0,0
0,0,37822,0,0,0,0,0,38238,183581,68131,0,0,0,6591,69596,0,0,0,0,0,0,0,8524,0,0,0,0,14940,156885,7112,47880
0,0,0,0,0,0,0,0,0,0,4447,0,0,0,0,0,0,0,0,0,0,0,6873,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4385
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9166,0,0,0,0,0,0,5689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6264,0,0,0,0,0,0,0,0,31250,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12417
0,0,0,0,0,0,0,0,0,6432,0,0,0,0,0,0,0,9666,0,0,0,0,0,0,0,0,0,6164,0,0,0,0
0,6711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33620,0,0,0,0,0,0,0,0,543144,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88502,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7143,9175,0,0,7764,6347,8784,7959,6297,12593,5616,15351,15763,3481,12858,5221,0,0,0,7118,8168,0,10192,0,12120,5217,0,0,4427,1598,16691,13038
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5534,0,0,0,5607,0,4734,0,0,14124,0,5756,0,0,0,0,0,12134,0,0,0,5342,4725,3469,0,0,0,0,3991,4275,0,4639
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1895,2497,0,0,0,1731,0,5368,0,0,0,0,0,5799,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3546,0,0,0,0,0,0,0,3803,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4350,0,0,0,6402,0,0,0,0,0,10622,1812,0,5735,0,0,0,0,0,0,0,7998,3912,0,1700,0,7365,6528,1896,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092,0,0,0,0,0,0,1929,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2163,0,0,0,3699,0,0,0,0,5733,9448,0,4720,9829,0,0,3469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10237,0,0,0,4883,0,0,0,4316,0,0,0,0,0,0,0,0,7173,4403,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2384,0,2186,0,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16109,0,0,0,0,0,0,0,0,1473,0,4754,2292,0,0,1042,0,0,0,10801,0,0,0,0,8053,0,1924,0,0,0,5431,1247
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,0,0,0,0
0,0,0,3024,0,0,0,0,4126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4816,0,0,1667,0,0,9098,3164,0,0,4724,0,0,0,0,3269,5317,0,0,0,0,0,0,0,0,0,2868
0,0,0,23426,5234,0,0,18002,0,0,0,0,7986,115470,8726,0,0,0,32874,0,0,0,0,5545,0,0,0,2215,9120,0,8241,0
0,0,0,0,0,0,20065,9790,0,0,0,0,0,0,0,11864,0,0,0,0,0,0,0,0,24359,0,0,0,3606,0,0,0
0,0,0,21917,0,0,0,5852,3165,0,0,20052,0,0,0,0,0,0,3048,0,0,2112,4567,0,0,0,0,0,0,0,9752,0
0,23097,0,14094,5031,0,8993,0,8084,7848,11083,16179,4651,102768,30910,0,0,2994,45012,0,19763,0,0,16614,30190,0,0,8389,0,13382,0,37370
0,0,0,0,0,0,28899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49659,81150,63046,51063,106018,49477,70521,77831,56002,121081,41482,284065,123366,39292,106180,131035,33871,36523,69844,43714,83243,8333,56624,20563,73564,53513,98057,65485,58633,79502,124819,59014
