572.T3_BA3_01_33169,597.T3_BC2_01_33194,589.T3_BB6_01_33185,584.T3_BB2_01_33181,590.T3_BB7_01_33186,598.T3_BC3_01_33195,577.T3_BA8_01_33174,599.T3_BC4_01_33196,588.T3_BB5_01_33184,581.T3_BA11_01_33177,595.T3_BB12_01_33191,585.T3_BB3_01_33182,594.T3_BB11_01_33190,570.T3_BA1_01_33166,592.T3_BB9_01_33188,575.T3_BA6_01_33172,571.T3_BA2_01_33168,580.T3_BA10_01_33176,576.T3_BA7_01_33173,583.T3_BB1_01_33180,602.T3_BC7_01_33199,603.T3_BC8_01_33200,573.T3_BA4_01_33170,582.T3_BA12_01_33178,574.T3_BA5_01_33171,600.T3_BC5_01_33197,578.T3_BA9_01_33175,596.T3_BC1_01_33193,586.T3_BB4_01_33183,601.T3_BC6_01_33198,591.T3_BB8_01_33187,593.T3_BB10_01_33189
0,0,0,0,0,0,0,0,0,2736,2752,4750,0,1655,3623,0,0,0,2155,0,0,0,0,0,0,0,0,0,0,3625,3030,0
0,0,0,0,11525,0,0,0,6185,0,0,0,0,0,0,3902,0,0,0,0,8503,0,0,0,0,0,0,0,0,0,0,6695
3441,0,0,0,0,0,0,0,0,0,0,4906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,0
0,0,0,0,0,0,0,0,3318,3430,0,0,0,0,0,0,0,0,0,0,0,0,5882,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1229,0,0,0,0,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,1522,0,0,0,0,0,0,0,0,0,0,0
0,0,500,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142,0,0
12158,47674,31096,0,22443,44784,17941,29565,32186,0,25190,0,46384,50110,79349,44242,22368,10969,59632,11815,45893,15428,55870,0,0,51926,11864,0,23274,40051,57113,37616
0,37757,0,4174,0,65413,65833,0,0,0,0,0,40987,0,0,0,0,0,0,0,0,0,0,0,25290,0,0,0,28331,5571,26065,19733
0,0,0,0,0,0,0,0,0,0,4813,0,0,0,0,2564,0,2502,0,0,0,2146,2303,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5767,0,0,0,10812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11188
0,0,0,0,0,0,2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13988,0,0,0,0,10696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2394,0,0,0,0,0,0,0,0,0,2029,0,0,0,0,0,0,0,0,0,0,1915
0,0,0,0,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5503
0,0,0,0,0,9162,0,0,0,0,0,0,9796,0,0,0,0,0,0,0,0,0,0,0,19343,0,0,0,0,0,0,0
2994,0,10962,2628,31494,0,0,0,4641,14158,0,0,4291,0,0,0,0,16510,0,0,0,0,20157,0,0,0,12832,0,0,18618,0,0
0,0,0,37113,0,0,0,0,0,0,0,0,0,0,0,0,23358,0,0,0,0,0,0,0,0,0,2243,0,0,0,0,0
34146,23006,17698,0,14504,38377,30843,0,0,9145,21944,0,0,9682,0,25739,17291,6194,0,34249,52840,0,3204,0,0,21391,0,25299,22470,23131,0,12422
0,0,0,0,0,0,0,0,16193,9375,0,0,0,0,0,0,0,0,0,0,0,7745,17966,0,11238,0,0,0,0,0,0,0
53645,15735,0,0,4092,0,0,16306,0,0,20091,30973,13171,5348,44091,0,19124,27329,37963,19444,20848,42549,8239,19598,23661,15446,3909,0,0,11885,45127,0
16917,0,30436,12522,11183,0,0,11451,22888,0,0,0,0,7136,0,13327,16397,10568,0,0,29901,45272,33350,31941,14078,13475,12148,18367,16941,0,6884,0
0,0,0,0,0,0,13337,0,0,0,0,10827,0,0,0,19129,0,0,0,0,3959,0,3196,0,0,9578,0,0,0,0,0,0
0,0,0,4448,0,0,0,0,0,0,0,7144,0,0,10390,0,19306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9139,0,0,0,0,0,0,0,0,11683,0,0,0,0,0,1283,0,0
0,0,0,0,16234,12594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4782,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7419,18103,8684,3566,0,0,9551,0,0,0,10992,0,0,0,0,0,0,14929,0,0,13598,0,4253,20170,0
0,0,0,0,0,0,2196,0,0,0,21130,0,0,0,0,21115,0,0,0,0,18905,5476,0,4680,0,0,0,0,0,0,0,0
0,0,0,0,0,8713,0,0,0,0,2832,0,11493,0,0,2681,0,0,0,0,0,0,0,0,0,0,0,3501,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2799,0,0,1738,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10726
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4611,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15033,2946,2208,0,0,0,0,0,0,0,0,0,0,0
0,0,0,13033,0,16231,0,0,0,0,24718,26086,12474,36329,11434,0,0,0,6317,0,9402,0,25434,16478,0,52763,12853,13743,17537,0,0,0
0,0,0,0,0,0,0,0,33533,0,0,28873,0,36001,0,0,28654,0,23896,0,20882,0,0,0,19898,0,14223,0,0,12211,0,0
0,0,0,0,2523,0,8435,7885,0,0,3955,0,0,6903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17768,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6700,0,0,0,0,0,0
0,12439,0,0,6526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11296,0,0,0,0,0,0,0,0,0,0,0,36189,0,0,0,0,0,2958,0,0,0,0,0,0,0,0,0,0,8569,16338
0,0,0,0,0,0,13612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12458,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2850,0,9396,0,6994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17772,0,0,0,0,0,0,0,0,0,3578,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2929,0,0,0,0,0,0,0,0,0,0,0,4368,0,7870
0,0,0,0,0,0,0,0,19717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7488,0,10902,0,0
0,0,0,13909,23440,0,0,0,0,0,0,0,0,0,0,0,0,0,5541,0,0,0,0,0,0,0,0,0,0,0,0,11942
0,0,0,0,0,0,30038,0,0,0,0,0,0,0,0,23947,0,0,0,0,26791,0,0,0,0,0,0,0,0,0,0,12286
0,0,2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17156,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2495,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12702,0,0,0,0,0,43599,13790,0,17118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,25071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,53982,12564,0,0,0,6552,0,0,13626,0,40283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28805,0,12877
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13564,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6097,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6185,5369,0,0,0,0,0,0,0,0,0,0,0,0,3709,0,0,0,0,0,0,0
11146,0,0,11961,0,0,0,0,0,3329,33664,53196,0,10270,6954,15969,0,4666,0,22714,12524,11780,0,12329,3689,21739,0,0,0,0,2807,18396
0,0,0,0,0,10323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22171,0,0,0,40925,34649,0,0,0,0,0,44899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25707,25511,32764,19542,32315,21158,29757,6690,15281,26082,28875,4805,11221,38084,26576,20096,40016,18623,32589,12992,22809,29105,25727,5395,16732,31867,8395,25895,11301,37886,20043,28460
13186,11050,0,10108,15479,11703,18603,0,0,7055,26296,0,13859,7400,7122,0,11909,0,8755,0,12926,0,12694,0,0,23675,0,7545,0,0,0,8925
0,4179,0,0,0,0,0,5941,6441,0,0,0,0,0,0,0,4181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1041,0,0,815,0,0,0,0,0,0,0,0,0,0,945,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7871,2109,6806,0,0,0,0,0,0,0,0,0,0,0,741,6122,0,0,0,4981
0,49900,0,0,0,55118,46839,0,0,0,0,0,58072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2236,0,2607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672,4963,3094,0,0,0,0,0,0,0,4195,0,0
2218,0,2790,0,0,0,0,0,0,2728,0,0,0,0,0,0,0,3459,0,2711,0,0,2432,0,0,0,2938,0,0,0,0,0
0,0,0,0,0,0,8306,0,0,0,2272,0,0,0,3052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2980,0,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4345,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3801,0,0,0,0,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1633,0,4765,0,0,0,0,1976,0,0,0,0,1707,0,0,0,0,2052,1935,0,0,1909
0,0,0,0,1409,0,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1084,1097,0,0,0,0,0,0,1665,1368,0,0,0,0,0,0,0,0,1102,0,1569,0,0,0,0,0,0,0,0,0,1647
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5302,0,0,0,0,2085,3061,0,0,0,8080,0,2946,0,0,2691,3948,0,2594,0,3133,0,7534,2946,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2989,0,0,0,0,0,0,0,0,0,0,0,0,6450,0,0,0,0
0,0,0,0,0,0,27434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2479,6581,0,0,7317,4636,0,4619,3450,0,0,4899,5900,0,0,7421,0,0,3441,9128,5226,0,0,7267,3718,0,0,4265,0
0,0,0,0,2739,0,12543,0,5163,0,0,0,0,0,0,4741,0,0,0,0,9231,4560,0,5042,4389,4061,0,4964,0,0,4380,0
0,0,0,0,0,0,0,0,0,0,0,0,4726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8973,0,7685
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1940,0,0,4738,0,3693,2972,0,0,3656,0,2657,0,702,0,0,0,0,0,0,0,4377,0,0,0,0,1621,0,2119,1766,15811
1434,0,0,0,4001,0,14836,0,0,0,3460,0,0,0,0,1370,3565,0,13147,0,2306,0,777,0,0,0,0,0,0,4945,0,0
8462,0,0,4734,0,0,14793,0,0,0,0,0,0,0,0,0,0,0,0,0,2242,0,0,0,0,0,0,0,0,0,0,0
0,0,1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4833,0,0,1648,0,0,0,0,0,0
0,0,0,0,0,0,0,2438,3261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,0,0,0,0,0,4606,0,0,0,0,0,0,1736,0,5519,4206,0,1642,0,2584,0,1162,0,1011,0,0,0,0,0,0,0
43885,87364,18378,0,28215,9787,40738,0,20917,15643,20972,10958,64678,42160,28032,46524,29763,20918,112804,2345,68034,86450,75477,4116,18677,22164,0,36641,0,21508,48491,21039
0,0,0,4469,0,12218,0,6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2457,0,0,0,0,0
0,0,0,1932,2718,0,7980,0,0,0,0,0,0,1195,0,0,1952,0,4535,0,3062,0,3031,0,0,1942,0,0,0,1557,0,1954
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3096,0,0,2646,0,0,20567,3393,0,2640,3527,0,0,0,0,1169,0,0,3989,0,5642,0,0,0,0,0,0,0,0,3336,0,4081
0,0,0,3280,0,2990,11279,0,0,0,8730,0,3938,11786,0,0,1432,0,2004,0,2412,5452,4613,0,0,0,0,3455,7674,0,0,0
0,0,0,0,0,0,0,0,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1194,0,0,0,0,0,0,0,3293,0,0,0,0,0,0,0,0,0,0,0,3611,0,0,0,0,0,0,0,0,0
2890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3863,2293,0,0,0,0,0,0,0,0,0,0
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2991,0,0,0,0,0,0,0,0,0,0
1309,6490,0,0,0,0,0,0,0,0,2367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3506,0,0,0,0,0,0,0,0,0,0,0,0,10756,0,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2311,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2969,0,0,0,2444,0,0
0,0,1756,0,0,3261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1885,0,0,0,0,0,0,0,0,0,0,0,0,0,10186,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6846,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8759,0,4876,0,0,14664,3734,0,0,0,4262,0,0,0,4405,3890,0,0,2997,0,0,0,0,0,7211,0,0,0,0,0,0,11677
9062,0,0,0,6565,11477,26761,3804,0,0,0,0,0,0,4192,0,2257,0,7228,0,0,0,0,0,0,0,0,0,0,0,0,17718
10059,0,0,16225,17163,0,22635,9869,0,0,18608,0,8147,0,0,6842,16627,0,8154,9295,3984,2945,0,0,40887,0,0,14496,0,20775,0,6994
229044,76916,102646,280413,129061,134620,406487,94597,64872,37460,215901,26090,58468,100385,145975,50555,169530,23211,266450,2467,88500,52173,144667,7414,63658,91537,10804,76447,39174,284359,88555,139594
0,0,0,0,0,0,0,0,0,2861,0,0,2881,0,0,0,5615,0,6002,0,0,0,0,1806,0,0,2352,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2929,0,0,0,0,0,0,0,3573,0,0,0,0,0,0,0
0,0,0,0,0,0,4992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7109,7799,0,0,0,0,0,3203,0,0
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41257,78627,35662,62187,49426,79498,45328,62595,54616,29687,123737,21583,112012,88514,112863,60834,50744,49953,101804,49136,77167,43389,85720,32067,32388,113154,40882,39319,36183,94349,60557,74965
0,6340,0,0,0,0,30566,0,0,0,0,0,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6000,0,5052,4990,0,0,0,0,0,4235,0,0,0,0,0,15965,0,0,0,0,0,0,0,0,0,0,0,0,4061
39069,10221,0,8180,51804,0,314532,26094,4243,0,11308,0,0,0,0,0,5462,0,0,0,5922,0,30780,0,0,184112,0,0,36955,4254,0,9116
16528,2618,4949,11583,16987,6060,23228,5246,10123,6513,19437,5540,7245,6757,5181,8019,13087,11900,3906,7484,20796,14128,14537,6421,7258,8994,6041,10722,8052,16115,8284,16285
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4112,0,0,3443,7793,0,0,0,0,0,2753,0,0,0,0,3730,3680,0,5053,829,0,0,11997,0,0,8563,0,5806,0,0,0,7495
0,4744,8234,11484,20980,13335,25168,0,0,0,20746,12841,5842,0,0,18560,3765,0,7232,0,22938,4690,1443,3211,0,2799,0,7017,4314,12031,2890,10330
0,0,2430,0,0,0,0,4192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3648,4789,0,0,0,0,0,0,0,0,0,0
19140,10527,5383,0,0,0,0,2732,23722,0,15189,8423,0,9329,23766,7253,18474,15070,0,27946,17135,5071,14398,25280,19969,46492,21500,14552,7327,23412,17521,0
3624,0,6596,4989,0,3770,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2845,0,2051
0,3785,5981,0,0,4265,0,9023,11863,23391,21268,0,10586,0,0,0,0,0,0,6585,0,0,0,0,0,17164,0,0,0,5930,0,0
2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6921,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3817,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7464
0,0,5389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11051,0,0,0,0,0,0,6981,0,1803,0,0,0,0,15611,2064,0,0,0,0,0,0,0,0,5076,0,0,0,7202,0,0,0
0,0,0,0,0,0,35840,0,78664,5195,0,11967,0,19423,0,0,33869,0,14562,0,0,0,0,0,0,22607,4412,2428,2192,2542,0,0
454293,325971,481024,511862,461554,371533,605884,289702,173481,134486,574460,188088,539732,300800,223968,337765,490328,155405,787227,74840,337402,275800,453664,133531,268796,419472,131598,309843,411328,568844,347781,569233
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22745,0,0,0,0,0,8554,0,0,3800,8327,0,0,0
0,0,3440,0,0,0,0,0,0,0,6435,0,0,2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,20432,9407,0,0,0,0,0,0,0,0,9390,0,3427,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1804,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,0,0
0,0,0,0,0,0,4894,0,0,0,3595,0,0,0,0,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2997,0,0,2382,0,0,0,0,0,5087,6888,0,0,0,0,3644,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9674,0,0,0,0,0,17910,0,0,0,4703,0,0,0,0,0,0,0,0,5926,10964,0,2008,0,0,0,0,0,0,0,0,0
0,0,0,4242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6342,0,0
4339,0,10115,10847,26740,10145,11663,3794,0,0,14028,3321,0,4419,9751,0,15377,7110,2563,0,0,0,0,0,13656,0,0,0,6555,0,0,0
0,0,13838,2964,3326,4953,8725,0,25572,0,5470,34255,0,3038,5964,0,32285,7454,16240,18630,21599,16224,28838,3977,13358,4091,6984,0,9709,10704,12094,0
17222,0,0,4311,34340,2819,8245,3049,6639,8383,12967,0,4373,15617,0,10094,3019,3641,14948,19812,40922,0,2168,17265,12149,30903,3995,18600,2867,14536,0,13401
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1561,8834,0,0,0,0,0,0,0,0,0,0,0,0,0
11582,5660,0,9763,0,3493,11931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12993,0,0,16299,0,0,0,7025,4198,4183,0
2664,0,0,0,2020,0,0,0,14108,0,0,0,0,2039,0,9483,0,2094,0,0,15031,1307,0,0,0,0,0,4357,3828,7027,0,0
1975,6310,0,10943,0,0,0,0,0,0,0,14436,5979,21570,5457,0,0,7387,2126,0,22806,11028,0,8136,0,2042,0,7027,0,0,7869,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7157,0,0,0,0,0,0,0,0,0,0,8840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2363,0,0,0,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,0,0,0,0,0,2165,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,1926,0,0,0,1078,0,0,867,0,0
0,0,0,0,0,0,1977,0,0,0,0,0,0,0,1304,0,0,0,0,0,0,3157,1664,0,3144,0,989,0,0,0,0,1178
0,0,0,0,0,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265
0,0,0,0,0,0,20598,6981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
