581.T4_BD7_01_33212,600.T4_BF1_01_33358,577.T4_BD4_01_33209,592.T4_BE5_01_33349,570.T4_BC9_01_33201,571.T4_BC10_01_33202,580.T4_BD6_01_33211,598.T4_BE10_01_33354,586.T4_BD12_01_33217,588.T4_BE1_01_33345,572.T4_BC11_01_33203,602.T4_BF3_01_33360,574.T4_BD1_01_33206,573.T4_BC12_01_33204,578.T4_BD5_01_33210,590.T4_BE3_01_33347,575.T4_BD2_01_33207,589.T4_BE2_01_33346,596.T4_BE9_01_33353,593.T4_BE6_01_33350,595.T4_BE8_01_33352,599.T4_BE12_01_33356,576.T4_BD3_01_33208,603.T4_BF4_01_33361,591.T4_BE4_01_33348,585.T4_BD11_01_33216,584.T4_BD10_01_33215,601.T4_BF2_01_33359,597.T4_BE11_01_33355,583.T4_BD9_01_33214,582.T4_BD8_01_33213,594.T4_BE7_01_33351
0,5256,0,0,0,0,0,0,0,0,1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3012,0,0,860,0,0,0,0,1273,0,0,0,0,0,0,0,851,0,988,616,1268,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6823,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6579,14782,16310,9202,3689,7373,0,9388,17482,8023,3410,18944,14940,9423,10409,5325,7196,18193,6612,13540,12358,13797,3254,9404,6453,0,5151,13977,12486,7524,3846,12612
0,0,0,0,4625,5307,0,0,0,0,6464,2952,0,0,0,8453,2857,3073,4278,0,0,0,4560,0,0,0,4336,0,12207,6305,14767,7785
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3842,0,0,0
0,3108,2947,0,0,0,0,0,0,4073,0,0,0,0,0,0,0,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3742,0,0,0,0,0,0,0,0,0,0,0,9584,0,0,0,0,0,0,13203,0,0,0,0,0,0,5683
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,19911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,17579,0,0,0,0,0,0,0,17771,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,14394,14349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10823,14254,0,0
23192,0,0,16003,0,13821,0,0,17885,0,0,0,4453,15058,0,23560,0,10870,0,0,0,17046,0,18081,31788,0,0,0,0,0,18116,0
14175,6998,0,0,0,17769,5942,0,0,24561,45335,0,16776,19083,17457,8970,0,21264,0,15101,6672,19637,0,0,0,0,0,0,0,18829,3812,0
0,0,0,0,14861,0,15544,0,0,14713,0,0,0,0,14195,0,0,0,0,18340,20330,0,0,7084,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6240,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,4346,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24630,0,0,0,0,0,0,0,8085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8778,0
0,0,0,0,0,0,0,0,0,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,18833,0,0,2543,0,0,0,0,20607,5356,5104,0,4207,0,0,0,12023,0,0,5835,0,7263,0,0,0,0,3819,0,0,0,9438
0,0,0,9671,0,5217,0,0,0,6382,0,0,0,3789,0,4110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10892
0,0,0,0,1085,0,0,0,3325,0,1345,6131,4053,0,0,0,0,0,0,0,0,0,4550,1936,0,0,0,0,0,1235,3284,2434
0,0,0,0,0,1574,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3734,0,0,0,0,0,0,0,7313,0,0,0,0,0,0,0,0,0,0,0,3899,0,0,0,0,0,0,0,0,0,0
7176,0,0,0,0,0,2444,0,3263,8085,0,0,2180,0,3894,0,0,7917,0,0,2821,15157,0,0,0,3976,3030,0,3436,3023,6218,0
0,2343,0,0,0,0,0,0,0,0,0,0,3481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682,0,0
0,0,0,0,0,0,0,0,0,6427,2470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,31084,0,0,0,0,0,18077,21485,4333,34163,17886,6320,4248,29930,0,6301,0,0,8635,0,0,37392,0,0,0,0,9555,0,44677,3672
0,0,0,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3384,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,8462,7325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6517,0,0,0,0,0,0,0,4283,0,0,0,0,3799,0,0,1769,0,0,0,0,0,0,0,0,0,3664,0,0,0,0
0,9527,8806,0,0,0,0,0,0,5906,6147,5250,6948,2186,4909,5611,0,2938,0,0,2028,0,0,0,0,0,0,0,6697,0,5621,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2080,2001,2357,0,0,0,0,3762,6604,0,0,2346,2283,5530,0,0,0,0,0,0,0,5548,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2557,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2039,2681,0
0,0,0,0,0,0,0,0,0,4028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11977,0,0,0,0,0,0,0,0,5677,0,0,0,0,0,0,0,0,0,0,0,0,2180,0,24867,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7586,0,0,0,0,0,0,0,0,0,14767
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,11618,0,2841,0,0,0,0,0,0,0,0,0,0,3396,0,0,0,1194,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37628,0,0,0,84539,8640,0,0,0,0,0,0,0,0,0,0,135065,0,25408,0,0,0,0,82875,79956,12973,17306,0,0,0,0
0,0,0,0,0,0,0,0,0,4654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391
0,0,0,0,0,0,0,0,0,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,63904,0,9673,0,0,48595,53672,141840,0,94482,0,0,157495,0,91210,47622,16496,0,0,0,76886,0,0,0,0,0,0,62093,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6435,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6861,0,0,0,0,0,0,0,8197,0,0,0,0,0,0,0,0,8623,0,0,0,0,10086,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47986,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10454,25711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11464,0,0,0,0
4666,9479,0,0,0,0,0,0,0,0,0,0,0,0,8171,0,0,0,0,0,0,0,0,72126,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4192,0,0,0,0,0,0,0,0,0,6591,0,0,0,0,0,0,13255,30088,0,0,0,0,0,0,27092,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,44217,0,0,0,0,0,9349,77986,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7839,0,0,0,0,0,0,9005,18814,0,25154,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,9215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20241,0,0,0,0,0,0,0
0,0,0,5137,0,83501,54353,7977,0,0,0,0,0,0,0,0,0,0,0,38283,0,35743,0,0,0,0,0,0,0,0,0,0
50819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55754,58384,0,0,0,28280,0,0,0,0,0,0,0,0,0,0,27303,295671,0,0,0,0,0,0,276699,181745,0,12920,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18300,0,0,0,0,0,0,0,0,0,0,0,0
6308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33791,0,0,0,0,0,0,0,0,0,5493,14653,0,0,0,0,0,0,0,0,8694,0,40117,0,0,0,25566,0,0,0,0,72769
0,0,0,0,0,0,0,0,0,0,23098,0,0,0,29346,0,25835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12460,0,14252,0,0,0,0,22029,0,0,11346,0,0,0,0,24289,0,0,31891,46365,0,0,15605,11492,0,0,0,0,0,20971
0,0,0,0,0,0,19516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8276,0,0,0,0,0,0,0,3572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5591,0,0
5275,0,0,3368,0,0,0,0,0,0,0,0,0,0,0,6018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,23162,13903,42982,0,14615,32751,33207,83141,0,0,11380,14220,0,0,32634,0,26126,13801,0,0,0,18735,0,0,12205,18619,39707,0,0
72052,0,0,0,0,0,0,20964,0,0,0,6212,0,14979,18377,0,58074,0,0,32629,0,0,0,0,0,14357,0,0,26620,0,0,20245
0,54079,0,0,0,0,0,0,0,104013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19771,0,0,0,9500,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43670,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22441
0,0,0,7139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73409,0,0,0,0,0,0,0,0,0,0,73627,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38714,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222
0,0,0,0,0,0,0,0,0,3377,0,0,0,0,0,0,0,0,0,0,0,5324,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2318,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4815,0,0,8026,0,0,0,0,0,0,0,0,0
0,0,0,6984,0,9433,0,8741,0,0,0,0,0,0,0,0,0,0,0,0,0,3842,0,0,0,0,0,0,0,0,0,0
0,176622,0,0,0,13646,0,290326,0,0,0,15822,375706,14848,27134,80979,0,0,6587,0,495332,24253,4338,20646,0,263417,0,0,0,48847,449045,0
0,0,0,0,0,91407,0,0,0,1595,103698,0,0,462589,0,0,42325,0,0,454782,0,0,156739,0,9388,0,40072,0,0,0,0,9486
99520,0,0,0,137896,8705,0,29477,0,11767,75312,0,85322,0,0,8791,0,54749,0,88916,8633,25381,0,31465,6498,0,0,0,73200,0,19116,0
0,0,23936,177412,0,0,25585,0,0,2914,0,0,0,0,0,0,0,0,0,19068,0,0,4212,0,0,40360,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4243,0,0,0,0,0,0,0,0,0,0,0,0
950781,0,181665,501016,393794,781616,504629,73484,776501,584743,575252,0,566954,135025,439908,247369,499684,810263,164146,15575,210042,482420,50490,232706,555629,180885,290062,240007,312075,1175,533486,366185
0,0,0,4658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5356,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6873,9935,0,0,0,9203,0,0,3978,0,0,0,0,0,0,0,5212,0,0,0,9054,0,3455,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4713,0,13471,0,0,0,0,0,0,0,0,7524
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6733,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,76022,206544,0,0,21083,0,60933,0,0,79805,0,0,0,66012,0,0,0,73962,0,27771,0,89914,53296,20876,25557,0,0,45043,0,0
0,0,0,8815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7309,5445,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12649,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4669,0,0,0,0,0
0,85863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,91914,0,0,472796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351014,0,0
0,0,0,0,0,0,0,0,18278,0,0,0,0,0,0,0,0,0,0,59157,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5261,0,0,0,0,0,1843,0,0,0,0,2821
19551,11212,0,3149,3348,0,0,6674,14484,29718,13459,0,0,9166,0,9019,0,20829,0,4972,0,18311,8346,3574,0,0,0,6690,14673,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3386,0,4687,4128,0,0,0,0,17621,9845,0,5576,0,0,5340,2865,0,0,0,3763,0,0,0,0,0,0,0,4842,0,0,0
0,0,2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2566,0,0,0,0,0,0,0,1810,2497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3716,0,0,0,0,2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2881,0,0,0,0,2716,0,0,5071,0,0
3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592,0,0,0,1837,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,2899,0,2474,1459,2844,0,4061,0,18471,3389,0,0,0,566,6197,3033,5749,0,3650,0,3071,0,0,1661,0,0,0,2341,0,0,1694
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,0,0,0,0,0,0,720,0,0
9761,0,0,0,0,0,0,7551,0,6157,0,0,0,0,0,0,8358,2027,0,0,0,0,0,0,0,7548,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13837,0,0,0,0,0,0,0,8657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3027,0,0,0,0,0,0,0,0,0,2778,0,0,0,0,0,0,0,2441,0,0,0,0,0,0,0,0,0,0,0,0
41441,0,6151,0,0,0,5085,7221,0,13878,5553,0,0,0,5340,0,0,6388,0,0,0,0,0,0,20195,7551,14876,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11451,0,5585
7221,0,0,0,0,6381,5178,0,0,0,0,0,0,0,17477,0,9418,0,0,0,11927,0,22852,0,6875,0,0,10119,0,0,0,13738
6300,17817,8537,0,3143,13235,0,3917,0,0,13009,0,7362,0,6907,0,7767,59651,5807,16456,10994,11074,0,0,18095,10843,0,0,0,0,0,24512
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7764,0,0,0,0,0,0,10265,0,0,0,0,0,0,0
49183,103494,0,60562,36785,44837,39102,81147,46955,57415,57361,7275,10200,19830,34872,24379,101458,44367,54071,60936,27862,102462,45733,9297,75461,33662,34875,53639,8636,56743,18094,79184
0,17145,0,0,0,23360,0,0,0,0,0,0,0,0,0,0,0,0,5197,0,0,0,0,0,0,24257,0,0,0,0,0,0
7591,0,0,8572,0,0,0,0,0,9961,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,0,0,4701,0,0,0,4901
19300,0,0,0,0,0,12817,0,0,0,0,0,5969,0,0,0,9146,28538,0,0,13125,0,0,7227,0,0,14597,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20951,0,0,0,0,0,0
0,0,52967,26966,21280,14996,0,0,13808,0,2216,36513,33237,37599,9647,227218,0,0,0,15696,1867,7603,0,41389,0,0,19516,0,7674,63666,57982,1813
0,0,7804,100026,0,0,0,0,5510,394804,59900,52844,88967,8680,64289,8138,0,43223,0,0,35199,26884,0,151082,0,0,0,0,76361,0,136413,6522
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14682,0,0,0,0,0,0,0,51461,0,19677,25739,17284,0,0,17809,0,5610,23802,0,0,0,20382
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131784,28681,0,0,0,0,43420,0,0,0,5864,0,0,0,30628,29096,0,0,32611,0,0,0,108108,0,0,10470,0,0,11418,0,0,0
79559,172345,0,0,0,0,0,0,10594,113693,23709,0,220159,389795,0,0,55436,153108,0,265419,263283,18758,46775,228239,0,0,0,0,0,0,72238,173539
0,0,0,0,0,0,0,0,0,0,0,0,5920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2604,0
0,0,0,0,0,0,0,0,0,0,0,0,5723,0,0,15461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,31775,0,0,12106,0,0,0,0,43031,98539,0,0,0,0,7204,9971,12556,0,0,0,0,0,0,13574,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3175,0,0,0,0,0,0,0,0,0
0,1991,0,0,0,0,0,0,0,0,0,0,0,3540,0,0,0,0,0,0,0,0,0,3895,0,0,3452,0,3301,10807,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5518,0,0
0,0,0,0,0,0,42091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19703,0,0,0,0,0,0,0,0,115297
