585.T0_RB3_01_33073,577.T0_RA8_01_33065,574.T0_RA5_01_33062,598.T0_RC3_01_33086,584.T0_RB2_01_33072,575.T0_RA6_01_33063,601.T0_RC6_01_33089,589.T0_RB6_01_33076,599.T0_RC4_01_33087,580.T0_RA10_01_33067,572.T0_RA3_01_33060,578.T0_RA9_01_33066,576.T0_RA7_01_33064,592.T0_RB9_01_33079,596.T0_RC1_01_33084,600.T0_RC5_01_33088,582.T0_RA12_01_33069,602.T0_RC7_01_33090,594.T0_RB11_01_33081,588.T0_RB5_01_33075,571.T0_RA2_01_33059,593.T0_RB10_01_33080,573.T0_RA4_01_33061,570.T0_RA1_01_33057,581.T0_RA11_01_33068,586.T0_RB4_01_33074,597.T0_RC2_01_33085,590.T0_RB7_01_33077,583.T0_RB1_01_33071,595.T0_RB12_01_33082,603.T0_RC8_01_33091,591.T0_RB8_01_33078
0,0,1207,0,0,1061,0,0,0,0,0,0,0,0,2067,0,1299,0,0,0,0,0,0,0,1578,814,0,1502,0,0,1960,1681
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4746,6648,4208,9515,4006,8413,2704,0,5854,0,3452,5491,3029,5746,2568,0,12250,4446,5571,6064,45574,0,8722,0,0,14912,10085,8386,0,16677,9195,0
5551,0,0,0,0,0,6383,3796,4835,0,0,0,0,0,9309,2222,7971,0,0,0,0,3056,0,0,0,4232,6381,4078,6426,0,0,3882
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7548,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7810,1569,2707,2890,2429,0,0,0,2829,0,0,0,0,0,0,0,4592,17044,1952,1908,0,6854,0,0,2475,2541,0,2019,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3277,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35786,6002,11977,0,0,0,13728,6745,22495,3625,4351,10099,3776,17616,5147,0,0,9694,0,0,23962,0,0,14975,0,0,0,0,0,15968,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,21873,0,0,0,0,0,0,0,0,14740,0,0,0,0,0,0,0,0,0,0,0,16294,0,15089
0,7514,0,0,0,12031,9893,0,0,0,10995,20764,8873,14435,0,0,0,20453,0,0,0,0,18003,0,7433,0,0,22411,0,6017,36396,0
6553,0,17156,25998,0,0,21756,0,26007,0,0,11347,0,20465,27886,6710,35426,0,0,26723,0,22794,11733,0,0,18237,0,0,25512,0,0,19456
0,20685,17357,12952,10564,0,0,22267,0,0,0,0,0,0,25236,16440,0,0,0,18277,12406,0,0,0,26668,3850,12970,0,0,0,0,0
0,0,0,0,0,0,0,0,3148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15736,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77702,0,0,0,15560,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3252,0,3093,0
2982,0,11333,0,8055,1416,0,0,6651,5953,0,0,0,5076,4741,0,0,0,3742,4648,0,0,3817,0,0,5828,3274,6411,3989,0,9102,9692
0,5139,0,0,0,0,0,0,0,0,0,0,0,0,2179,0,6029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6657,0,0,0,0,0,0,2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934,0,0,0,1344,0,0,0,0,2279,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3621,0,0,0,0,0,0,0,0,0,0,0,0,15857,0,0,0,0,0,0,0,14555,0,0,10993,0,0,0,0,3359,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4053,4980,0,0,0,0,0,0,0,3215,0,0,0,3631,0,2958,0,0,0,0,0,7096,0,2391,2898,2292,0,0,0,2088,0
0,0,0,2505,0,0,0,0,0,0,0,0,0,0,5052,0,0,0,0,0,22105,0,7829,0,0,2916,3075,0,2829,0,0,0
0,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,0,0,1463,0,1131,0,0,0,0,0
0,0,0,0,0,0,0,0,9245,0,0,0,0,0,0,0,0,0,0,2211,2028,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3105,0,0,0,0,0,0,0,0,0,0,0,3974,4062,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42070,0,0,0,0,3356,0,0,0,0,0,1448,10708,0,8774,0,0,4655,0,0,0,0,0,0,0,0,6245,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6788,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6034,0,0,0,10982,0,0,0,30898,0
0,319929,0,131488,16692,0,0,159439,72820,169605,55581,56259,79548,60541,121557,64223,0,31126,123087,16900,0,132231,13331,0,196092,0,17311,0,0,13079,57262,53482
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2616,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,86112,0,0,38617,52993,116251,75644,99243,1760,0,0,57438,70199,0,0,33179,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5151
0,0,0,4927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3926,0,0,0,0,0,4868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5793,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,9747,0,16868,28878,0,0,0,0,18452,0,42325,0,18005,0,0,18561,0,0,10678,0,0,0,21079,0,0,0,32423,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041,0,0,0,0,0,81740,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4012,0,0,0,0,0,0,7637,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5356,0,0,0,14954,0,0,0,0,31686,0,0,0,0,0,0,0,5183,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6838,0,0,0,0,0,18484,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,38026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,264173,9741,0,0,0,0,0,0,0,0,0,0,0,0,0,18476,4296,24781,0,0,40717,0,123181
0,0,8693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,445091,341593,223433,42507,69367,20992,421766,253382,262159,281121,148159,255606,270174,301956,158005,84282,153642,212968,0,0,272048,95593,0,208512,12988,119499,0,0,0,308196,115845
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,37719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13118,20330,7035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16134,39125,0,0,0,0,16278,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6572,10188,0,0,0,0,0,0,11529,0,0,0,0,0,0,0,0,0,6395,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14979,0,26947,7284,0,14064,0,0,0,0,23238,0,0,21621,0,0,0,0,0,0,17408,0,6329,38885,0,0,0,0,8042,26282,0
0,0,0,29524,0,0,14280,0,20186,0,0,38577,0,18401,17384,9582,0,0,0,44404,0,0,0,0,0,37200,0,14996,0,14117,26811,7877
0,0,0,0,0,0,0,0,0,0,0,0,0,0,39112,0,0,0,0,0,0,0,0,0,0,7125,0,0,0,67447,0,0
0,0,0,0,0,0,0,0,0,0,0,0,33440,0,5340,0,0,0,0,26684,0,18185,0,0,0,0,0,0,19883,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76492,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,66580,81472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69916,0,0,0
0,0,0,0,0,0,0,66210,0,85679,0,0,0,0,0,0,0,0,0,0,0,69142,0,0,0,0,0,0,0,53280,0,0
0,0,0,0,0,0,0,76789,75240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1863,0,0,2518,0,0,0,7953,0,0,0,0,0,0,0,0,0,0,0,12916,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21394,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4206,0,0,0,5209,2773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3530,0,0,0,3529,0,0,0,0
0,0,0,0,151971,2906,0,7089,490494,0,4995,0,201824,0,36282,0,130205,0,0,444773,0,0,102270,14414,0,0,0,10299,14623,477758,0,6424
0,0,0,0,6305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55481,0,0,0,0,17205,0,0,491859,0,0,0,24015
0,0,0,31535,0,0,0,0,60421,0,36423,66472,0,13670,0,0,0,8820,0,0,29042,0,0,0,0,37342,56894,0,0,0,0,75405
0,0,0,0,0,0,0,0,0,1240,0,0,0,0,0,10978,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6244,0,0,0,0
153526,647473,667271,848773,232799,277313,693693,409925,0,456455,434931,264347,46453,774563,627812,497256,405881,364209,574377,74563,288151,645333,306358,13807,559764,453288,279287,0,268702,0,55502,737180
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,14598,0,0,0,0,0,0,0,0,0,0,0,0,0,5875,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8722,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4769,0,0,0,0,0,0,0,0,0,0,0,0,0,4453,0,0,0,0,0,0,0,0,0,0,0,0,0
0,211030,0,0,47462,0,44277,0,0,0,14823,19866,36576,0,0,0,0,88409,88575,0,189127,52136,0,101452,166202,0,20951,0,40956,0,20667,24938
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3889,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5853,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25697,0,23673,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11316,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,48081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5342,0,4368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,25672,0,0,0,0,0,25318,0,0,0,0,0,0,0,0,0,13724,0,0,0,0,0,37592,0,0,0,0,0,0,0
0,0,0,37411,0,0,0,159205,65351,0,0,447006,0,0,69133,0,0,0,0,0,0,0,0,0,165678,0,54423,0,0,0,812479,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2408,0,0,5742,0,0,2869,3378,3024,5547,0,0,2109,0,8331,0,0,0,0,0,0,0,0,0,0,7645,0,8063,6700,0
0,0,0,4795,0,0,0,0,14597,0,0,4685,0,4593,5006,0,0,3790,0,8835,9625,9956,0,0,6151,5475,0,5499,0,0,6232,4825
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5211,0,0,0,0,0,0,0,0,0,0,2839,0,0,0,6620,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9650,0,0,0,6561,0,0,0,3391,0,2795,0,0,0,0,0,2557,3307,0,0,0,0,0,5844,0,0,4908,0,2937,3883,9201
0,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2898,0,0,3054,0,1821,0,7565,0,7687,0,3000,0,0,0,0,5761,0,0,3922,7729,2651,0,0,7339,0,2240,6028,2057,7893,5264,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2528,0,0,0,0,0,0
0,0,0,0,0,0,2139,0,0,0,0,0,0,0,2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1161,0,0,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0
0,4429,5116,4374,0,4875,0,0,0,0,4779,4644,0,0,0,0,0,0,4329,0,6067,5459,4603,0,0,9060,0,4777,0,0,4246,4545
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2379,0,0,0,0,1474,0,0,3180,0,0,0,0,1919,0,911,0,0,0,0,1708,0,0,3287,0,0,0,0,0,1485,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9440,0,0,0,0,0,0,7330,0,3017,3188,0,0,0,0,0,0,0,0,0,0,0,3882,0,0,0,0,0,20051,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23550,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6913,0,0,6550,0,0,0,0,0,0,7609,0,0,0,0,0,0,0,0,0,0,0,2068,0,0,0,0,0
3543,0,0,0,0,0,0,30581,0,0,10304,9843,0,0,0,0,0,10141,0,0,0,0,0,0,33165,0,0,0,0,3637,26235,0
0,0,0,0,0,0,0,0,0,0,0,0,0,12237,0,0,0,0,18701,8857,0,0,0,0,0,0,0,0,0,0,0,4305
0,0,0,0,0,0,0,0,0,7342,3951,0,0,0,10018,0,0,0,2718,0,0,0,0,0,9210,5038,0,0,0,0,0,0
0,93923,0,66567,4320,0,10146,58603,24662,87726,0,10227,0,20323,27628,20876,10977,15943,7724,0,0,48071,0,0,82758,0,16591,19509,0,5699,12182,6612
0,75208,35919,0,0,0,0,0,0,0,21675,0,50962,0,0,0,0,0,41841,0,0,0,0,0,0,0,0,0,0,0,0,14342
24353,4485,41256,46076,11092,22818,18416,8250,35423,0,5025,94700,0,12655,9756,18382,35634,13747,0,47671,45939,70616,14445,9957,21927,31853,45183,37391,40579,32229,25655,0
5976,0,18002,0,3376,6907,0,0,7233,0,0,19388,0,0,33514,9697,0,0,0,5619,0,31065,0,0,0,0,0,0,5188,0,23555,0
0,6675,0,12235,0,3364,0,0,0,9124,5425,11659,0,0,0,0,4943,0,0,6774,0,0,0,0,0,0,10614,5619,0,5984,13007,0
0,15274,0,0,0,0,5457,0,0,0,0,0,0,0,0,0,0,0,0,8982,0,5597,1360,0,0,3880,8881,0,0,0,3548,13317
0,0,0,0,0,2159,0,0,0,0,0,0,0,5065,0,0,0,0,0,0,0,0,0,0,0,3276,0,0,0,0,0,0
0,5161,11089,0,0,0,5869,0,24343,0,0,0,0,0,95269,0,0,43026,0,11376,0,0,20431,0,0,44888,0,0,7563,4710,6442,0
0,18071,52769,7197,0,0,7674,6296,0,0,0,0,0,0,45331,0,5778,0,0,7392,0,0,32935,0,0,10530,0,0,0,0,23852,19667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2153,6385,0,0,0,0,0,0,0,3008,0,0,0,8132,0,1404,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,129384,18287,0,0,0,0,0,0,0,17679,21570,78992,51897,0,39525,21288,0,0,0,6516,0,219707,38343,0,80480,0,0,0,35549
0,0,0,0,0,0,0,0,12973,251112,0,0,0,0,5932,0,33275,7129,0,7525,0,0,118640,0,0,242402,175143,0,5647,0,65354,0
0,0,0,0,2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5934
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13784,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,22612,0,0,0,0,0,0,0,0,281682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2667,0,0,0,0,0,0,0,0,2780,0,0,0
0,0,0,0,0,0,2870,0,0,0,0,0,0,0,0,0,2749,0,0,0,0,0,0,2733,0,0,0,0,0,0,0,3478
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,29246,0,0,0,31218,0,0,0,0,0,35643,0,0,0,0,0,0,0,0,0,0,0,0,52975,0,0,0,0,0
0,0,0,69924,8433,0,0,0,17628,0,0,64064,0,0,29923,0,0,9620,0,0,0,43404,0,17344,30362,49835,0,0,0,0,64338,34147
