,570_T2,571_T2,572_T2,573_T2,574_T2,575_T2,576_T2,577_T2,578_T2,580_T2,581_T2,582_T2,583_T2,584_T2,585_T2,586_T2,588_T2,589_T2,590_T2,591_T2,592_T2,593_T2,594_T2,595_T2,596_T2,597_T2,598_T2,599_T2,600_T2,601_T2,602_T2,603_T2,570_T5,571_T5,572_T5,573_T5,574_T5,575_T5,576_T5,577_T5,578_T5,580_T5,581_T5,582_T5,583_T5,584_T5,585_T5,586_T5,588_T5,589_T5,590_T5,591_T5,592_T5,593_T5,594_T5,595_T5,596_T5,597_T5,598_T5,599_T5,600_T5,601_T5,602_T5,603_T5
796,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,7.118362171,-1.713612575,-1.280469266,-1.202343544,6.301891695,-1.038308245,-1.095789284,-1.105698796,-1.181044406,7.70110418,-1.114843834,7.355784991,6.043651776,-1.670544381,6.672923439,7.415700824,7.605496546,6.54695443,8.082989717,7.363170963,6.890253788,7.154634998,7.292565383,5.363180817,7.966135685,6.65904089,-1.087183182,-1.175300967,6.14024789,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,6.458885545,6.743375873,7.273663389,6.802976068,8.015927228,-1.654642512,6.927099913,-1.147305082,-0.758122024,6.878491738,-1.291717891,6.047989855,-1.501884982,-1.245910009,7.151988074,-1.462698598,7.410803147,-1.246204902,6.40827574,6.855045717,6.734741426,5.56520065,7.385971138,-1.401341112
797,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,5.717523879,-1.280469266,-1.202343544,7.934241583,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,5.747336267,-1.28730708,-1.147305082,7.18083653,6.610250403,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,5.071637443,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
804,-1.396168242,6.979549416,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,7.178454075,7.951994868,7.005107518,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
805,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,6.264167235,4.904376446,5.026478517,-1.78635712,5.661627665,-1.445907806,5.798675179,5.290474786,5.988783462,-1.553095334,6.165254776,-1.73604326,5.60687793,-1.53252932,6.314877619,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
808,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,6.595087988,6.789846435,-1.722804201,6.147491742,5.52033534,-1.47666562,5.81187036,6.27615752,5.815478013,6.891538054,6.196812663,5.498750615,5.449262709,6.499656814,5.676188833,6.484664412,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,5.1908873,5.059264875,6.80864441,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
822,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,8.184474039,7.152787966,8.116157558,6.998899216,8.256748796,-1.433267303,8.583460009,-1.573596909,5.83252815,-1.540074153,7.339862998,-1.63720623,8.15545538,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,7.436085537,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
845,-1.396168242,-1.432958338,-1.461383053,-1.694964531,7.092205605,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,8.034287745,6.050051093,-1.722804201,6.044508578,6.784593538,6.55863249,-1.445907806,7.088156882,7.312970807,-1.573596909,-1.553095334,6.182362749,7.484647403,5.968609692,7.782551501,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
846,7.880397809,-1.432958338,8.908220426,7.975102925,8.377183342,8.674391436,7.860032172,7.641020497,8.531949054,8.792966509,8.155336354,9.968306916,9.22948426,8.039401942,8.491458544,8.961251292,6.805866749,-1.618668302,-1.722804201,-1.670544381,6.766926371,6.546532083,-1.445907806,-1.433267303,-1.579733147,-1.573596909,5.98328756,-1.540074153,-1.73604326,5.962224751,6.940504099,-1.630984894,6.595566367,8.740338056,8.389919304,8.961245606,8.914121501,9.387206186,9.287991697,9.205372057,8.431636439,-1.134309991,6.03968316,8.867514938,9.787146532,7.766685205,7.20593796,8.927939025,8.800926623,-1.095191998,9.558420743,8.661947059,8.120536562,7.617982292,8.644845728,7.543649904,7.853501339,7.585430283,7.905584117,8.435857859,8.271906383,6.792463054,6.285036797,7.992159862
863,6.460495664,-1.432958338,6.210255171,-1.694964531,6.7108594,6.030284052,-1.099959143,-1.713612575,6.314960723,6.130664948,6.43755317,7.411248826,6.419082267,6.987275722,7.161906596,7.392993426,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,6.586061345,6.795566292,-1.289860689,-1.159301768,5.980362912,7.298839658,-0.845977339,-0.917760763,-1.584663851,6.575793915,-1.279846504,6.499025458,6.809120504,-1.654642512,-1.28730708,6.301770058,6.276295124,-1.095191998,5.557774757,5.852094338,-1.501884982,-1.245910009,-1.401786954,6.574444682,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,6.085304691,-1.109369634,5.925609218
865,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,6.352300335,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,4.883283727,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,5.034548559,-1.134309991,6.928542237,-0.880188036,6.306476406,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,6.530252552,-1.401341112
874,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,6.657247016,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,6.284165085,5.970532435,6.355131107,-1.78635712,-1.47666562,-1.445907806,5.700684847,-1.579733147,-1.573596909,5.929452846,-1.540074153,4.716029526,5.733805757,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
875,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,6.00212813,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,6.077548617,6.060701638,-1.78635712,5.594463978,-1.445907806,-1.433267303,6.520369309,6.714737341,6.659457962,6.945632993,-1.73604326,5.482135354,-1.53252932,5.78935007,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,6.225605052,-1.264098419,-2.07265407,-1.109369634,-1.401341112
880,7.394518765,-1.432958338,7.24872455,7.004328773,7.237204473,6.595617269,7.734869029,6.909430828,-1.280469266,6.675847405,7.993939154,7.322513292,6.945748155,-1.105698796,6.474234266,8.641585266,-1.114843834,7.43418453,5.567496723,6.377137961,-1.78635712,7.497574247,6.050807811,5.732666091,7.501636295,7.542720277,6.689811657,-1.540074153,6.772273283,7.044332308,6.599525144,7.359615866,-1.087183182,-1.175300967,-1.289860689,-1.159301768,6.741578749,-1.101901867,-0.845977339,-0.917760763,6.598781709,-1.134309991,-1.279846504,7.048459894,7.569067464,-1.654642512,-1.28730708,-1.147305082,7.677671835,6.756171038,-1.291717891,-1.251780258,-1.501884982,-1.245910009,6.639824332,6.160262723,4.988001855,-1.246204902,6.334394952,7.735346264,-1.264098419,-2.07265407,-1.109369634,6.183578393
883,7.11637483,6.950917942,-1.461383053,-1.694964531,6.250670304,6.885661905,7.204125331,7.056886813,-1.280469266,-1.202343544,8.389972283,-1.038308245,7.857063752,6.734519899,-1.181044406,8.206452299,7.190785244,8.198529558,6.574371454,7.001979578,7.631295574,8.269842012,7.710558621,7.475347032,7.69731644,7.9512223,8.051543021,7.700631417,7.44997578,7.802481428,6.867298044,7.810155989,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,6.747948355,-1.279846504,7.688984019,-0.746658736,7.960668906,-1.28730708,6.435245142,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,7.099580873,-1.462698598,-1.988021286,-1.246204902,-1.267727629,7.630974276,-1.264098419,-2.07265407,6.777125749,-1.401341112
896,-1.396168242,5.734690982,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,6.123158363
897,-1.396168242,-1.432958338,-1.461383053,7.200909893,-1.234701535,6.880931183,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,4.981415528,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,6.707694778,-1.289860689,-1.159301768,-1.319760603,6.730189975,-0.845977339,-0.917760763,7.011136967,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,8.571313907,-1.147305082,-0.758122024,-1.095191998,5.527406243,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,6.473458452,-1.264098419,-2.07265407,-1.109369634,-1.401341112
898,6.927490767,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,5.569555599,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,6.831194696,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,6.5070437,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,6.160815515,6.046956615,-1.246204902,-1.267727629,-1.601453449,5.966465362,6.652529076,-1.109369634,-1.401341112
899,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,6.968300866,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,7.806914569,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,6.934882939,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
902,-1.396168242,5.995086527,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,7.096716811,7.61833656,6.261667038,5.808704266,7.052534298,6.779367645,6.479182179,6.679807112,7.297525456,7.567300934,6.302849122,6.75249097,6.860187302,7.149977036,7.677735647,6.574594027,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,6.389745003,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
904,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,7.264453897,6.20978153,6.844101761,7.053734328,-1.47666562,7.153897664,6.348929114,7.062825958,7.802149309,6.680158463,7.091244288,6.701061982,7.405539835,6.219748455,6.972689124,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
905,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,6.81965212,-1.445907806,-1.433267303,6.547436899,-1.573596909,-1.553095334,-1.540074153,6.363645088,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
912,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,6.123688533,-1.47666562,-1.445907806,-1.433267303,6.334187421,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,4.807550207,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
917,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,6.359307228,-2.07265407,-1.109369634,-1.401341112
929,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,-1.670544381,-1.78635712,-1.47666562,-1.445907806,-1.433267303,-1.579733147,-1.573596909,-1.553095334,-1.540074153,-1.73604326,-1.63720623,-1.53252932,-1.630984894,-1.087183182,6.618507121,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,5.955190218,6.943506746,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,7.237779474,-1.401341112
1011,-1.396168242,-1.432958338,-1.461383053,-1.694964531,-1.234701535,-1.403265256,-1.099959143,-1.713612575,-1.280469266,-1.202343544,-1.16746645,-1.038308245,-1.095789284,-1.105698796,-1.181044406,-1.113654966,-1.114843834,-1.618668302,-1.722804201,6.372483633,-1.78635712,-1.47666562,-1.445907806,5.743420168,7.631934897,6.875932777,-1.553095334,5.628424234,-1.73604326,6.38227466,-1.53252932,-1.630984894,-1.087183182,-1.175300967,-1.289860689,-1.159301768,-1.319760603,-1.101901867,-0.845977339,-0.917760763,-1.584663851,-1.134309991,-1.279846504,-0.880188036,-0.746658736,-1.654642512,-1.28730708,-1.147305082,-0.758122024,-1.095191998,-1.291717891,-1.251780258,-1.501884982,-1.245910009,-1.401786954,-1.462698598,-1.988021286,-1.246204902,-1.267727629,-1.601453449,-1.264098419,-2.07265407,-1.109369634,-1.401341112
