,570_T2,571_T2,572_T2,573_T2,574_T2,575_T2,576_T2,577_T2,578_T2,580_T2,581_T2,582_T2,583_T2,584_T2,585_T2,586_T2,588_T2,589_T2,590_T2,591_T2,592_T2,593_T2,594_T2,595_T2,596_T2,597_T2,598_T2,599_T2,600_T2,601_T2,602_T2,603_T2,570_T5,571_T5,572_T5,573_T5,574_T5,575_T5,576_T5,577_T5,578_T5,580_T5,581_T5,582_T5,583_T5,584_T5,585_T5,586_T5,588_T5,589_T5,590_T5,591_T5,592_T5,593_T5,594_T5,595_T5,596_T5,597_T5,598_T5,599_T5,600_T5,601_T5,602_T5,603_T5
s_Caldicellulosiruptor_bescii,-0.511223204,0.141641947,-0.211398087,-0.512566632,-1.048466789,-0.22813838,-0.473824347,0.376844209,0.134974522,0.327234174,0.678423899,0.025163132,-0.821816906,0.075795758,0.077265545,-0.395512276,-0.502709594,-0.116131153,0.10198872,0.020221497,-0.783289071,-0.727303612,-1.078027542,-0.715445888,-0.540348265,-0.065222416,-0.481161965,0.720496805,-0.51818024,0.074328733,-0.395791495,-0.556072636,-0.172559344,0.067375051,-0.200639276,-0.654179658,-0.344274919,-0.606933766,-0.517008656,-0.119324251,-0.59170157,-0.669199572,-0.345374474,-0.100985926,-0.485301977,-0.46689094,0.790496868,-0.829457995,-0.674747568,-0.29096884,-0.323587685,-0.53344544,-0.817124853,-0.920599689,-0.74397939,0.347692149,-0.673058704,-0.839794686,-0.826575623,-0.60575711,-0.368411254,-0.197996296,-0.621967702,-0.18093111
s_Lactobacillus_mucosae,-0.051125104,-0.19765515,-0.558755564,-0.154836836,0.061979958,-0.374120415,-0.107021226,-0.129823405,-0.164233611,0.00664562,0.039135888,0.239539712,0.304421449,0.032623586,-0.287502968,-0.096054424,-0.218732601,-0.425913573,-0.083910658,-0.387269954,0.327745738,0.537100932,-0.103240603,0.085549814,-0.308059381,-0.560192668,-0.371962673,-0.42351714,-0.44997199,-0.337679474,-0.172136565,-0.641933927,-0.598704657,-0.333144798,-0.511613541,-0.361234415,-0.526170128,-0.5368242,-0.089936319,-0.289009223,-0.523750908,-0.068309682,-0.288907863,-0.268299414,-0.4829518,-0.073121871,-0.13498229,-0.387004317,-0.464569057,-0.348701307,-0.329789256,-0.452709971,-0.136050254,-0.389135434,-0.705214847,-0.413173206,-0.167458435,-0.397406223,-0.520766166,-0.292779314,-0.491790275,-0.312716542,-0.235641934,-0.324363574
s_Pseudomonas_mucidolens,-0.307624249,-0.495287553,-0.358451504,-0.249593663,-0.155298474,-0.380977585,-0.522913957,-0.610674032,-0.402101978,-0.618352928,-0.620859085,-0.515189669,-0.307635574,-0.378001872,-0.647731462,-0.110952279,-0.297476969,-0.376857416,-0.422535748,-0.542773814,-0.070032938,-0.108579712,-0.063146146,-0.107693792,-0.138422984,-0.269705544,-0.007098541,-0.800697534,-0.306871146,-0.426881432,-0.137962386,-0.056064808,-0.275108135,-0.29376147,-0.245159291,-0.093433713,-0.12840724,-0.100587434,-0.099273455,-0.34536216,-0.073093806,-0.161255794,-0.215220147,-0.311372394,-0.152196747,-0.167648045,-0.714016163,-0.183037891,-0.092626641,-0.07075641,-0.367828707,-0.417332132,0.034734019,0.213702966,0.012346692,-0.417428532,-0.077341212,-0.055591142,-0.078078347,-0.089996686,-0.099884697,-0.406422505,-0.041580648,-0.259358744
s_Armatimonadetes_bacterium_Uphvl-Ar1,-0.143498424,-0.561427356,-0.345336562,-0.066596203,0.183676893,-0.356061233,-0.350071145,-0.587455742,-0.417566204,-0.552970168,-0.884673676,-0.669883385,-0.189294347,-0.684334243,-0.782650779,-0.43104901,0.0475643,-0.226513364,-0.665266433,-0.505560217,-0.18685931,-0.011865741,0.294619906,-0.147224631,-0.020377308,-0.394868687,-0.033219429,-0.773190888,-0.239360854,-0.522191612,-0.188631785,0.026779229,-0.268649555,-0.306031563,-0.25779769,-0.283617421,-0.190428885,-0.109040569,-0.177285705,-0.087093973,-0.319767854,0.061021581,-0.18119717,-0.578147782,-0.17954888,-0.059489722,-0.880001301,-0.263650237,-0.107894113,-0.171561109,-0.225051018,-0.22790575,-0.045166492,0.150789141,0.106137756,-0.556764126,-0.013027132,-0.112227281,-0.258862625,-0.189747089,-0.206003938,-0.328901866,0.041111068,-0.149115065
s_Geobacillus_genomosp._3,-0.358609804,-0.003848643,-0.358451504,-0.202059963,-0.425588804,-0.146885019,-0.355376197,-0.461328744,0.20705182,0.059474804,-0.380473727,0.214732239,-0.154203027,-0.114444392,0.070976216,-0.467895283,-0.420393641,-0.295179385,-0.291431869,-0.164532164,0.050977825,0.340793133,-0.140281875,-0.397963188,-0.124338244,-0.033206202,-0.379952063,-0.334685926,-0.417536714,-0.253772838,-0.495202142,-0.403731912,-0.262232421,-0.108733552,-0.040074206,-0.3871581,-0.476284473,-0.28290899,-0.359201665,-0.046869171,-0.471606394,-0.219178442,-0.306712487,-0.259903059,-0.342985755,-0.148437208,-0.465319538,-0.244089711,-0.46732009,-0.133339896,-0.157366191,-0.182492541,-0.621558069,-0.455346663,-0.366572235,-0.091058937,-0.465012256,-0.35099985,-0.551163643,-0.455146257,-0.454611272,-0.352487865,-0.375403876,-0.344464753
s_Exiguobacterium_sp._AT1b,-0.771796958,-0.254697088,-0.332391398,-0.386317629,-0.181966721,-0.284833724,-0.479830371,0.060419668,-0.168274021,0.154317075,0.190071131,-0.085058431,-0.419156848,-0.513118303,-0.422648045,-0.508940716,-0.375112937,-0.305031681,-0.077785065,-0.17596086,-0.290118383,-0.260892494,-0.024597476,-0.161438068,-0.23515261,-0.244807993,-0.520382678,0.360958135,-0.472195126,-0.486011955,-0.303042136,-0.281129589,-0.510201856,-0.352355635,-0.280306679,-0.371125693,-0.333670366,-0.243299852,-0.288750004,-0.279918252,-0.435321235,-0.108556562,-0.197169115,-0.397743771,-0.615812727,-0.328646832,0.223229934,-0.283601023,-0.169360435,0.096448198,-0.331345676,-0.261654735,-0.26323974,-0.263644637,-0.273481812,-0.120725437,-0.322264208,-0.382517611,-0.177049065,-0.305783399,-0.221300603,-0.204150161,-0.06032283,-0.178778257
s_Sphingorhabdus_sp._YGSMI21,-0.204898781,-0.315190691,-0.378452171,-0.325419447,-0.164109104,-0.404180482,-0.510413795,-0.095161423,-0.237411495,-0.026445635,0.039135888,-0.372740504,-0.462205102,-0.437380043,-0.4729898,-0.249589151,-0.312040333,-0.249662546,-0.48020139,-0.272421126,-0.17148753,-0.23551042,0.238089943,-0.203197789,-0.152708941,-0.312630589,-0.183910442,0.007129155,-0.245313253,-0.331136375,-0.400919711,-0.257375503,-0.279437146,-0.221251755,-0.124067589,-0.203154457,-0.296398971,-0.154187125,-0.40653304,-0.379763587,-0.165617175,-0.198746403,-0.265651001,-0.343575535,-0.270190598,-0.165495191,0.107748395,-0.36490397,-0.338275331,-0.310673911,-0.309773191,-0.188855235,-0.146223281,-0.190238912,-0.163686699,-0.643775503,-0.132705903,-0.284077538,-0.27981799,-0.239936833,-0.213623022,-0.261308575,-0.10594235,-0.196132272
s_Plautia_stali_symbiont,-0.295996211,-0.351475851,-0.267049341,-0.367883927,-0.209365695,-0.197128144,-0.235231885,-0.150788533,-0.250512119,0.001205896,-0.065392681,-0.369919627,-0.48895261,-0.121282026,0.04864674,-0.335034357,-0.243536579,-0.201653327,-0.276422206,-0.265213888,-0.20072435,-0.048604567,-0.301137372,-0.387653818,-0.248258958,-0.339298836,-0.307755772,-0.049506984,-0.389562862,-0.216256099,-0.310059709,-0.369015475,-0.204245163,-0.29376147,-0.298354749,-0.247835429,-0.340019594,-0.476199578,-0.261902754,-0.03086883,-0.162221586,-0.413498297,-0.179438154,-0.227005355,-0.234772171,-0.174134554,-0.018910118,-0.327366051,-0.20899023,-0.24101791,-0.247714877,-0.216904539,-0.267848043,-0.303750263,-0.350442853,-0.054801189,-0.338449533,-0.499992812,-0.170699837,-0.07950341,-0.309889682,-0.108092038,-0.503658212,-0.252390074
s_Sphingorhabdus_sp._M41,-0.239801653,-0.47417859,-0.310132927,-0.147483862,-0.215557666,-0.224209102,-0.046640715,-0.189670321,-0.533079091,-0.179662172,-0.242323389,-0.37556936,-0.214154384,-0.446836378,-0.483918871,-0.258247213,-0.388219284,-0.275761299,-0.635494274,-0.41607853,-0.248991091,-0.069613743,-0.071918132,-0.222574068,-0.169638003,-0.350623985,-0.22886183,-0.267027277,-0.263386034,-0.212387622,-0.310059709,-0.345668111,-0.268649555,-0.363189977,-0.188698836,-0.351440018,-0.346409392,-0.23556287,-0.019952613,-0.140746686,-0.175873675,-0.258949766,-0.204350475,-0.309613379,-0.198797068,-0.03465559,-0.132786899,-0.187604109,-0.20686483,-0.118861877,-0.308249961,-0.078189667,-0.247275889,-0.152160404,0.001152545,-0.329706675,-0.130810168,-0.080772329,-0.174928173,-0.102735712,-0.204108203,-0.24832138,-0.253514059,-0.426412828
s_Staphylococcus_nepalensis,-0.270317197,0.017136792,-0.202887397,-0.370169642,-0.366091705,-0.145071782,-0.574538323,-0.561564328,0.009312999,-0.395209376,-0.371963038,0.047678154,-0.097643451,0.171105938,0.135120338,-0.088687908,-0.245822294,0.046182837,-0.033001462,0.02962385,-0.34907455,-0.564989621,-0.424824227,-0.084704274,-0.383676787,-0.038193743,-0.297854701,-0.784886928,-0.215899368,0.040427181,-0.375537638,-0.27394393,-0.084898405,-0.088665989,-0.4029797,-0.32641465,-0.163375838,-0.262908324,-0.434995504,-0.465866286,-0.288515311,-0.333241342,-0.258017376,-0.045493187,-0.260747657,-0.321080592,-0.56154757,-0.441537196,-0.261403972,-0.17807579,-0.339164324,-0.518542034,-0.222693645,-0.455346663,-0.478276224,-0.094140604,-0.716326684,-0.227663449,-0.294036239,-0.505000817,-0.407096396,-0.515428054,-0.428648391,-0.034817568
s_Sphingomonas_sp._JJ-A5,-0.186597617,-0.367774233,-0.249138415,-0.274235567,-0.149467554,-0.240019708,-0.554865557,-0.316302972,-0.314025525,-0.270841462,-0.346857116,-0.230770242,-0.189294347,-0.475754056,-0.328983569,-0.316429169,-0.299889515,-0.409292692,-0.422535748,-0.314902121,-0.185139619,-0.279051229,-0.17385817,-0.292343639,-0.15031373,-0.341553628,-0.056164986,-0.24165106,-0.303701571,-0.371052982,-0.209640961,-0.374278645,-0.222519783,-0.394165905,-0.243590664,-0.181540981,-0.195928441,-0.168498639,-0.25530207,-0.259760794,-0.174156936,-0.205510803,-0.302728418,-0.164288881,-0.222033145,-0.196065257,-0.268827703,-0.256270129,-0.135186255,-0.162940366,-0.262145142,-0.221290511,-0.211716587,-0.053857703,-0.170345991,-0.449934102,-0.134605239,-0.246833365,0.092961865,-0.119977518,-0.177938485,-0.206209894,-0.263398818,-0.21602243
s_Glutamicibacter_arilaitensis,-0.248032152,-0.36075666,-0.371740737,-0.272158723,-0.071215357,-0.440026614,-0.371462335,-0.39968458,-0.386873257,-0.228779187,-0.247298523,-0.445979666,-0.31773667,-0.500507795,-0.285248176,-0.380660517,-0.31940233,-0.199423672,-0.526938868,-0.413993024,-0.247161264,-0.268634468,0.002347159,-0.213916005,-0.085476211,-0.189016633,0.002067426,-0.283517639,-0.181708003,-0.29694501,-0.390689443,-0.029548103,-0.332901994,-0.257829461,-0.254623084,-0.060838235,-0.05872732,-0.188517506,-0.396380668,-0.530586476,-0.329738027,-0.08421459,-0.18119717,-0.457049685,-0.441566584,-0.086942427,-0.111094074,-0.227282593,-0.167317533,-0.102568237,-0.244853645,-0.291854474,-0.194400137,-0.036088232,-0.013970616,-0.712959378,-0.014712053,-0.25982056,-0.021988881,-0.111319455,-0.215536898,-0.3815456,-0.029714985,-0.252390074
s_Hafnia_alvei,-0.448702847,-0.396347605,-0.214251156,-0.223566168,-0.221788215,-0.189523544,-0.062389072,0.041371473,-0.228772133,-0.137011784,-0.136466718,-0.344883549,-0.413554593,-0.678328219,-0.115771526,-0.729991487,-0.175152721,-0.203887965,-0.209790904,-0.426571806,-0.168103432,0.076313958,0.061888553,-0.440297552,-0.110449132,-0.234614224,-0.2735226,-0.156539741,-0.472195126,-0.436496891,-0.253031715,-0.266809536,-0.356051176,-0.337382093,-0.073887571,-0.324515314,-0.363651198,-0.38267352,-0.208184147,-0.237830091,-0.494971943,-0.110612062,-0.237320494,-0.278468993,-0.349127023,-0.129588483,0.002387879,-0.518144318,-0.360308046,-0.276440739,-0.191990155,-0.161571276,-0.385342437,-0.194815579,-0.012067666,-0.298935016,-0.106487173,-0.244685136,-0.296425726,-0.220518747,-0.344154276,0.091218344,-0.33725211,-0.134607039
s_Chroococcidiopsis_thermalis,-0.304704539,-0.179990314,-0.385208954,-0.280492105,-0.184974242,-0.222250238,-0.244710629,-0.109288802,-0.235244647,-0.263707068,0.018321513,-0.108639374,-0.23263066,-0.435029866,-0.555072631,-0.388058825,-0.154054892,-0.224227649,-0.187395481,-0.369179008,-0.220108217,-0.215658652,-0.087456736,-0.335207343,-0.2695931,-0.303896909,-0.358787252,-0.070400431,-0.530014697,-0.45109569,-0.317126876,-0.215990287,-0.214356472,-0.28970467,-0.107515487,-0.351440018,-0.346409392,-0.332608659,-0.071519592,-0.072278887,-0.33778636,-0.167770475,-0.304718469,-0.386293264,-0.289348272,-0.198285014,-0.001450897,-0.176227422,-0.263648642,-0.234081466,-0.404016867,-0.23012059,-0.209535561,-0.130420417,-0.089104756,-0.419563004,-0.245048358,-0.104736609,-0.476835237,-0.282496448,-0.198442465,-0.042969576,-0.242103992,-0.229505781
s_Mariprofundus_aestuarium,-0.267504255,-0.275884321,-0.234453863,-0.186704575,-0.417955179,-0.266257339,-0.643058269,-0.31131543,-0.316370192,-0.108203208,-0.193887772,0.091242211,-0.143484811,-0.380221629,-0.241188186,-0.410587938,-0.250409458,-0.305031681,-0.345814199,-0.313017107,-0.288211804,0.029356974,-0.080767747,-0.280756023,-0.240374554,-0.380684052,-0.259202547,-0.111542375,-0.263386034,-0.366538302,-0.411255721,-0.131798196,-0.372580478,-0.40546546,-0.152278205,-0.28726706,-0.346409392,-0.356240263,-0.155218611,-0.377266707,-0.223376009,-0.094285168,-0.224369342,-0.323772907,-0.232942344,-0.133746493,-0.115395156,-0.332643108,-0.272678049,-0.084549732,-0.209762325,-0.176170075,-0.102216181,0.006063602,-0.012067666,-0.381822676,-0.340783256,-0.277403431,-0.238337389,-0.166704594,-0.479243059,-0.347725952,-0.268378081,-0.336879382
s_Thermodesulfobium_narugense,-0.574090482,0.070026256,-0.183306352,-0.45614141,-0.759000594,-0.095591724,-0.724283709,0.17839327,-0.371872976,0.16979726,0.552206182,-0.185253404,-0.280372423,-0.090874277,0.080395438,-0.316429169,-0.423122156,-0.24498964,0.140767813,0.146812532,-0.407424433,-0.431458229,-0.838157197,-0.253481605,-0.462210061,-0.194847553,-0.466477413,0.478464047,-0.491099281,0.145637761,-0.398352316,-0.338005238,-0.4163831,-0.150118768,-0.485322846,-0.659470675,-0.581374682,-0.579383815,-0.291020152,-0.212132745,-0.490254953,-0.24708723,-0.519431521,-0.185795087,-0.225656337,-0.407635243,0.562550863,-0.389801522,-0.352909739,-0.567333088,-0.426032997,-0.563935606,-0.272477681,-0.821419369,-0.614408399,-0.167773855,-0.50826224,-0.438228218,-0.514795999,-0.437073476,-0.185345926,-0.157910769,-0.533574973,-0.273443484
s_Calothrix_sp._NIES-2098,-0.448702847,-0.187802853,-0.313282536,-0.196274026,-0.425588804,-0.295305024,-0.334322788,-0.209693236,-0.130533693,-0.05488357,-0.182136755,-0.100000011,-0.33825021,-0.214707191,-0.028443342,-0.531540548,-0.133393,-0.24498964,-0.306670259,-0.118528811,-0.339003971,-0.179466523,-0.041547034,-0.301711389,-0.405051647,-0.204641951,-0.330398249,-0.171292379,-0.498762154,-0.18384144,-0.574538884,-0.527989667,-0.272950637,-0.11042417,-0.126853106,-0.315072373,-0.3878548,-0.393896983,-0.347109619,-0.300490406,-0.362327469,-0.167770475,-0.155131402,-0.320214185,-0.227472868,-0.223033184,-0.198495695,-0.580561947,-0.230496435,0.022594906,-0.197424951,-0.340173052,-0.375006427,-0.149965013,-0.143970836,0.184239076,-0.374040478,-0.353389338,-0.085800393,-0.092108619,-0.409419278,-0.347725952,-0.505765694,-0.312002477
s_Chlorobium_chlorochromatii,-0.489945806,-0.282329027,-0.448166804,-0.383994747,-0.505312278,-0.246013732,-0.235231885,0.28253353,-0.178447049,0.271926755,0.585285273,-0.449023808,-0.312673368,-0.478202038,-0.308028204,-0.43104901,-0.508644329,-0.097856533,-0.300928616,-0.456552638,-0.403141771,-0.179466523,-0.52705485,-0.325522037,-0.365712232,-0.397252478,-0.561204673,0.592544746,-0.494923377,-0.035874407,-0.5065659,-0.534162526,-0.459591855,-0.447234873,-0.49132887,-0.343672988,-0.319010418,-0.396156871,-0.268547297,-0.415390764,-0.406779231,-0.18092856,-0.320783071,-0.380616806,-0.349127023,-0.341385858,0.662425901,-0.706855673,-0.302599729,-0.257392544,-0.462654352,-0.724816832,-0.127985694,-0.192524628,-0.337197626,0.288430685,-0.221962338,-0.382517611,-0.418404153,-0.213333088,-0.435333566,-0.017038996,-0.305670538,-0.347006051
s_Corynebacterium_deserti,-0.340316611,-0.590331102,-0.351872533,-0.184801625,0.141117278,-0.293201974,-0.184646388,-0.802435983,-0.580849367,-0.795283636,-1.141393523,-0.445979666,-0.099682188,-0.581386274,-1.05319657,-0.563473595,-0.09921882,-0.212876789,-0.769406692,-0.549908208,-0.113858417,0.037019847,0.293092021,-0.099971746,-0.117369574,-0.508197372,-0.203888909,-0.97429234,-0.26035113,-0.584627083,-0.400919711,-0.012865603,-0.272950637,-0.339507492,-0.296700489,-0.008306641,-0.087997702,-0.024437296,-0.286484997,-0.423193145,-0.296237357,0.101774249,-0.047885872,-0.5967098,-0.209454363,-0.09693252,-1.045793556,-0.283601023,-0.125353334,-0.072715274,-0.297651831,-0.327872774,0.138386592,0.192130481,-0.060762778,-0.586617089,0.021715816,-0.000309365,-0.034797839,0.014097205,-0.227097721,-0.30131391,0.157400654,-0.243173419
s_Pseudomonas_agarici,-0.064792743,-0.46637621,-0.378452171,-0.221591834,-0.109576225,-0.297412506,-0.230525994,-0.631013716,-0.354652378,-0.556139743,-0.657763642,-0.651050436,-0.200517809,-0.400424336,-0.425235369,-0.291399421,-0.062357227,-0.312485132,-0.529334079,-0.401570504,-0.019275775,-0.225535275,0.146810401,-0.115475932,-0.196833746,-0.295238846,-0.22198895,-0.765468842,-0.319650873,-0.292752132,-0.289153024,-0.184945666,-0.394241974,-0.263729183,-0.179836149,-0.116283146,-0.130126931,-0.212704732,-0.25749746,-0.088961387,-0.311862675,-0.074244417,-0.237320494,-0.421045796,-0.272089934,-0.243747388,-0.754021498,-0.33794816,-0.307283578,-0.30077284,-0.157366191,-0.357651649,-0.06382375,0.062596429,-0.060762778,0.007044541,-0.153799686,-0.064511808,-0.272783963,-0.159894125,-0.236834896,-0.285565553,-0.121623356,-0.209348323
s_Leptospira_santarosai,-0.585606924,-0.233949456,-0.231542653,-0.08363239,-0.59194651,-0.29952444,-0.350071145,-0.267512807,-0.328176704,-0.092106281,-0.341362597,-0.201782706,-0.485945089,-0.451598292,-0.213556248,-0.523005646,-0.168776504,-0.327560794,-0.48020139,-0.267010834,-0.267475906,-0.153734109,-0.147382496,-0.299361211,-0.237760174,-0.418966239,-0.247423847,-0.06084926,-0.345710979,-0.373317989,-0.298390965,-0.366394241,-0.418873762,-0.225039638,-0.139484853,-0.242576871,-0.235296224,-0.188517506,-0.250925695,-0.127061233,-0.398158488,-0.046845443,-0.085566939,-0.436887712,-0.478267951,-0.021534502,-0.18685412,-0.636325522,-0.226158033,-0.122977109,-0.359783612,-0.153323807,-0.138076597,-0.147774432,-0.135331473,0.012607837,-0.140324988,-0.112227281,-0.198509116,-0.111319455,-0.284940363,-0.33123559,-0.18233778,-0.185250772
s_Burkholderia_sp._MSMB0856,0.208450731,-0.482042326,-0.530920765,-0.018771755,0.222496885,-0.323054937,-0.038858575,-0.999499821,-0.510023315,-0.763534937,-1.237313645,-0.575610729,0.086034958,-0.466021619,-0.859611821,0.000766964,-0.297476969,-0.465804902,-0.77246013,-0.314902121,0.126732048,-0.056955346,0.268322953,-0.011679139,0.073786301,-0.37133819,0.080986538,-1.095041856,0.137000343,-0.328964822,0.082806808,0.086780085,-0.319265419,-0.440151018,-0.442347483,-0.226965106,-0.027178962,-0.115854906,-0.497261893,-0.664117869,-0.247078121,-0.226082957,-0.45258086,-0.54870058,-0.036101476,-0.121323973,-1.467787966,0.074584115,-0.119499659,-0.361705391,-0.364602898,-0.308501708,-0.231562883,-0.286005817,-0.133183245,-0.71582882,-0.317687541,-0.018969788,-0.222659576,-0.332310153,-0.145267703,-0.647355597,0.196830375,-0.142871549
s_Aliivibrio_fischeri,-0.399431798,-0.073074588,-0.129384935,-0.370169642,-0.647774959,0.07807177,-0.20274643,0.074048499,0.057295735,0.094861816,0.455774297,0.013712625,-0.42196979,0.172385529,0.05347378,-0.12417249,-0.295070229,-0.085856389,0.22429665,-0.073066437,-0.276848046,-0.431458229,-1.042520853,-0.594898784,-0.569024065,-0.149125304,-0.55800467,0.364691804,-0.487289753,0.014609498,-0.310059709,-0.451028626,-0.266505931,-0.255870597,-0.296700489,-0.411699209,-0.58951584,-0.471309593,-0.25530207,-0.316788788,-0.430876783,-0.413498297,-0.394268378,-0.098136921,-0.450616419,-0.613800458,0.367456615,-0.534196027,-0.631623141,-0.49898351,-0.263599688,-0.495149155,-0.582843557,-0.743028735,-0.728292794,0.152188855,-0.641004678,-0.636298132,-0.588903971,-0.619992226,-0.562407842,-0.338269616,-0.60784982,-0.15120493
s_Marinobacter_sp._LV10R510-11A,-0.435324721,-0.29972077,-0.395430508,-0.229512667,-0.263261464,-0.24401173,-0.06636522,0.039621691,-0.233082484,-0.00061394,0.237249692,-0.461293901,-0.364498436,-0.373577086,-0.236887104,-0.408059492,-0.382956114,-0.309994471,-0.392809568,-0.326287443,-0.483184479,-0.327317969,-0.281932392,-0.42155537,-0.452453886,-0.355190203,-0.434910948,0.156956878,-0.410469547,-0.33549368,-0.461865721,-0.144298359,-0.279437146,-0.267681758,-0.224956584,-0.285440576,-0.378985562,-0.324151949,-0.366527705,-0.063129692,-0.214407339,-0.092262923,-0.123061143,-0.320214185,-0.421499021,-0.30364553,0.209308595,-0.316894751,-0.281789729,-0.141708145,-0.275312852,-0.126979831,-0.286496602,-0.18795841,-0.419435724,-0.554316144,-0.245048358,-0.093604769,-0.129371642,-0.351306654,-0.301503889,-0.017038996,-0.188463374,-0.21602243
s_Defluviitoga_tunisiensis,-0.674374845,0.088044761,-0.15060589,-0.476293226,-1.041349321,-0.123565577,-0.485872686,0.346385002,0.014384861,0.360785708,0.709554818,-0.005667827,-0.465141962,0.154320521,0.240332913,-0.403021698,-0.579552299,-0.275761299,0.360223591,-0.104671776,-0.808606879,-0.607700739,-1.59489548,-0.711893487,-0.853076369,-0.084237682,-0.627454058,0.700276336,-0.439042919,0.085856238,-0.740481549,-0.732085024,-0.184324185,-0.328925383,-0.176899289,-0.539626694,-0.454622977,-0.351901862,-0.768323084,-0.51044191,-0.389611428,-0.569972938,-0.454893,-0.096715457,-0.268294863,-0.63420933,0.805196657,-0.643519798,-0.667990785,-0.640699312,-0.249148569,-0.315721956,-0.857946847,-1.03601586,-0.906730851,0.180728247,-0.631585456,-0.665285668,-0.915806757,-0.709940462,-0.514779793,-0.216572681,-0.780868985,-0.266376316
