,baseMean,log2FoldChange,Absolute,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,New,Order,Family,Genus,Species,Rank1
denovo94099,4.24155287136794,-1.42895302054818,1.42895302054818,1.75382959285476,-0.814761608750274,0.415208780315319,0.897592685837338,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo429966,2.69123976160978,1.42535300172414,1.42535300172414,0.911343659319604,1.56401263908314,0.117814600252251,0.720144257689998,Bacteria,Firmicutes,Erysipelotrichi,"O_Erysipelotrichales,F_Erysipelotrichaceae,G_Allobaculum",Erysipelotrichales,Erysipelotrichaceae,Allobaculum,NA,NA
denovo325193,22.3643308060463,1.41214264685382,1.41214264685382,0.694468979807348,2.03341356909212,0.042010757598069,0.455342404933907,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo539169,4.58886375913128,1.40811520118879,1.40811520118879,2.94035399279668,0.478893087239977,0.632014688990291,0.954235149708584,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo541021,100.035280417087,-1.40728979799503,1.40728979799503,0.589482413040008,-2.38733127038943,0.016971191110346,0.335430600769187,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo401214,5.30405647596224,1.40368315279903,1.40368315279903,0.776823161633679,1.80695327086675,0.070769565488529,0.590000325384958,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo347668,7.74797106297674,1.40196005803099,1.40196005803099,0.824836037771738,1.69968332351037,0.089190507816071,0.658637596180218,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo592858,2.40678846380559,-1.39084311951273,1.39084311951273,0.997569486825302,-1.39423181831573,0.163247612500875,0.794944895656436,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo125442,2.24017261931176,-1.38690439057097,1.38690439057097,0.840969155595385,-1.64917391005747,0.099112011302072,0.688891276340399,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo422869,9.91671514066793,1.38491234127519,1.38491234127519,0.745613354025005,1.85741354255405,0.063252341219737,0.566740977328846,Bacteria,Proteobacteria,Alphaproteobacteria,"O_RF32,F_NA,G_NA",RF32,NA,NA,NA,NA
denovo325137,13.2831427954708,-1.36922942545228,1.36922942545228,0.723541215511749,-1.89240004038173,0.058437700662538,0.545418539517017,Bacteria,Proteobacteria,Alphaproteobacteria,"O_RF32,F_NA,G_NA",RF32,NA,NA,NA,NA
denovo396327,5.6586346363875,1.36164571599189,1.36164571599189,1.28108553643959,1.06288430964274,0.287834419309121,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo541032,5.32315884270925,-1.34147127703151,1.34147127703151,1.26189391073554,-1.06306185141158,0.287753903088609,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo257781,4.1223092561662,-1.32670063645262,1.32670063645262,0.92503342225979,-1.43421913687355,0.151509737626781,0.779057366956272,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo153035,2.6520887553604,-1.31216079102905,1.31216079102905,1.86874779612681,-0.702160448696526,0.482579107993879,0.918939222089787,Bacteria,Tenericutes,Mollicutes,"O_RF39,F_NA,G_NA",RF39,NA,NA,NA,NA
denovo346460,2.36961252287198,1.30905434130565,1.30905434130565,1.01418446661484,1.29074580058895,0.196791837330824,0.864340618864796,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo467799,20.7745632192391,-1.29845229310174,1.29845229310174,0.746899595340258,-1.73845628140984,0.082130447078232,0.644589284495854,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo494478,2.29936792194709,-1.29095522974098,1.29095522974098,0.887310527913404,-1.45490804980843,0.145694718990221,0.779057366956272,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo500103,5.42382743116659,-1.29017005984867,1.29017005984867,1.05749571874776,-1.22002390834871,0.222455811700009,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo396527,24.1097344297241,1.27081527123905,1.27081527123905,0.885577323912359,1.43501333754207,0.151283296958234,0.779057366956272,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo522039,3.04518885915694,-1.26702028709069,1.26702028709069,1.08317581034707,-1.16972727325282,0.242110738983035,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo185262,2.21087083292266,1.25771214021156,1.25771214021156,1.22750912529666,1.02460512455058,0.305549545543995,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo570498,507.675894005285,-1.24021215901713,1.24021215901713,0.98127312333284,-1.26388069695094,0.206272851133098,0.880252682416603,Bacteria,Deferribacteres,Deferribacteres,"O_Deferribacterales,F_Deferribacteraceae,G_Mucispirillum",Deferribacterales,Deferribacteraceae,Mucispirillum,schaedleri,NA
denovo593327,2.68771313065599,-1.23777614127196,1.23777614127196,0.750445897444435,-1.64938757808801,0.099068257928692,0.688891276340399,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo160999,2.99346086950096,1.23724183585183,1.23724183585183,0.802715852433017,1.54131979840908,0.123238972670163,0.720144257689998,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo429487,2.45787813811404,-1.23027271731747,1.23027271731747,1.04672400794968,-1.1753554021631,0.239852558050811,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo172743,2.18082803911038,-1.22505020777571,1.22505020777571,0.80827981040919,-1.51562638581252,0.129613851242378,0.74444878662289,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Rikenellaceae,G_NA",Bacteroidales,Rikenellaceae,NA,NA,NA
denovo576720,6.84216722805686,1.20795170432181,1.20795170432181,0.652884148150362,1.85017771949888,0.064287939135001,0.568440724983168,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo486687,3.80459371798653,1.20780363615397,1.20780363615397,1.02818837378882,1.17469100696332,0.240118358554573,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo497153,9.94900748050205,-1.19860331164359,1.19860331164359,1.41620977236753,-0.846345883943342,0.397359818093985,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo350006,9.57146601485763,1.19255099616633,1.19255099616633,0.93897156140232,1.27006082525577,0.204062964563345,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo60742,2.2160608400826,-1.17876708337768,1.17876708337768,0.831883089027085,-1.41698647192875,0.156486882710429,0.779057366956272,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo477925,4.97531012041051,1.17685256623845,1.17685256623845,0.667105301191479,1.76411814467152,0.077712090202833,0.62673321437508,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo395531,2.718746062717,-1.17379039380786,1.17379039380786,0.718493017201499,-1.63368378774192,0.102325264251098,0.688891276340399,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_[Paraprevotellaceae],G_CF231",Bacteroidales,[Paraprevotellaceae],CF231,NA,NA
denovo373679,3.14509564631678,-1.17209011701243,1.17209011701243,0.904472534121731,-1.29588248707913,0.195015973678242,0.864005177019651,Bacteria,Deferribacteres,Deferribacteres,"O_Deferribacterales,F_Deferribacteraceae,G_Mucispirillum",Deferribacterales,Deferribacteraceae,Mucispirillum,schaedleri,NA
denovo440502,2.28637110218997,1.15644885377763,1.15644885377763,1.09427048784391,1.05682175168247,0.290592945172403,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo185528,3.96514129700319,-1.15313038909996,1.15313038909996,1.13609148164958,-1.01499783047897,0.310106861679549,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo26735,20.3724910095965,-1.15174113975232,1.15174113975232,1.30228698228712,-0.88439887322654,0.376480931015632,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo299839,3.9081974279433,1.14600508222554,1.14600508222554,0.696112382803326,1.64629319997217,0.099703408817556,0.688891276340399,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo419344,4.41772397755981,1.14252696949029,1.14252696949029,0.927965978747509,1.23121644074967,0.218241923989548,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo394326,193.737597482087,1.14080841510272,1.14080841510272,0.80389836679598,1.41909532625315,0.155871226354753,0.779057366956272,Bacteria,Firmicutes,Erysipelotrichi,"O_Erysipelotrichales,F_Erysipelotrichaceae,G_Allobaculum",Erysipelotrichales,Erysipelotrichaceae,Allobaculum,NA,NA
denovo144766,18.5988274792399,1.1281921286271,1.1281921286271,0.796229955804242,1.41691746260357,0.156507060326037,0.779057366956272,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_Coprococcus",Clostridiales,Lachnospiraceae,Coprococcus,NA,NA
denovo122045,35.9006277498996,-1.12248698676187,1.12248698676187,1.0071376738395,-1.11453182213175,0.265051100485088,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,NA,NA
denovo291106,2.67084917139823,1.12215071543178,1.12215071543178,0.894975369674222,1.25383418745954,0.209902280135825,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Rikenellaceae,G_NA",Bacteroidales,Rikenellaceae,NA,NA,NA
denovo63032,2008.24227704038,-1.12168196539858,1.12168196539858,1.09526360333903,-1.02412055141704,0.305778338483972,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo197389,2.27074405641104,-1.11105216910832,1.11105216910832,1.94509163585236,-0.571208136742331,0.567858563281977,0.935972129202891,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo414504,452.596161231434,-1.10451790553971,1.10451790553971,0.509663411410703,-2.1671516550158,0.030223292303043,0.401477636659308,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo442171,2.8351651226507,-1.09360731928078,1.09360731928078,0.844691442866539,-1.29468260690498,0.195429742421112,0.864005177019651,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo582152,21.1458769030544,-1.0913533562962,1.0913533562962,0.962010388589755,-1.13445069745666,0.256605543405325,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo401908,55.2381670139271,1.08535027172105,1.08535027172105,0.90948709607654,1.19336522354542,0.232726368577997,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_[Ruminococcus]",Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus,NA
denovo501333,9.91648388498103,-1.08188604267575,1.08188604267575,1.24854075027516,-0.866520409876342,0.386204838752386,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo248411,6.84044188523862,-1.07424315092093,1.07424315092093,0.870705029196703,-1.23376242803146,0.217291443658608,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo233778,2.4382087836119,1.07224321314423,1.07224321314423,0.78717049036955,1.3621486403039,0.173150980564154,0.806670547081216,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo485745,7.32435738629095,-1.06411617158854,1.06411617158854,0.920503356087594,-1.15601552623484,0.247674806300536,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo488288,3.20524765971314,1.06248627325276,1.06248627325276,0.729817217892439,1.45582516718501,0.145440956647948,0.779057366956272,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo145225,13.9907137932772,-1.0535368110595,1.0535368110595,0.651527188917669,-1.61702662449077,0.105872533931736,0.688891276340399,Bacteria,Cyanobacteria,4C0d-2,"O_YS2,F_NA,G_NA",YS2,NA,NA,NA,NA
denovo321755,206.428952397276,1.04397280479435,1.04397280479435,0.71473671312836,1.46063968118406,0.144114350464538,0.779057366956272,Bacteria,Actinobacteria,Actinobacteria,"O_Bifidobacteriales,F_Bifidobacteriaceae,G_Bifidobacterium",Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,NA,NA
denovo204192,2.42343367505812,-1.03997705224217,1.03997705224217,1.2193129640696,-0.852920524006509,0.393703379217811,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo557348,29.7052946782128,-1.03843662865254,1.03843662865254,0.722634063573367,-1.43701588535358,0.150713479878118,0.779057366956272,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo498339,95.149360131482,-1.03206749285905,1.03206749285905,0.826693081642306,-1.24842884956622,0.211874049435553,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo282794,3.92898297623811,1.02870028117149,1.02870028117149,0.724170925653086,1.42052137793818,0.155455949382693,0.779057366956272,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo587802,2.62582060905963,-1.02424231625294,1.02424231625294,0.921687753762114,-1.11126822730608,0.266452911266,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo561563,8.93680839038758,-1.02353016143664,1.02353016143664,0.746323317582817,-1.37142996516796,0.170240961692291,0.806670547081216,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo433965,38.4318123427152,-1.02171724563335,1.02171724563335,0.912194800965183,-1.12006475431814,0.262686168791459,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo198850,6.05104868445783,-1.01260567685457,1.01260567685457,0.900373650947093,-1.1246505001445,0.260737165104444,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo378420,5.4051778863082,1.01014005545101,1.01014005545101,1.19457238885315,0.845608072710266,0.397771420614285,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo494082,2.54543382852774,-1.00842144780567,1.00842144780567,0.744421805235411,-1.35463717036979,0.175533184704861,0.807933562477167,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo324725,8.79101856630202,1.00088107560316,1.00088107560316,0.685215441975762,1.46068085202108,0.144103046261503,0.779057366956272,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo86856,5.36748660624641,0.995826432795693,0.995826432795693,0.624346851033635,1.59498911726239,0.11071466941185,0.688891276340399,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo91742,2.15798266339425,-0.990966981998281,0.990966981998281,0.838945025163751,-1.18120610084655,0.237520858264243,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo487729,4.3926282549551,-0.979553517773733,0.979553517773733,1.24249785490527,-0.788374413610892,0.430477732495893,0.901679210720519,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo148816,2.16236878394556,-0.973783865861403,0.973783865861403,1.07890914685962,-0.902563361053885,0.366757679400699,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo38190,2.29065272853274,-0.962448968854635,0.962448968854635,0.995439060312224,-0.966858753315104,0.333614648504628,0.888476819082392,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,acidifaciens,NA
denovo278275,59.8172878023438,-0.960877244740506,0.960877244740506,0.932038581921897,-1.03094149038245,0.302568258362794,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Rikenellaceae,G_NA",Bacteroidales,Rikenellaceae,NA,NA,NA
denovo405468,2.70068565911904,-0.960734536219984,0.960734536219984,0.936556288975943,-1.02581611754535,0.304978267404451,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo46526,2.41829130466364,-0.957553982122072,0.957553982122072,0.850233246785749,-1.12622505146916,0.260070272367547,0.880252682416603,NA,NA,NA,"O_NA,F_NA,G_NA",NA,NA,NA,NA,Unassigned
denovo442759,2.11970121232787,0.956524391083743,0.956524391083743,0.737167329351382,1.297567530462,0.194435985661367,0.864005177019651,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo48459,62.1278878659141,-0.950082967332552,0.950082967332552,0.632029973367083,-1.50322454213852,0.132781150859471,0.756177401504781,Bacteria,Proteobacteria,Deltaproteobacteria,"O_Desulfovibrionales,F_Desulfovibrionaceae,G_Desulfovibrio",Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,NA
denovo53750,2.26411721793687,-0.947621844883009,0.947621844883009,0.755118694976657,-1.25493098129732,0.209503816057487,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo560237,2.64190926470429,0.944160130204939,0.944160130204939,0.95734611807264,0.986226519731184,0.324021968372931,0.888108471410172,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo362736,11.5186287781899,-0.938586906614105,0.938586906614105,0.636854774164452,-1.47378483241414,0.140539533392596,0.779057366956272,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo357015,3.23703062404328,0.9365341601822,0.9365341601822,0.739057290222252,1.26720103106021,0.205083417211681,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo175245,2.27940066110851,0.932648961111983,0.932648961111983,0.946741015094314,0.985115196492331,0.32456748965425,0.888108471410172,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo301992,2.10389867782941,-0.931932258376618,0.931932258376618,0.921296856241508,-1.01154394706012,0.31175615835588,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_[Paraprevotellaceae],G_CF231",Bacteroidales,[Paraprevotellaceae],CF231,NA,NA
denovo541527,2.88034299067569,-0.929487329173542,0.929487329173542,0.779336332978918,-1.19266520735751,0.233000516950198,0.880252682416603,Bacteria,Firmicutes,Bacilli,"O_Lactobacillales,F_Lactobacillaceae,G_Lactobacillus",Lactobacillales,Lactobacillaceae,Lactobacillus,NA,NA
denovo206491,9.55460383799057,0.926654597163236,0.926654597163236,0.982397266330119,0.943258525774285,0.34554868418737,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo154280,6.09259562457166,0.923219263509052,0.923219263509052,1.04247498568322,0.885603276997565,0.375831345097785,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo290705,3.85951877599495,-0.922541686714149,0.922541686714149,0.896217547676519,-1.02937248785842,0.303304672247438,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo580216,3.44760497117092,0.919845077823532,0.919845077823532,0.667215057155275,1.37863357242771,0.168007759983859,0.806670547081216,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo109014,4.33714194744977,0.91354457733583,0.91354457733583,0.962671799964975,0.948967838643521,0.342636969618969,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo386551,6.87559092367088,-0.913531903268494,0.913531903268494,0.700106798256447,-1.30484649705383,0.191945122674048,0.864005177019651,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo363463,6.08788775482161,0.903917891403915,0.903917891403915,0.717998439760636,1.25894130313885,0.208051533783664,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo199131,2.26783667332327,0.900009285451722,0.900009285451722,0.970572476023697,0.927297350465714,0.353772169614988,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo491596,3.31699380723683,-0.896387678084707,0.896387678084707,0.651154963573477,-1.37661190995983,0.16863226667727,0.806670547081216,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo518579,3.57692416314825,0.893716026697481,0.893716026697481,0.581674694181611,1.53645334004928,0.124427233199031,0.720819833704733,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo453571,5.40412793923686,0.891607222764335,0.891607222764335,0.755598508490907,1.18000130061806,0.23799969762087,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Ruminococcus",Clostridiales,Ruminococcaceae,Ruminococcus,NA,NA
denovo450936,3.00912923904003,-0.891180676247068,0.891180676247068,0.759729684268373,-1.17302337226073,0.240786433189372,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo134885,2.91177690343038,0.889131377117938,0.889131377117938,0.81581448456777,1.08986956463394,0.275770605127316,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo192150,3.2016911544914,0.883507973226473,0.883507973226473,0.817734983865176,1.08043313623493,0.279949346693309,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo525448,62.3494065815511,0.88163171531054,0.88163171531054,0.955841384603666,0.922361941543369,0.356339814507577,0.897206799254548,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo561743,2.67467708775646,0.87457381334862,0.87457381334862,0.787088427338964,1.11115064454121,0.266503511586471,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo267903,2.64481520346417,-0.867502230507597,0.867502230507597,0.763965349450631,-1.13552562446899,0.256155151708649,0.880252682416603,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo452172,5.25628368793101,-0.862297711888768,0.862297711888768,1.04679919346464,-0.823747015924596,0.410083318848075,0.897592685837338,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo539772,31.3937967932248,0.858802049112912,0.858802049112912,0.631771660503225,1.35935513224644,0.174034081522362,0.806670547081216,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Rikenellaceae,G_NA",Bacteroidales,Rikenellaceae,NA,NA,NA
denovo150598,57.8827648477024,-0.854825808584534,0.854825808584534,0.761722718094315,-1.12222701027369,0.261765931067537,0.880252682416603,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,NA,NA
