,baseMean,log2FoldChange,Absolute,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,New,Order,Family,Genus,Species,Rank1
denovo562390,7.01764973497073,-0.210619811656079,0.210619811656079,0.535878037721479,-0.393036842024021,0.69429227052891,0.929685141699974,NA,NA,NA,"O_NA,F_NA,G_NA",NA,NA,NA,NA,Unassigned
denovo453571,4.4619908779859,0.210616348779311,0.210616348779311,0.687729943536646,0.306248623836586,0.759415353236189,0.939904204005328,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Ruminococcus",Clostridiales,Ruminococcaceae,Ruminococcus,NA,NA
denovo336637,20.3632922073016,-0.210496481730195,0.210496481730195,0.447453092663903,-0.470432510538722,0.638046041544408,0.923644024645488,NA,NA,NA,"O_NA,F_NA,G_NA",NA,NA,NA,NA,Unassigned
denovo234457,18.9706519230062,0.207211464948887,0.207211464948887,0.517185249738841,0.40065230988997,0.68867612697935,0.929685141699974,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Dehalobacteriaceae,G_Dehalobacterium",Clostridiales,Dehalobacteriaceae,Dehalobacterium,NA,NA
denovo460472,441.450916878319,-0.20705990423004,0.20705990423004,0.337621707856084,-0.613289665362104,0.539684825573719,0.903664646614594,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,acidifaciens,NA
denovo469451,46.4164249084778,0.206521649297217,0.206521649297217,0.408290159319529,0.505820785985665,0.612982465183202,0.921979075697894,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo303145,537.465353951992,0.205890703194904,0.205890703194904,0.319031051298556,0.645362582597727,0.518692245395543,0.902696709383225,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo336301,35.4600160368112,-0.20068576538201,0.20068576538201,0.647982435408211,-0.309708650135838,0.756782524152123,0.93929866747664,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo87239,24.5250987356512,-0.20064271698263,0.20064271698263,0.498581182000392,-0.402427376375533,0.687369525738233,0.929685141699974,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo94418,7.06877246847333,0.19969927010312,0.19969927010312,0.504766044719022,0.395627384592168,0.692379932020771,0.929685141699974,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo321337,59.045815188643,0.199290476882045,0.199290476882045,0.983565558994488,0.202620430391831,0.839431720083981,0.971911322793849,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_Anaerostipes",Clostridiales,Lachnospiraceae,Anaerostipes,NA,NA
denovo309941,10.8221118286685,-0.196354164079244,0.196354164079244,0.416698562072826,-0.47121392284749,0.637487977175853,0.923644024645488,NA,NA,NA,"O_NA,F_NA,G_NA",NA,NA,NA,NA,Unassigned
denovo511939,74.8477251061782,0.196196393453343,0.196196393453343,0.451868223106098,0.434189401734666,0.66415090860378,0.928129877339966,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo379438,21.1149153915698,-0.195818621103156,0.195818621103156,0.810385612452686,-0.241636349528094,0.809061953702715,0.964681659824877,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo531781,5.15827411091813,0.193625649868955,0.193625649868955,0.506718359119936,0.382116902583208,0.702374654975606,0.929685141699974,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo387832,8.46878559334339,0.19343995682133,0.19343995682133,0.420125641668251,0.460433588517024,0.645205030126923,0.923644024645488,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo372855,5.07823666361829,0.190630695575892,0.190630695575892,0.47168387499615,0.404149273870022,0.686102952919884,0.929685141699974,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo470360,450.458493292523,0.190470261102404,0.190470261102404,0.419617149685016,0.453914386591156,0.649890448365896,0.923644024645488,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo346403,13.8436006794403,-0.190208239936386,0.190208239936386,0.487029391435616,-0.390547764223653,0.696131543014227,0.929685141699974,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo258907,6.31043097148001,0.189142253058127,0.189142253058127,0.478076574147915,0.395631711081511,0.692376739841899,0.929685141699974,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo122588,9.75896871710275,0.186660849926125,0.186660849926125,0.459991226245865,0.405792196189314,0.684895293088455,0.929685141699974,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo273734,20.2647321643331,0.186527314149883,0.186527314149883,1.26047512798053,0.147981749111328,0.882357171749991,0.981627988542778,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo43926,4.49238649754117,0.186278555822793,0.186278555822793,1.06310207597355,0.175221702631148,0.860905431901797,0.979688070625824,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo389382,31.2638356246049,0.182953110153654,0.182953110153654,0.536963231734705,0.340718133646895,0.733315785981921,0.929967642307448,Bacteria,Proteobacteria,Betaproteobacteria,"O_Burkholderiales,F_Alcaligenaceae,G_Sutterella",Burkholderiales,Alcaligenaceae,Sutterella,NA,NA
denovo535170,19.9192920428193,0.181770531607295,0.181770531607295,0.562480935330292,0.323158564477493,0.746575159463409,0.934488634974607,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo422039,112.877271592126,0.178498857036214,0.178498857036214,0.325497712306233,0.548387439566026,0.583425899101366,0.914734316842013,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo225953,10.6256673929278,-0.177022647351542,0.177022647351542,0.530824246941629,-0.333486362711325,0.738767181868584,0.931049051122051,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo442171,3.62604963580538,-0.176004263499267,0.176004263499267,0.633581615266766,-0.277792567300365,0.781171597148291,0.95823715916857,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo335261,7.33005803647855,0.175998330627759,0.175998330627759,0.472037071893465,0.372848534802115,0.709261177645684,0.929685141699974,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo35377,11.2616277722463,-0.17410787239044,0.17410787239044,0.702601016146867,-0.247804754603494,0.804285476010371,0.964681659824877,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo228890,72.8605123072188,-0.169730300038978,0.169730300038978,0.737952240649801,-0.230001740884373,0.818090416949574,0.967593944792572,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo353230,18.8536238012583,0.169696221958049,0.169696221958049,1.27877548726304,0.132702122967065,0.894428963831712,0.981627988542778,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo491335,6.03767147715823,0.169656367804389,0.169656367804389,0.524655801724146,0.323366990790643,0.746417325313334,0.934488634974607,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,NA,NA
denovo548595,131.538090016721,-0.165927982564488,0.165927982564488,0.346642697932353,-0.478671506869209,0.632172339051331,0.923644024645488,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo336548,11.7617046276608,0.162229048036049,0.162229048036049,0.917350545495897,0.176845208009716,0.859629977794557,0.979688070625824,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo234057,10.528170975912,0.161492852884683,0.161492852884683,0.454058167340891,0.355665561155825,0.722091038948443,0.929685141699974,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo296780,5.10470962238715,-0.160890457308758,0.160890457308758,0.476515265113225,-0.33763967093589,0.735634742914635,0.929967642307448,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo448898,98.82639296851,0.16041285771509,0.16041285771509,0.473084299802717,0.339078802196531,0.734550366894656,0.929967642307448,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo42734,19.9070697503912,0.160211789165978,0.160211789165978,0.564843004938597,0.283639502950726,0.77668666084824,0.956655733744819,Bacteria,Proteobacteria,Deltaproteobacteria,"O_Desulfovibrionales,F_Desulfovibrionaceae,G_Bilophila",Desulfovibrionales,Desulfovibrionaceae,Bilophila,NA,NA
denovo337954,6.97851233112496,0.158705975202706,0.158705975202706,0.949576633128359,0.167133404157022,0.867265082944496,0.979688070625824,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo257781,6.13571360642323,0.15082082568073,0.15082082568073,0.746750289048838,0.201969557819436,0.839940523069526,0.971911322793849,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo94099,6.37323741552965,0.150299149789897,0.150299149789897,1.16037211642193,0.129526681710823,0.89694091382736,0.981890898702673,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo231256,18.2495010222221,0.150287937852658,0.150287937852658,0.71633875730887,0.209800092929855,0.833823700529894,0.971911322793849,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo31347,12.09259851056,-0.14999678936066,0.14999678936066,0.656619021984833,-0.228438081046218,0.819305687577133,0.967593944792572,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_[Paraprevotellaceae],G_CF231",Bacteroidales,[Paraprevotellaceae],CF231,NA,NA
denovo303675,13.2908475852788,0.144023707370973,0.144023707370973,0.611685667709749,0.235453787743992,0.813856542673001,0.967593944792572,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo296585,4.59437189179393,-0.143835354171497,0.143835354171497,0.537512280135373,-0.26759454525443,0.789011430146441,0.964681659824877,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo62644,78.4446521713255,0.14333387529268,0.14333387529268,0.34477102626095,0.415736429035639,0.67760288126209,0.929685141699974,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo3067,5.82598587455003,0.141356594728355,0.141356594728355,0.501742058868292,0.281731603380415,0.778149319658377,0.956655733744819,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo140185,6.7507467525082,-0.135523002504204,0.135523002504204,0.664153566359524,-0.204053714936828,0.838311523403104,0.971911322793849,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo127628,133.97640702975,0.134185987085749,0.134185987085749,0.531280731415453,0.252570776900278,0.800599914622717,0.964681659824877,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo408582,202.602796571153,0.13389933783082,0.13389933783082,0.397495584261611,0.336857422151119,0.736224383493396,0.929967642307448,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo88186,3.7731443324126,0.133097712372609,0.133097712372609,1.79264745688248,0.074246451449006,0.940814284909608,0.99108680395058,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo200209,5.45848006253222,0.131462553998742,0.131462553998742,0.506395590755502,0.259604460225671,0.7951688955033,0.964681659824877,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo256810,18.5124846273276,0.131346637026761,0.131346637026761,0.661580144342068,0.198534732564235,0.842626712893404,0.971911322793849,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo520443,73.2599916652307,-0.130446657022184,0.130446657022184,0.945842862339516,-0.137915780957027,0.890306978194427,0.981627988542778,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_NA",Clostridiales,Lachnospiraceae,NA,NA,NA
denovo396158,6.55891080656804,0.130351748954642,0.130351748954642,0.602961893538112,0.216185716463362,0.828842986912639,0.971911322793849,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo78499,24.2778151646029,0.128463374049473,0.128463374049473,0.442709235430603,0.290175500686185,0.771681977880297,0.952949556577011,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo426217,322.828822120737,-0.124079575322478,0.124079575322478,0.338082623508418,-0.36700962041425,0.713611841949908,0.929685141699974,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo100438,14.8087676373664,0.120847559789651,0.120847559789651,0.618314025257971,0.195446900527983,0.845043103188161,0.971911322793849,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo220024,3.73571094304717,-0.120713725308937,0.120713725308937,0.854706199204931,-0.141234175464303,0.887684948542906,0.981627988542778,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo31376,4.31272324842477,0.119094194122677,0.119094194122677,0.651595011025962,0.182773336362963,0.854975870666862,0.977967011372474,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo382574,4.94719661238252,-0.118902724542176,0.118902724542176,0.60613175999879,-0.196166464767353,0.84447987530965,0.971911322793849,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo317379,1040.08875569471,-0.117556312018716,0.117556312018716,0.378353945462024,-0.310704601943989,0.756025198456886,0.93929866747664,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo167487,3.93386131089598,0.116033123758574,0.116033123758574,1.65813343920937,0.069978157978589,0.94421104441901,0.991644152207089,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo75798,3.89841320602807,-0.113405895963933,0.113405895963933,0.617547693143374,-0.183639089293146,0.854296595752538,0.977967011372474,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo455020,4.93833740053627,0.110916543492461,0.110916543492461,0.54612666296743,0.203096737467067,0.839059421715712,0.971911322793849,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo368802,9.586022889776,0.109353111868786,0.109353111868786,0.514959064170932,0.212353018865376,0.83183163539126,0.971911322793849,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo523237,71.5283916670065,0.104887471133184,0.104887471133184,0.899437843818331,0.116614474089629,0.907165567321479,0.982910743087421,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo326135,6.77202795319867,-0.104299462029626,0.104299462029626,0.459280730558771,-0.227093050263034,0.820351387976311,0.967593944792572,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo48587,5.29528391015809,0.103078893053508,0.103078893053508,0.834317819706404,0.123548713234702,0.901672602151048,0.981890898702673,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo365702,17.6459101870562,0.102975155774751,0.102975155774751,0.684657391260472,0.150403920397574,0.88044594842563,0.981627988542778,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo527280,9.9552755555462,-0.094834988731946,0.094834988731946,0.61254110375141,-0.154822244827561,0.876961453824889,0.981627988542778,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo306366,252.990375991092,0.09361153330499,0.09361153330499,0.371278204127704,0.252133123529091,0.800938167946555,0.964681659824877,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo485745,9.53503380694682,-0.093432614790295,0.093432614790295,1.00259679502147,-0.093190617857795,0.925752127818687,0.984614979876522,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo226501,12.6883441166573,-0.088231099539085,0.088231099539085,0.645534717356965,-0.136679092799738,0.891284455951207,0.981627988542778,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo534513,108.432272938137,-0.086312910668012,0.086312910668012,0.474706768742089,-0.181823635876797,0.855721134950915,0.977967011372474,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Oscillospira",Clostridiales,Ruminococcaceae,Oscillospira,NA,NA
denovo488767,210.06402793079,-0.086216309753986,0.086216309753986,0.275342797494298,-0.313123533786176,0.754186810109552,0.93929866747664,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo213086,6.41834769289387,0.08432752443476,0.08432752443476,0.431734246680149,0.195322759505883,0.845140280690303,0.971911322793849,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,acidifaciens,NA
denovo78952,9.34019214938785,-0.08353362452445,0.08353362452445,0.527500308651648,-0.158357489378483,0.874175109599935,0.981627988542778,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Lachnospiraceae,G_Coprococcus",Clostridiales,Lachnospiraceae,Coprococcus,NA,NA
denovo382075,5.61461611104417,-0.079962157528421,0.079962157528421,0.697998253915557,-0.114559251516545,0.9087944795742,0.982910743087421,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,acidifaciens,NA
denovo495756,4.72993699794854,0.079422242482693,0.079422242482693,0.47741989599697,0.166357211227738,0.867875845173964,0.979688070625824,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,acidifaciens,NA
denovo491596,4.27524768840471,-0.079029557362287,0.079029557362287,0.497536115009219,-0.158841850828904,0.873793475179221,0.981627988542778,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo58543,5.49338014670495,0.077107295445431,0.077107295445431,0.696974051315181,0.110631515333936,0.911908555257968,0.982910743087421,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo111830,220.221681031088,-0.075842324754262,0.075842324754262,0.314007635106696,-0.241530193138429,0.809144218295142,0.964681659824877,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo94753,4.2767267194855,-0.073721625138748,0.073721625138748,0.656409292756517,-0.112310453176496,0.910577253807329,0.982910743087421,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo214147,24.1358738167682,-0.072693927235286,0.072693927235286,0.867028595022432,-0.083842594872439,0.933181581412956,0.988392854204268,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo393450,14.1571053284031,0.072245171896014,0.072245171896014,0.43414114998644,0.166409408318631,0.867834770418616,0.979688070625824,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo196393,9.7175220649079,0.070319100324831,0.070319100324831,0.530213842315585,0.132624037157779,0.894490721443872,0.981627988542778,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo267903,3.33149943996408,-0.069149217249206,0.069149217249206,0.639361010893629,-0.10815363475567,0.913873823244832,0.982910743087421,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo87862,6.23647362880338,0.068052630353713,0.068052630353713,0.511280218500755,0.133102412123955,0.894112387523535,0.981627988542778,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo241314,3.33597666533419,-0.06751983876943,0.06751983876943,0.634416974923596,-0.106428171751806,0.915242642181875,0.982910743087421,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo464277,4.73434596646312,-0.067104076776126,0.067104076776126,0.503105166685153,-0.13337982040268,0.893893003791384,0.981627988542778,NA,NA,NA,"O_NA,F_NA,G_NA",NA,NA,NA,NA,Unassigned
denovo157948,21.9746304382646,-0.067039805853195,0.067039805853195,0.494031726604212,-0.135699393870919,0.892058926909722,0.981627988542778,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo202723,4.96430844761657,0.064028692360903,0.064028692360903,0.601642318145748,0.106423186052202,0.915246597729954,0.982910743087421,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Bacteroidaceae,G_Bacteroides",Bacteroidales,Bacteroidaceae,Bacteroides,NA,NA
denovo349219,27.0847904246195,0.061229230821245,0.061229230821245,0.423019108250827,0.144743416141239,0.884913458964536,0.981627988542778,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo498339,129.846007691412,0.060514357699822,0.060514357699822,0.906977696874032,0.066720888405954,0.946803904821238,0.99171870106513,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo11841,15.6263886065168,-0.05750674298644,0.05750674298644,0.583796998004597,-0.098504691156338,0.921531547073982,0.984587465217761,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_NA",Clostridiales,Ruminococcaceae,NA,NA,NA
denovo36739,5.02102287780718,-0.055346324790232,0.055346324790232,0.539066013354688,-0.10267077392953,0.918224270058425,0.984193780722817,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo1752,607.385295952838,-0.054227575280474,0.054227575280474,0.439693392948428,-0.123330430136424,0.901845445004085,0.981890898702673,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo320783,11.3828351120281,-0.052019667735509,0.052019667735509,0.634669794450353,-0.081963358253972,0.934675851258383,0.988392854204268,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo327915,18.9327887938022,0.051202670962533,0.051202670962533,0.53089230491095,0.096446436478527,0.923166013015392,0.984587465217761,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_Ruminococcaceae,G_Ruminococcus",Clostridiales,Ruminococcaceae,Ruminococcus,NA,NA
denovo239877,6.65795510713107,0.049297224989582,0.049297224989582,0.516370784545228,0.095468656370631,0.923942585113768,0.984587465217761,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo370273,20.0272567693068,0.048491112671963,0.048491112671963,0.63712604167557,0.076109136183536,0.93933227160257,0.99108680395058,Bacteria,Firmicutes,Clostridia,"O_Clostridiales,F_NA,G_NA",Clostridiales,NA,NA,NA,NA
denovo170308,213.762307414072,0.045732281154515,0.045732281154515,0.359744967087959,0.127124172228748,0.89884211999878,0.981890898702673,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_Porphyromonadaceae,G_Parabacteroides",Bacteroidales,Porphyromonadaceae,Parabacteroides,distasonis,NA
denovo523524,39.8953809899052,0.042718101476488,0.042718101476488,0.494730012128107,0.086346290763186,0.93119114114899,0.988392854204268,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
denovo343896,3.8501397518986,-0.042528689215026,0.042528689215026,0.661332659792143,-0.064307559267362,0.948725334490849,0.991849213331342,Bacteria,Bacteroidetes,Bacteroidia,"O_Bacteroidales,F_S24-7,G_NA",Bacteroidales,S24-7,NA,NA,NA
