OTUs,570.T1_RC9_01_33092,570.T2_RF5_01_33130,570.T3_BA1_01_33166,570.T4_BC9_01_33201,570.T5_BF5_01_33362,571.T1_RC10_01_33093,571.T2_RF6_01_33131,571.T3_BA2_01_33168,571.T4_BC10_01_33202,571.T5_BF6_01_33363,572.T1_RC11_01_33094,572.T2_RF7_01_33132,572.T3_BA3_01_33169,572.T4_BC11_01_33203,572.T5_BF7_01_33364,573.T1_RC12_01_33095,573.T2_RF8_01_33133,573.T3_BA4_01_33170,573.T4_BC12_01_33204,573.T5_BF8_01_33365,574.T1_RD1_01_33097,574.T2_RF9_01_33134,574.T3_BA5_01_33171,574.T4_BD1_01_33206,574.T5_BF9_01_33366,575.T1_RD2_01_33098,575.T2_RF10_01_33135,575.T3_BA6_01_33172,575.T4_BD2_01_33207,575.T5_BF10_01_33367,576.T1_RD3_01_33099,576.T2_RF11_01_33136,576.T3_BA7_01_33173,576.T4_BD3_01_33208,576.T5_BF11_01_33368,577.T1_RD4_01_33100,577.T2_RF12_01_33137,577.T3_BA8_01_33174,577.T4_BD4_01_33209,577.T5_BF12_01_33369,578.T1_RD5_01_33101,578.T2_RG1_01_33139,578.T3_BA9_01_33175,578.T4_BD5_01_33210,578.T5_BG1_01_33371,580.T1_RD6_01_33102,580.T2_RG2_01_33140,580.T3_BA10_01_33176,580.T4_BD6_01_33211,580.T5_BG2_01_33372,581.T1_RD7_01_33103,581.T2_RG3_01_33141,581.T3_BA11_01_33177,581.T4_BD7_01_33212,581.T5_BG3_01_33373,582.T1_RD8_01_33104,582.T2_RG4_01_33142,582.T3_BA12_01_33178,582.T4_BD8_01_33213,582.T5_BG4_01_33374,583.T1_RD9_01_33105,583.T2_RG5_01_33143,583.T3_BB1_01_33180,583.T4_BD9_01_33214,583.T5_BG5_01_33375,584.T1_RD10_01_33106,584.T2_RG6_01_33144,584.T3_BB2_01_33181,584.T4_BD10_01_33215,584.T5_BG6_01_33376,585.T1_RD11_01_33107,585.T2_RG7_01_33145,585.T3_BB3_01_33182,585.T4_BD11_01_33216,585.T5_BG7_01_33377,586.T1_RD12_01_33108,586.T2_RG8_01_33146,586.T3_BB4_01_33183,586.T4_BD12_01_33217,586.T5_BG8_01_33378,588.T1_RE1_01_33110,588.T2_RG9_01_33147,588.T3_BB5_01_33184,588.T4_BE1_01_33345,588.T5_BG9_01_33379,589.T1_RE2_01_33111,589.T2_RG10_01_33148,589.T3_BB6_01_33185,589.T4_BE2_01_33346,589.T5_BG10_01_33380,590.T1_RE3_01_33112,590.T2_RG11_01_33149,590.T3_BB7_01_33186,590.T4_BE3_01_33347,590.T5_BG11_01_33381,591.T1_RE4_01_33113,591.T2_RG12_01_33150,591.T3_BB8_01_33187,591.T4_BE4_01_33348,591.T5_BG12_01_33382,592.T1_RE5_01_33114,592.T2_RH1_01_33152,592.T3_BB9_01_33188,592.T4_BE5_01_33349,592.T5_BH1_01_33384,593.T1_RE6_01_33115,593.T2_RH2_01_33153,593.T3_BB10_01_33189,593.T4_BE6_01_33350,593.T5_BH2_01_33385,594.T1_RE7_01_33116,594.T2_RH3_01_33154,594.T3_BB11_01_33190,594.T4_BE7_01_33351,594.T5_BH3_01_33386,595.T1_RE8_01_33117,595.T2_RH4_01_33155,595.T3_BB12_01_33191,595.T4_BE8_01_33352,595.T5_BH4_01_33387,596.T1_RE9_01_33118,596.T2_RH5_01_33156,596.T3_BC1_01_33193,596.T4_BE9_01_33353,596.T5_BH5_01_33388,597.T1_RE10_01_33119,597.T2_RH6_01_33157,597.T3_BC2_01_33194,597.T4_BE11_01_33355,597.T5_BH6_01_33389,598.T1_RE11_01_33120,598.T2_RH7_01_33158,598.T3_BC3_01_33195,598.T4_BE10_01_33354,598.T5_BH7_01_33390,599.T1_RE12_01_33121,599.T2_RH8_01_33159,599.T3_BC4_01_33196,599.T4_BE12_01_33356,599.T5_BH8_01_33391,600.T1_RF1_01_33123,600.T2_RH9_01_33160,600.T3_BC5_01_33197,600.T4_BF1_01_33358,601.T1_RF2_01_33124,601.T2_RH10_01_33161,601.T3_BC6_01_33198,601.T4_BF2_01_33359,602.T1_RF3_01_33128,602.T2_RH11_01_33162,602.T3_BC7_01_33199,602.T4_BF3_01_33360,603.T1_RF4_01_33129,603.T2_RH12_01_33163,603.T3_BC8_01_33200,603.T4_BF4_01_33361
845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30681,0,0,0,0,5675,0,0,0,0,0,0,0,0,0,7412,0,0,0,0,20386,0,0,0,0,6984,0,0,0,0,0,5373,0,0,0,16143,0,0,0,0,15137,0,0,0,0,0,6286,0,0,0,0,0,0,0,0,6367,0,0,0,0,32925,0,0,0,6599,0,0,4927,33243,0,0,0,0,0,0
846,17920,15492,25158,14778,2537,26048,0,21327,30861,28094,15191,40450,72203,25340,21274,21373,33578,25873,11468,28814,27443,18138,16033,43774,40698,26859,32954,20496,18340,35677,0,7854,25948,31986,16881,21785,20603,50618,51999,19077,13465,22637,0,28073,51239,6866,23285,4888,3346,0,15028,10849,5054,22877,2380,14768,53771,10757,48401,16118,13213,31638,13323,16903,26310,7055,9373,17717,29958,23557,9063,17899,35370,0,6304,21725,25690,14234,29364,30682,15072,8982,26097,58082,10476,14478,0,10902,13221,0,27495,0,30596,45905,93150,19825,0,11599,20480,34228,0,20029,6700,17421,28967,10123,6900,20204,21403,20094,9507,0,12821,35487,36604,4663,0,70652,17907,14426,7053,0,0,14033,52533,34941,0,21504,13896,14208,4698,5495,0,21197,13619,24268,0,0,20790,38706,5952,0,19424,19508,7653,6557,25741,6576,0,14322,21921,76320,21642,0,21040,40263
863,0,3745,2399,1827,2513,3586,0,0,0,4018,0,2724,2625,0,0,2558,0,0,2817,0,0,3427,1365,1723,2165,0,2342,3552,3262,4420,0,0,2039,0,0,0,0,0,0,0,0,2466,4116,0,0,7434,1625,1577,990,2768,0,1947,0,0,0,3393,4169,4625,4176,1509,3379,1904,1882,2767,1339,1202,3273,1913,0,0,1400,4736,2456,0,0,2510,5354,0,4950,2220,0,0,0,4789,839,0,0,2295,1840,0,2236,0,0,2244,1705,0,0,2786,903,2061,0,0,872,4884,0,0,0,4740,0,0,2499,0,3252,0,0,0,0,6706,1104,5473,2067,0,0,2137,0,3880,0,2089,4227,0,0,0,0,0,0,0,0,2522,0,0,5583,0,0,2191,2999,0,5327,0,1289,0,5660,3627,2719,0,5464,3317
865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564,1715,0,0,0,0,0,0,0,0,0,5789,0,0,0,0,0,0,1781,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1666,0,0,0,0,1385,0,0,0,0,0,0,0,0,0,0,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603,0,0,1666,0,0,0,0,1744,0,0,0,0,0,0,0,0,0,0,0,0
874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3162,0,0,0,0,0,0,14966,0,0,6129,0,3144,7172,0,0,0,0,6578,0,0,0,0,10112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4031,0,0,0,0,0,0,0,0,0,0,0,0,0,3649,5207,0,0,0,0,0,0,0,0,0,2066,0,0,0,5218,0,0,0,0,0,0,0,0,0,0
875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3970,4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2495,0,0,0,0,0,0,0,0,0,0,7321,0,0,0,0,7533,0,0,0,0,0,0,0,0,1834,2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852,0,0,0,0,7901,0,0,0,0,10805,0,0,0,2273,13659,5974,0,4245,0,0,0,0,0,4057,0,0,0,0,0,0,0,3457,0,0
880,2177,9530,2591,2600,0,4966,0,0,0,0,4355,7695,0,3867,0,6082,12719,2817,0,0,3780,5801,0,0,4635,5138,4122,0,2561,0,0,6930,0,3992,0,0,9913,0,0,0,5689,0,0,0,8196,16159,2803,0,11575,0,3712,9232,0,0,0,3234,3815,0,6268,2614,8073,3224,0,3749,2863,10415,0,0,3778,0,3377,2381,0,14607,0,6317,18661,6197,6315,0,68545,0,3893,11317,3407,17401,22651,0,0,3005,4317,4396,0,0,0,0,10337,0,0,0,0,0,0,0,0,4397,17860,0,0,0,0,4531,0,0,4929,0,4162,0,0,3617,9532,18280,0,0,2992,6847,18083,3688,0,0,4238,11138,0,0,2830,8597,0,36677,18410,19211,5206,16149,0,13701,3455,19349,0,0,4570,10184,6627,0,15347,16621,9000,3218
883,0,7216,0,0,0,0,11878,0,0,0,0,0,0,0,0,10967,0,0,0,0,7592,2163,0,0,0,0,5509,0,5497,0,0,4076,0,0,0,8582,11488,0,0,0,0,0,5959,7370,0,10886,0,6991,8596,3288,15359,13718,7527,9348,0,0,0,3561,0,4960,0,8020,0,0,0,1508,2542,0,10473,28600,0,0,0,0,0,0,12077,0,12616,2537,20994,13199,16937,23897,0,4853,48645,0,8287,0,11330,12032,0,0,0,0,19309,0,0,0,0,47539,0,4990,0,11382,38661,14912,3073,0,2933,23824,0,0,7806,4957,23776,3874,0,0,15114,22231,0,0,0,8963,27207,6709,0,0,8618,43471,0,0,0,9715,29061,35457,15802,17307,3861,31803,0,16550,3967,41297,0,0,4703,13311,0,0,6241,26081,4821,3619
896,0,0,0,0,0,0,3520,0,0,0,0,0,0,0,0,0,0,0,0,0,3360,0,0,0,0,7136,0,0,0,0,2602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3630,0,0,0,0,0,3010,0,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,0,0,0,0,0,0,2857,0,0,0,0,0,0,0,0,0,0,3630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,0,0,0,0,0,0,0,0,0,3680,7691,0,0,0,0,0,15482,0,0,0,0,0,0,0,0,9575,5483,0,4201,2503,0,0,0,4031,0,3948,0,0,0,0,0,0,0,0,12379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8301,0,0,0,0,0,24694,7523,0,0,0,0,0,0,0,0,0,13510,0,0,0,0,14152,0,0,0,1654,0,2560,0,0,0,6083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13715,5439,7018,0,0,0,0,0,0,5940,0,0,0,3425,0,0,4388,0
898,0,5974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053,0,0,0,0,0,3666,0,0,0,0,0,0,0,0,0,0,0,2596,0,0,0,0,0,5381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3161,0,0,0,0,0,0,0,0,0,0,0,0,0,7275,0,3619,0,0,0,0,8627,0,0,4354,0,0,0,0,0,6410,0,18886,0,0,0,0,0,0,0,0,0,0,0,8388,0,12839,4399,0,0,0,0,0
899,2281,0,0,0,0,4194,0,0,0,0,6238,0,0,0,0,0,0,0,0,0,3316,0,0,0,0,0,0,0,0,0,0,0,0,2521,0,0,0,0,0,0,3438,0,0,0,0,0,0,0,0,0,10113,0,0,0,13934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621,0,0,0,3262,0,0,17841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,0,0,0,0,0,5958,4567,0,0,0,0,0,0,2805,0,0,0,0,0,0,4975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12014,0,0,0,0,27231,0,0,0,0,8801,0,0,0,0,5855,0,0,0,0,26650,0,0,0,0,8709,0,0,0,0,6954,0,0,0,0,10731,0,0,4550,0,14905,0,0,0,0,18533,0,0,0,0,7564,0,0,0,0,11260,0,0,0,0,17633,0,0,0,21505,0,0,0,29935,0,0,0,7581,0,0
904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19115,0,0,0,0,8356,0,0,0,0,16489,0,0,0,0,26682,0,0,0,0,0,0,0,0,0,13654,0,0,0,0,7708,0,0,0,0,11787,0,0,0,0,23439,0,0,0,0,11031,0,0,0,0,15800,0,0,0,0,15039,0,0,0,27767,0,0,0,6966,0,0,0,11288,0,0
905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7087,0,0,0,10732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5688,0,0,2498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2511,0,0,0,0,2657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8142,0,0,0,0,0,0,0,0,0,0,0
929,0,0,0,0,0,0,0,0,0,3366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414,0,0,0,0,0,0,0,0,0,0,0,0,0,3810,0,0,0,0,6678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4207,0,0,0,0,20824,0,0,0,0,9283,0,0,0,0,0,0,0,0,0,3659,0,0,0,0,0,0,0,0,9980,0,0,0,0,0,0,0,0,0,0
1021,0,0,0,0,0,0,0,0,0,0,0,0,12145,0,0,0,5323,0,0,0,0,2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14822,0,3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17700,0,0,0,0,0,0,0,0,0,15757,0,0,0,0,0,0,0,0,0,0,2606,0,0,0,0,0,0,0,0,0,0,0,0,12428,0,0,0,0,0,0,0,0,0,0,0,7384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10133,0,0,5073
1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9480,0,0,0,0,0,0,0,0,0,0,0,0,3307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5252,21265,0,0,0,0,0,0,0,6810,0,0,0,6332,0,0
1030,0,0,0,0,0,0,3645,4756,6528,0,0,1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3206,4144,3391,0,0,0,0,0,0,0,0,3687,0,0,0,2268,0,0,0,0,0,0,0,0,0,1571,0,0,0,0,0,10233,0,0,0,0,0,0,0,3780,11150,0,0,0,4998,0,0,0,0,10084,9722,0,0,0,0,0,2699,0,4458,25790,0,0,0,4896,15475,0,1847,0,0,19889,0,0,0,0,2356,0,0,0,0,0,0,0,0,0,0,0,0,10982,11335,0,0,0,0,14234,0,0,0,5701,14639,7858,0,0,0,0,0,0,0,2303,1351,0,0,0,10442,7021,0,0,0,4135,14125,0,0,0,11862,0,0,0,0,0,0,0
1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4397,0,0,0,8979,0,3240,0,7079,10671,0,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,2256,0,0,0,3059,0,0,0,0,0,0,0,0,0,0,0,0,5009,4550,0,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2729,0,0,0,0,2432,0,0,0,0,3959,0,0,0,0,0,0,0,4418,0,0,0,0,0,3446,0,2172,0,0,0,0,0,0,0
1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168878,72252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24055,0,0,0
1038,0,0,0,0,0,4571,0,0,0,1029,0,0,0,0,0,0,0,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577,0,0,0,0,0,0,0,0,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551,0,4721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,0,0,0,0,0,0,0,0,0,0,0,1406,0,1506,0,0,0,0,0,0,1802,0,0,0,0,0,1723,0,0,0,0,0,0,0,0,0,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,7892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5256,0,0,0,0,0,22282,0,0,0,0,0,0
1049,0,0,0,860,0,0,0,0,0,0,784,0,0,0,0,0,2597,0,0,0,0,0,756,0,1300,0,819,0,0,2120,1608,0,0,0,0,0,0,0,0,0,1183,1055,0,0,0,1326,0,0,0,0,0,0,0,0,0,0,721,0,0,0,0,0,0,0,0,0,0,1070,0,0,1296,0,0,0,0,0,0,0,0,0,0,0,0,1273,0,1363,0,0,851,0,1095,0,0,0,1416,0,0,0,0,0,0,0,0,0,0,0,0,1038,988,0,806,0,0,0,0,0,0,0,616,0,2591,0,0,0,2680,0,0,0,0,0,0,0,1167,0,0,1723,0,3168,1268,1464,0,1806,0,3012,0,0,0,0,0,0,0,0,0,0,0,0
1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3508,0,0,0,0,0,0,0,0,0,0,0,3353,0,0,0,0,14598,0,0,0,0,13308,0,0,0,0,16979,0,0,0,0,11620,0,0,0,0,3347,0,0,0,0,3641,0,0,0,0,0,0,0,0,0,5931,0,0,0,0,10651,0,0,3133,0,18318,0,0,0,0,0,0,0,0,0,3997,0,0,0,21357,0,0,0,7491,0,0,0,10079,0,0
1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3695,0,0,0,1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6823,0,0,0,0,0,0,11870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10471,0,0,0,0,0,0,0,0,0,0,0,4409,0,0,0,0,0,0
1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6193,0,0,0,4132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550,0,0,0,0,3298,0,0,0,0,0,7164,0,0,0,4361,0,0,0,2303,0,0,0,0,0,0,0,0,0,0
1145,4932,0,4510,3689,9562,21804,11115,5815,7373,7606,10725,16873,13965,3410,10158,5467,0,0,9423,7158,0,10781,5913,14940,3730,0,7754,24121,7196,5801,11773,6891,10148,3254,0,5622,4176,13426,16310,7877,5307,0,6669,10409,12264,14588,8611,9055,0,4850,5807,7695,7037,6579,19982,0,11482,23381,3846,16244,7175,0,0,7524,3759,16292,10592,6487,5151,4783,1589,4970,22249,0,10695,10857,11131,0,17482,0,0,0,4010,8023,14810,23149,0,0,18193,11580,13051,0,11710,5325,0,6831,0,7357,6453,16377,21302,0,19817,9202,18686,3206,0,0,13540,0,5832,0,0,12612,16003,0,0,22706,12358,13633,5537,0,0,6612,0,11235,0,4563,12486,0,5121,0,0,9388,7097,22196,2948,0,13797,14167,6672,0,10180,14782,30694,0,15648,13977,10846,0,0,18944,4335,0,11607,9404
1146,0,4443,4019,4625,0,0,0,7856,5307,0,0,0,0,6464,0,0,0,8202,0,0,0,0,5655,0,0,3206,0,0,2857,0,0,0,0,4560,13940,0,0,0,0,6319,0,6451,2719,0,0,0,0,2174,0,7974,0,13230,4531,0,0,9017,0,1634,14767,0,0,13467,30288,6305,14732,0,3550,9776,4336,0,7590,0,0,0,0,7849,7029,9257,0,9975,0,0,9681,0,0,0,0,14044,3073,0,0,0,0,8453,0,18389,0,7940,0,0,0,0,0,0,0,13176,0,16284,0,7075,0,0,2543,7785,0,0,3806,3301,0,22367,0,0,0,4278,19028,4056,0,2785,12207,4325,0,0,6032,0,0,0,0,0,0,0,0,0,2656,0,1123,0,9457,0,0,0,0,2952,0,0,0,0
1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6305,0,0,0,0,0,0,2569,0,0,3079,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5353,0,0,0,0,0,0,0,0,3842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,0,3759,0,0,0,1557,0,2225,0,0,0,0,0,0,1587,3217,2545,0,0,0,0,0,0,0,0,0,4857,0,0,0,1976,0,0,0,0,0,0,0,2947,0,0,0,0,0,3162,4964,0,2594,0,0,0,0,0,0,6570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,4073,0,2293,0,0,1097,2864,1900,0,0,0,0,7655,3007,0,0,0,0,0,0,0,0,2316,0,0,0,0,5906,0,0,0,0,0,0,12495,0,0,0,0,0,0,4087,2364,0,0,0,0,2628,0,0,0,0,3287,0,0,0,0,0,0,0,3108,0,0,0,0,0,0,0,0,4525,0,0,0
